,Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
20790,Application_1718684938,A_Concept,User_3,2016-05-12 16:27:45.175,2016/05/12 16:27:45.175,
20791,Application_1718684938,O_Created,User_3,2016-05-12 16:27:45.175,2016/05/12 16:27:45.175,
20792,Application_1718684938,A_Complete,User_3,2016-05-12 16:27:45.175,2016/05/12 16:27:45.175,
20793,Application_989678604,A_Create Application,User_10,2016-05-12 16:29:56.915,2016/05/12 16:29:56.915,
20794,Application_989678604,A_Concept,User_10,2016-05-12 16:29:56.917,2016/05/12 16:29:56.917,
20795,Application_989678604,W_Complete application,User_10,2016-05-12 16:29:56.925,2016/05/12 16:29:56.925,
20796,Application_989513807,W_Call after offers,User_31,2016-05-12 16:30:28.321,2016/05/12 16:30:28.321,
20797,Application_989513807,O_Created,User_31,2016-05-12 16:30:28.321,2016/05/12 16:30:28.321,
20798,Application_989513807,O_Sent (mail and online),User_31,2016-05-12 16:30:28.321,2016/05/12 16:30:28.321,
20799,Application_989513807,A_Complete,User_31,2016-05-12 16:30:28.321,2016/05/12 16:30:28.321,
20800,Application_1218213198,A_Create Application,User_1,2016-05-12 16:44:22.910,2016/05/12 16:44:22.910,
20801,Application_1218213198,A_Submitted,User_1,2016-05-12 16:44:22.993,2016/05/12 16:44:22.993,
20802,Application_1125452989,O_Create Offer,User_92,2016-05-12 16:46:37.775,2016/05/12 16:46:37.775,
20803,Application_1735003572,A_Validating,User_116,2016-05-12 16:48:09.676,2016/05/12 16:48:09.676,True
20804,Application_1735003572,W_Validate application,User_30,2016-05-12 16:48:09.676,2016/05/12 16:48:09.676,
20805,Application_1735003572,A_Pending,User_30,2016-05-12 16:48:09.676,2016/05/12 16:48:09.676,True
20806,Application_1735003572,O_Returned,User_116,2016-05-12 16:48:09.676,2016/05/12 16:48:09.676,
20807,Application_1735003572,O_Accepted,User_30,2016-05-12 16:48:09.676,2016/05/12 16:48:09.676,
20808,Application_1218213198,W_Handle leads,User_10,2016-05-12 17:33:53.557,2016/05/12 17:35:31.018,
20809,Application_1218213198,W_Complete application,User_61,2016-05-12 17:35:31.048,2016/05/13 22:32:05.302,
20810,Application_1218213198,A_Concept,User_10,2016-05-12 17:35:31.051,2016/05/12 17:35:31.051,
20811,Application_2068069228,A_Pending,User_115,2016-05-12 17:44:37.463,2016/05/12 17:44:37.463,True
20812,Application_1859159657,A_Concept,User_1,2016-05-12 18:25:15.545,2016/05/12 18:25:15.545,
20813,Application_1859159657,W_Complete application,User_19,2016-05-12 18:25:15.545,2016/05/19 04:15:08.724,
20814,Application_74773688,A_Cancelled,User_10,2016-05-12 18:40:49.864,2016/05/12 18:40:49.864,
20815,Application_74773688,O_Cancelled,User_10,2016-05-12 18:40:49.890,2016/05/12 18:40:49.890,False
20816,Application_715467777,W_Validate application,User_118,2016-05-12 18:49:57.680,2016/05/12 18:49:57.680,
20817,Application_715467777,A_Validating,User_118,2016-05-12 18:49:58.978,2016/05/12 18:49:58.978,
20818,Application_2125603990,A_Create Application,User_1,2016-05-12 18:51:58.671,2016/05/12 18:51:58.671,
20819,Application_2125603990,A_Submitted,User_1,2016-05-12 18:51:58.671,2016/05/12 18:51:58.671,
20820,Application_715467777,O_Returned,User_118,2016-05-12 18:52:04.689,2016/05/12 18:52:04.689,
20821,Application_1699047561,A_Create Application,User_74,2016-05-12 19:03:43.723,2016/05/12 19:03:43.723,
20822,Application_1699047561,W_Complete application,User_74,2016-05-12 19:03:43.741,2016/05/12 19:07:38.427,
20823,Application_1699047561,A_Concept,User_74,2016-05-12 19:03:43.745,2016/05/12 19:03:43.745,
20824,Application_1699047561,A_Accepted,User_74,2016-05-12 19:05:42.655,2016/05/12 19:05:42.655,
20825,Application_1699047561,O_Create Offer,User_74,2016-05-12 19:07:25.222,2016/05/12 19:07:25.222,
20826,Application_1699047561,O_Created,User_74,2016-05-12 19:07:26.543,2016/05/12 19:07:26.543,
20827,Application_1699047561,O_Sent (mail and online),User_74,2016-05-12 19:07:38.411,2016/05/12 19:07:38.411,
20828,Application_1699047561,W_Call after offers,User_74,2016-05-12 19:07:38.435,2016/05/12 19:07:38.435,
20829,Application_1699047561,A_Complete,User_74,2016-05-12 19:07:38.437,2016/05/12 19:07:38.437,
20830,Application_1763935136,W_Validate application,User_113,2016-05-12 19:11:55.364,2016/05/12 19:11:55.364,
20831,Application_1763935136,A_Validating,User_113,2016-05-12 19:11:56.518,2016/05/12 19:11:56.518,
20832,Application_1763935136,O_Returned,User_113,2016-05-12 19:12:22.793,2016/05/12 19:12:22.793,
20833,Application_1640816261,W_Validate application,User_68,2016-05-12 20:04:14.846,2016/05/17 17:30:36.479,
20834,Application_1640816261,A_Validating,User_116,2016-05-12 20:04:16.434,2016/05/12 20:04:16.434,
20835,Application_1640816261,O_Returned,User_116,2016-05-12 20:05:54.778,2016/05/12 20:05:54.778,
20836,Application_1067848631,W_Complete application,User_51,2016-05-12 20:08:18.222,2016/05/12 20:23:23.166,
20837,Application_860592719,A_Create Application,User_15,2016-05-12 20:10:56.613,2016/05/12 20:10:56.613,
20838,Application_860592719,W_Complete application,User_15,2016-05-12 20:10:56.627,2016/05/12 20:17:19.975,
20839,Application_860592719,A_Concept,User_15,2016-05-12 20:10:56.631,2016/05/12 20:10:56.631,
20840,Application_860592719,A_Accepted,User_15,2016-05-12 20:15:18.435,2016/05/12 20:15:18.435,
20841,Application_1067848631,A_Accepted,User_51,2016-05-12 20:15:52.234,2016/05/12 20:15:52.234,
20842,Application_860592719,O_Create Offer,User_15,2016-05-12 20:17:06.763,2016/05/12 20:17:06.763,
20843,Application_860592719,O_Created,User_15,2016-05-12 20:17:08.120,2016/05/12 20:17:08.120,
20844,Application_860592719,O_Sent (mail and online),User_15,2016-05-12 20:17:19.959,2016/05/12 20:17:19.959,
20845,Application_860592719,W_Call after offers,User_15,2016-05-12 20:17:19.983,2016/05/12 20:17:19.983,
20846,Application_860592719,A_Complete,User_15,2016-05-12 20:17:19.985,2016/05/12 20:17:19.985,
20847,Application_1067848631,O_Create Offer,User_51,2016-05-12 20:22:55.508,2016/05/12 20:22:55.508,
20848,Application_1067848631,O_Created,User_51,2016-05-12 20:22:56.930,2016/05/12 20:22:56.930,
20849,Application_1067848631,O_Sent (mail and online),User_51,2016-05-12 20:23:23.119,2016/05/12 20:23:23.119,
20850,Application_1067848631,W_Call after offers,User_51,2016-05-12 20:23:23.181,2016/05/12 20:23:23.181,
20851,Application_1067848631,A_Complete,User_51,2016-05-12 20:23:23.183,2016/05/12 20:23:23.183,
20852,Application_248359701,O_Accepted,User_90,2016-05-12 20:26:32.560,2016/05/12 20:26:32.560,True
20853,Application_248359701,A_Pending,User_90,2016-05-12 20:26:32.563,2016/05/12 20:26:32.563,True
20854,Application_1606851994,A_Accepted,User_15,2016-05-12 20:43:19.417,2016/05/12 20:43:19.417,
20855,Application_1606851994,O_Create Offer,User_15,2016-05-12 20:45:16.200,2016/05/12 20:45:16.200,
20856,Application_1606851994,O_Created,User_15,2016-05-12 20:45:17.469,2016/05/12 20:45:17.469,
20857,Application_1606851994,O_Sent (mail and online),User_15,2016-05-12 20:45:48.882,2016/05/12 20:45:48.882,
20858,Application_1606851994,W_Call after offers,User_15,2016-05-12 20:45:48.968,2016/05/12 20:45:48.968,
20859,Application_1606851994,A_Complete,User_15,2016-05-12 20:45:48.970,2016/05/12 20:45:48.970,
20860,Application_678346119,A_Cancelled,User_43,2016-05-12 20:48:29.822,2016/05/12 20:48:29.822,
20861,Application_678346119,O_Cancelled,User_43,2016-05-12 20:48:29.858,2016/05/12 20:48:29.858,
20862,Application_678346119,O_Cancelled,User_43,2016-05-12 20:48:29.868,2016/05/12 20:48:29.868,False
20863,Application_1355525986,A_Create Application,User_74,2016-05-12 20:51:56.245,2016/05/12 20:51:56.245,
20864,Application_1355525986,W_Complete application,User_74,2016-05-12 20:51:56.268,2016/05/12 20:59:16.042,
20865,Application_1355525986,A_Concept,User_74,2016-05-12 20:51:56.273,2016/05/12 20:51:56.273,
20866,Application_1355525986,A_Accepted,User_74,2016-05-12 20:56:28.049,2016/05/12 20:56:28.049,
20867,Application_1355525986,O_Create Offer,User_74,2016-05-12 20:59:03.123,2016/05/12 20:59:03.123,
20868,Application_1355525986,O_Created,User_74,2016-05-12 20:59:04.548,2016/05/12 20:59:04.548,
20869,Application_1355525986,O_Sent (online only),User_74,2016-05-12 20:59:16.024,2016/05/12 20:59:16.024,
20870,Application_1355525986,W_Call after offers,User_74,2016-05-12 20:59:16.055,2016/05/12 20:59:16.055,
20871,Application_1355525986,A_Complete,User_74,2016-05-12 20:59:16.069,2016/05/12 20:59:16.069,
20872,Application_272407605,W_Complete application,User_51,2016-05-12 21:06:33.362,2016/05/12 21:18:51.258,
20873,Application_272407605,A_Accepted,User_51,2016-05-12 21:14:06.591,2016/05/12 21:14:06.591,
20874,Application_272407605,O_Create Offer,User_51,2016-05-12 21:18:34.304,2016/05/12 21:18:34.304,
20875,Application_272407605,O_Created,User_51,2016-05-12 21:18:36.025,2016/05/12 21:18:36.025,
20876,Application_272407605,O_Sent (mail and online),User_51,2016-05-12 21:18:51.234,2016/05/12 21:18:51.234,
20877,Application_272407605,W_Call after offers,User_51,2016-05-12 21:18:51.271,2016/05/12 21:18:51.271,
20878,Application_272407605,A_Complete,User_51,2016-05-12 21:18:51.273,2016/05/12 21:18:51.273,
20879,Application_1285125915,A_Create Application,User_16,2016-05-12 21:29:36.754,2016/05/12 21:29:36.754,
20880,Application_1285125915,A_Concept,User_16,2016-05-12 21:29:36.795,2016/05/12 21:29:36.795,
20881,Application_1285125915,W_Complete application,User_61,2016-05-12 21:29:36.802,2016/05/13 19:07:03.581,
20882,Application_1433304053,O_Cancelled,User_1,2016-05-12 21:43:55.963,2016/05/12 21:43:55.963,False
20883,Application_1433304053,O_Sent (mail and online),User_18,2016-05-12 21:43:55.963,2016/05/12 21:43:55.963,
20884,Application_1433304053,W_Call after offers,User_18,2016-05-12 21:43:55.963,2016/05/12 21:43:55.963,
20885,Application_1433304053,O_Created,User_18,2016-05-12 21:43:55.963,2016/05/12 21:43:55.963,
20886,Application_1433304053,A_Cancelled,User_1,2016-05-12 21:43:55.963,2016/05/12 21:43:55.963,
20887,Application_1433304053,A_Complete,User_18,2016-05-12 21:43:55.963,2016/05/12 21:43:55.963,
20888,Application_1003639640,A_Pending,User_99,2016-05-12 21:59:37.164,2016/05/12 21:59:37.164,True
20889,Application_1003639640,A_Validating,User_112,2016-05-12 21:59:37.164,2016/05/12 21:59:37.164,
20890,Application_1003639640,O_Returned,User_112,2016-05-12 21:59:37.164,2016/05/12 21:59:37.164,True
20891,Application_1003639640,O_Accepted,User_99,2016-05-12 21:59:37.164,2016/05/12 21:59:37.164,
20892,Application_1003639640,W_Validate application,User_99,2016-05-12 21:59:37.164,2016/05/12 21:59:37.164,
20893,Application_1019469082,A_Create Application,User_1,2016-05-12 23:03:27.190,2016/05/12 23:03:27.190,
20894,Application_1019469082,A_Submitted,User_1,2016-05-12 23:03:27.441,2016/05/12 23:03:27.441,
20895,Application_1019469082,A_Concept,User_1,2016-05-12 23:04:56.654,2016/05/12 23:04:56.654,
20896,Application_1513926839,O_Accepted,User_102,2016-05-12 23:49:51.504,2016/05/12 23:49:51.504,True
20897,Application_1513926839,A_Pending,User_102,2016-05-12 23:49:51.577,2016/05/12 23:49:51.577,True
20898,Application_1914390950,A_Create Application,User_1,2016-05-13 00:42:17.763,2016/05/13 00:42:17.763,
20899,Application_1914390950,A_Submitted,User_1,2016-05-13 00:42:17.803,2016/05/13 00:42:17.803,
20900,Application_1914390950,W_Handle leads,User_46,2016-05-13 00:55:13.451,2016/05/13 01:48:22.852,
20901,Application_1414513594,O_Cancelled,User_1,2016-05-13 01:06:28.749,2016/05/13 01:06:28.749,False
20902,Application_1414513594,A_Cancelled,User_1,2016-05-13 01:06:28.749,2016/05/13 01:06:28.749,
20903,Application_290852330,O_Accepted,User_102,2016-05-13 01:36:18.689,2016/05/13 01:36:18.689,True
20904,Application_290852330,A_Pending,User_102,2016-05-13 01:36:18.689,2016/05/13 01:36:18.689,True
20905,Application_290852330,O_Returned,User_117,2016-05-13 01:36:18.689,2016/05/13 01:36:18.689,
20906,Application_1914390950,W_Complete application,User_46,2016-05-13 01:48:22.882,2016/05/13 01:48:22.882,
20907,Application_1914390950,A_Concept,User_46,2016-05-13 01:48:22.885,2016/05/13 01:48:22.885,
20908,Application_1961240923,A_Create Application,User_46,2016-05-13 03:17:27.017,2016/05/13 03:17:27.017,
20909,Application_1961240923,W_Complete application,User_46,2016-05-13 03:17:27.044,2016/05/13 03:38:59.419,
20910,Application_1961240923,A_Concept,User_46,2016-05-13 03:17:27.047,2016/05/13 03:17:27.047,
20911,Application_1961240923,A_Accepted,User_46,2016-05-13 03:27:03.315,2016/05/13 03:27:03.315,
20912,Application_989678604,A_Accepted,User_70,2016-05-13 03:28:52.154,2016/05/13 03:28:52.154,
20913,Application_989678604,O_Create Offer,User_70,2016-05-13 03:30:03.979,2016/05/13 03:30:03.979,
20914,Application_989513807,O_Returned,User_116,2016-05-13 03:30:05.498,2016/05/13 03:30:05.498,True
20915,Application_989513807,W_Validate application,User_29,2016-05-13 03:30:05.498,2016/05/20 18:05:42.406,
20916,Application_989513807,A_Validating,User_116,2016-05-13 03:30:05.498,2016/05/13 03:30:05.498,
20917,Application_989678604,O_Created,User_70,2016-05-13 03:30:05.498,2016/05/13 03:30:05.498,
20918,Application_989513807,O_Accepted,User_29,2016-05-13 03:30:05.498,2016/05/13 03:30:05.498,
20919,Application_989678604,O_Sent (mail and online),User_70,2016-05-13 03:30:19.959,2016/05/13 03:30:19.959,
20920,Application_989678604,W_Call after offers,User_70,2016-05-13 03:30:19.997,2016/05/13 03:30:19.997,
20921,Application_989678604,A_Complete,User_70,2016-05-13 03:30:19.999,2016/05/13 03:30:19.999,
20922,Application_1961240923,O_Create Offer,User_46,2016-05-13 03:38:15.792,2016/05/13 03:38:15.792,
20923,Application_1961240923,O_Created,User_46,2016-05-13 03:38:17.032,2016/05/13 03:38:17.032,
20924,Application_1961240923,O_Sent (mail and online),User_46,2016-05-13 03:38:59.403,2016/05/13 03:38:59.403,
20925,Application_1961240923,W_Call after offers,User_46,2016-05-13 03:38:59.442,2016/05/13 03:38:59.442,
20926,Application_1961240923,A_Complete,User_46,2016-05-13 03:38:59.445,2016/05/13 03:38:59.445,
20927,Application_567832681,A_Create Application,User_1,2016-05-13 13:56:56.056,2016/05/13 13:56:56.056,
20928,Application_567832681,A_Submitted,User_1,2016-05-13 13:56:56.118,2016/05/13 13:56:56.118,
20929,Application_2120012332,A_Cancelled,User_1,2016-05-13 15:00:22.268,2016/05/13 15:00:22.268,
20930,Application_2120012332,O_Cancelled,User_1,2016-05-13 15:00:22.365,2016/05/13 15:00:22.365,False
20931,Application_853708322,A_Cancelled,User_1,2016-05-13 15:00:24.290,2016/05/13 15:00:24.290,
20932,Application_853708322,O_Cancelled,User_1,2016-05-13 15:00:24.328,2016/05/13 15:00:24.328,False
20933,Application_776628255,A_Cancelled,User_1,2016-05-13 15:00:24.734,2016/05/13 15:00:24.734,
20934,Application_776628255,O_Cancelled,User_1,2016-05-13 15:00:24.767,2016/05/13 15:00:24.767,False
20935,Application_1838525925,A_Cancelled,User_1,2016-05-13 15:00:25.963,2016/05/13 15:00:25.963,
20936,Application_1838525925,O_Cancelled,User_1,2016-05-13 15:00:26.010,2016/05/13 15:00:26.010,False
20937,Application_1750550189,A_Cancelled,User_1,2016-05-13 15:00:27.097,2016/05/13 15:00:27.097,
20938,Application_1750550189,O_Cancelled,User_1,2016-05-13 15:00:27.132,2016/05/13 15:00:27.132,False
20939,Application_86311172,A_Cancelled,User_1,2016-05-13 15:00:31.324,2016/05/13 15:00:31.324,
20940,Application_86311172,O_Cancelled,User_1,2016-05-13 15:00:31.350,2016/05/13 15:00:31.350,False
20941,Application_1302633160,A_Cancelled,User_1,2016-05-13 15:00:33.519,2016/05/13 15:00:33.519,
20942,Application_1302633160,O_Cancelled,User_1,2016-05-13 15:00:33.545,2016/05/13 15:00:33.545,False
20943,Application_656019434,A_Cancelled,User_1,2016-05-13 15:00:37.312,2016/05/13 15:00:37.312,
20944,Application_656019434,O_Cancelled,User_1,2016-05-13 15:00:37.349,2016/05/13 15:00:37.349,False
20945,Application_1442308626,A_Cancelled,User_1,2016-05-13 15:00:46.732,2016/05/13 15:00:46.732,
20946,Application_1442308626,O_Cancelled,User_1,2016-05-13 15:00:46.756,2016/05/13 15:00:46.756,False
20947,Application_1186064010,A_Cancelled,User_1,2016-05-13 15:00:49.391,2016/05/13 15:00:49.391,
20948,Application_1186064010,O_Cancelled,User_1,2016-05-13 15:00:49.442,2016/05/13 15:00:49.442,False
20949,Application_1471849782,O_Cancelled,User_1,2016-05-13 15:18:53.441,2016/05/13 15:18:53.441,False
20950,Application_665774560,A_Pending,User_29,2016-05-13 15:45:07.920,2016/05/13 15:45:07.920,True
20951,Application_665774560,O_Accepted,User_29,2016-05-13 15:45:07.920,2016/05/13 15:45:07.920,True
20952,Application_1240103447,W_Validate application,User_118,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,
20953,Application_1240103447,A_Complete,User_11,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,
20954,Application_1240103447,O_Returned,User_118,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,
20955,Application_1240103447,O_Accepted,User_115,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,
20956,Application_1240103447,A_Validating,User_118,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,
20957,Application_1240103447,O_Sent (mail and online),User_11,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,True
20958,Application_1240103447,W_Call after offers,User_11,2016-05-13 16:17:08.393,2016/05/13 16:17:08.393,
20959,Application_1657511545,W_Validate application,User_95,2016-05-13 16:25:55.939,2016/05/18 18:37:17.325,
20960,Application_1657511545,A_Validating,User_117,2016-05-13 16:25:56.843,2016/05/13 16:25:56.843,
20961,Application_1657511545,O_Returned,User_117,2016-05-13 16:26:10.843,2016/05/13 16:26:10.843,
20962,Application_1643753850,A_Create Application,User_16,2016-05-13 16:33:13.712,2016/05/13 16:33:13.712,
20963,Application_1643753850,A_Concept,User_16,2016-05-13 16:33:13.716,2016/05/13 16:33:13.716,
20964,Application_1643753850,W_Complete application,User_16,2016-05-13 16:33:13.727,2016/05/13 16:33:13.727,
20965,Application_1611522764,O_Create Offer,User_5,2016-05-13 16:53:42.666,2016/05/13 16:53:42.666,
20966,Application_1611522764,O_Sent (mail and online),User_5,2016-05-13 16:53:42.666,2016/05/13 16:53:42.666,
20967,Application_1611522764,O_Created,User_5,2016-05-13 16:53:42.666,2016/05/13 16:53:42.666,
20968,Application_1611522764,A_Complete,User_5,2016-05-13 16:53:42.666,2016/05/13 16:53:42.666,
20969,Application_1611522764,W_Call after offers,User_5,2016-05-13 16:53:42.666,2016/05/13 16:53:42.666,
20970,Application_45620139,A_Create Application,User_16,2016-05-13 16:57:03.058,2016/05/13 16:57:03.058,
20971,Application_45620139,A_Concept,User_16,2016-05-13 16:57:03.065,2016/05/13 16:57:03.065,
20972,Application_45620139,W_Complete application,User_16,2016-05-13 16:57:03.079,2016/05/13 16:57:03.079,
20973,Application_337779897,W_Call after offers,User_37,2016-05-13 17:03:47.975,2016/05/13 17:03:47.975,
20974,Application_337779897,O_Sent (mail and online),User_37,2016-05-13 17:03:47.975,2016/05/13 17:03:47.975,
20975,Application_337779897,A_Complete,User_37,2016-05-13 17:03:47.975,2016/05/13 17:03:47.975,
20976,Application_2110398373,O_Cancelled,User_1,2016-05-13 17:36:30.419,2016/05/13 17:36:30.419,False
20977,Application_2110398373,A_Cancelled,User_1,2016-05-13 17:36:30.419,2016/05/13 17:36:30.419,
20978,Application_2035507329,O_Accepted,User_90,2016-05-13 17:51:13.629,2016/05/13 17:51:13.629,True
20979,Application_2035507329,A_Pending,User_90,2016-05-13 17:51:13.634,2016/05/13 17:51:13.634,True
20980,Application_2028522491,A_Create Application,User_5,2016-05-13 17:57:31.439,2016/05/13 17:57:31.439,
20981,Application_2028522491,W_Complete application,User_5,2016-05-13 17:57:31.455,2016/05/13 17:57:31.455,
20982,Application_2028522491,A_Concept,User_5,2016-05-13 17:57:31.459,2016/05/13 17:57:31.459,
20983,Application_2028522491,A_Accepted,User_5,2016-05-13 18:03:59.910,2016/05/13 18:03:59.910,
20984,Application_1858996937,W_Validate application,User_114,2016-05-13 18:04:33.577,2016/05/13 18:04:33.577,
20985,Application_1858996937,A_Validating,User_114,2016-05-13 18:04:33.577,2016/05/13 18:04:33.577,
20986,Application_1858996937,O_Accepted,User_115,2016-05-13 18:04:33.577,2016/05/13 18:04:33.577,
20987,Application_1858996937,O_Returned,User_114,2016-05-13 18:04:33.577,2016/05/13 18:04:33.577,True
20988,Application_1845545288,A_Create Application,User_4,2016-05-13 18:07:29.064,2016/05/13 18:07:29.064,
20989,Application_1845545288,W_Complete application,User_4,2016-05-13 18:07:29.064,2016/05/21 03:17:44.298,
20990,Application_1845545288,A_Accepted,User_4,2016-05-13 18:07:29.064,2016/05/13 18:07:29.064,
20991,Application_1845545288,O_Create Offer,User_4,2016-05-13 18:07:29.064,2016/05/13 18:07:29.064,
20992,Application_1845545288,A_Concept,User_4,2016-05-13 18:07:29.064,2016/05/13 18:07:29.064,
20993,Application_1845545288,O_Created,User_4,2016-05-13 18:07:29.064,2016/05/13 18:07:29.064,
20994,Application_1377965187,O_Returned,User_29,2016-05-13 18:49:24.043,2016/05/13 18:49:24.043,
20995,Application_1377965187,W_Validate application,User_29,2016-05-13 18:49:24.043,2016/05/13 18:49:24.043,
20996,Application_1377965187,A_Pending,User_29,2016-05-13 18:49:24.043,2016/05/13 18:49:24.043,True
20997,Application_1377965187,A_Validating,User_29,2016-05-13 18:49:24.043,2016/05/13 18:49:24.043,
20998,Application_1377965187,O_Accepted,User_29,2016-05-13 18:49:24.043,2016/05/13 18:49:24.043,True
20999,Application_1285125915,A_Accepted,User_61,2016-05-13 18:56:12.681,2016/05/13 18:56:12.681,
21000,Application_563461267,A_Pending,User_30,2016-05-13 18:56:47.978,2016/05/13 18:56:47.978,True
21001,Application_563461267,O_Accepted,User_30,2016-05-13 18:56:47.978,2016/05/13 18:56:47.978,True
21002,Application_1285125915,O_Create Offer,User_61,2016-05-13 19:04:54.471,2016/05/13 19:04:54.471,
21003,Application_5000538,W_Complete application,User_31,2016-05-13 19:04:55.759,2016/05/13 19:04:55.759,
21004,Application_5000538,W_Handle leads,User_31,2016-05-13 19:04:55.759,2016/05/13 19:04:55.759,
21005,Application_5000538,O_Create Offer,User_3,2016-05-13 19:04:55.759,2016/05/13 19:04:55.759,
21006,Application_1285125915,O_Created,User_61,2016-05-13 19:04:55.759,2016/05/13 19:04:55.759,
21007,Application_5000538,A_Concept,User_31,2016-05-13 19:04:55.759,2016/05/13 19:04:55.759,
21008,Application_5000538,A_Accepted,User_3,2016-05-13 19:04:55.759,2016/05/13 19:04:55.759,
21009,Application_1285125915,A_Complete,User_61,2016-05-13 19:07:03.581,2016/05/13 19:07:03.581,
21010,Application_1285125915,W_Call after offers,User_61,2016-05-13 19:07:03.581,2016/05/13 19:07:03.581,
21011,Application_1285125915,O_Sent (mail and online),User_61,2016-05-13 19:07:03.581,2016/05/13 19:07:03.581,
21012,Application_5000538,O_Sent (mail and online),User_3,2016-05-13 19:09:50.424,2016/05/13 19:09:50.424,
21013,Application_5000538,A_Cancelled,User_1,2016-05-13 19:09:50.424,2016/05/13 19:09:50.424,
21014,Application_5000538,W_Call after offers,User_3,2016-05-13 19:09:50.424,2016/05/13 19:09:50.424,
21015,Application_5000538,O_Created,User_3,2016-05-13 19:09:50.424,2016/05/13 19:09:50.424,
21016,Application_5000538,A_Complete,User_3,2016-05-13 19:09:50.424,2016/05/13 19:09:50.424,
21017,Application_1019469082,W_Complete application,User_61,2016-05-13 19:10:26.944,2016/05/13 19:20:32.741,
21018,Application_1019469082,A_Accepted,User_61,2016-05-13 19:16:03.855,2016/05/13 19:16:03.855,
21019,Application_1019469082,O_Create Offer,User_61,2016-05-13 19:19:14.123,2016/05/13 19:19:14.123,
21020,Application_1019469082,O_Created,User_61,2016-05-13 19:19:15.418,2016/05/13 19:19:15.418,
21021,Application_1019469082,O_Sent (mail and online),User_61,2016-05-13 19:20:32.724,2016/05/13 19:20:32.724,
21022,Application_1019469082,W_Call after offers,User_61,2016-05-13 19:20:32.751,2016/05/13 19:20:32.751,
21023,Application_1019469082,A_Complete,User_61,2016-05-13 19:20:32.753,2016/05/13 19:20:32.753,
21024,Application_1208698592,W_Complete application,User_26,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21025,Application_1208698592,O_Create Offer,User_74,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21026,Application_1208698592,A_Complete,User_74,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21027,Application_1208698592,O_Sent (mail and online),User_74,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21028,Application_1208698592,O_Created,User_74,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21029,Application_1208698592,A_Accepted,User_74,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21030,Application_1208698592,W_Call after offers,User_74,2016-05-13 19:22:33.479,2016/05/13 19:22:33.479,
21031,Application_2028522491,O_Create Offer,User_16,2016-05-13 19:39:59.094,2016/05/13 19:39:59.094,
21032,Application_2028522491,O_Created,User_16,2016-05-13 19:40:00.408,2016/05/13 19:40:00.408,
21033,Application_2028522491,O_Sent (mail and online),User_16,2016-05-13 19:40:11.374,2016/05/13 19:40:11.374,
21034,Application_2028522491,W_Call after offers,User_16,2016-05-13 19:40:11.397,2016/05/13 19:40:11.397,
21035,Application_2028522491,A_Complete,User_16,2016-05-13 19:40:11.399,2016/05/13 19:40:11.399,
21036,Application_957513157,A_Validating,User_113,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,
21037,Application_957513157,A_Complete,User_10,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,
21038,Application_957513157,W_Call after offers,User_10,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,
21039,Application_957513157,A_Pending,User_30,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,True
21040,Application_957513157,W_Validate application,User_30,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,
21041,Application_957513157,O_Accepted,User_30,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,
21042,Application_957513157,O_Returned,User_113,2016-05-13 20:27:34.259,2016/05/13 20:27:34.259,True
21043,Application_2099188574,O_Accepted,User_115,2016-05-13 20:33:52.893,2016/05/13 20:33:52.893,True
21044,Application_2099188574,A_Pending,User_115,2016-05-13 20:33:52.893,2016/05/13 20:33:52.893,True
21045,Application_1089265210,A_Complete,User_2,2016-05-13 20:58:29.698,2016/05/13 20:58:29.698,
21046,Application_1089265210,W_Call after offers,User_2,2016-05-13 20:58:29.698,2016/05/13 20:58:29.698,
21047,Application_1089265210,O_Cancelled,User_1,2016-05-13 20:58:29.698,2016/05/13 20:58:29.698,False
21048,Application_1089265210,O_Created,User_2,2016-05-13 20:58:29.698,2016/05/13 20:58:29.698,
21049,Application_1089265210,O_Sent (mail and online),User_2,2016-05-13 20:58:29.698,2016/05/13 20:58:29.698,
21050,Application_1089265210,A_Cancelled,User_1,2016-05-13 20:58:29.698,2016/05/13 20:58:29.698,
21051,Application_1082106712,O_Create Offer,User_24,2016-05-13 21:01:58.126,2016/05/13 21:01:58.126,
21052,Application_1082106712,A_Accepted,User_24,2016-05-13 21:01:58.126,2016/05/13 21:01:58.126,
