Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,outcome
IRO4_225,Send_acceptance_pack,,2011-03-25 21:16:04,Variant 9,9,
IRO4_224,Assess_loan_risk,,2011-03-25 21:18:59,Variant 5,5,
IRO4_229,Check__application__form_completeness,,2011-03-25 21:19:11,Variant 2,2,
IRO4_230,Appraise_property,,2011-03-25 21:28:19,Variant 1,1,
IRO4_231,Loan__application_received,,2011-03-25 21:30:00,Variant 8,8,
IRO4_231,Check__application__form_completeness,,2011-03-25 21:31:05,Variant 8,8,
IRO4_225,Verify_repayment_agreement,,2011-03-25 21:32:52,Variant 9,9,
IRO4_219,Loan__application_canceled,,2011-03-25 21:33:07,Variant 9,9,
IRO4_219,Cancel_application,,2011-03-25 21:33:07,Variant 9,9,False
IRO4_231,Check_credit_history,,2011-03-25 21:34:07,Variant 8,8,
IRO4_231,Assess_loan_risk,,2011-03-25 21:38:28,Variant 8,8,
IRO4_230,Check_credit_history,,2011-03-25 21:39:10,Variant 1,1,
IRO4_224,Assess_eligibility,,2011-03-25 21:41:50,Variant 5,5,
IRO4_229,Check_credit_history,,2011-03-25 21:53:28,Variant 2,2,
IRO4_226,Check_credit_history,,2011-03-25 21:56:45,Variant 16,16,
IRO4_232,Loan__application_received,,2011-03-25 22:00:00,Variant 6,6,
IRO4_224,Prepare_acceptance_pack,,2011-03-25 22:02:23,Variant 5,5,
IRO4_226,Assess_loan_risk,,2011-03-25 22:05:50,Variant 16,16,
IRO4_226,Assess_eligibility,,2011-03-25 22:09:46,Variant 16,16,
IRO4_224,Check_if_home_insurance_quote_is_requested,,2011-03-25 22:09:48,Variant 5,5,
IRO4_226,Prepare_acceptance_pack,,2011-03-25 22:12:07,Variant 16,16,
IRO4_229,Appraise_property,,2011-03-25 22:16:02,Variant 2,2,
IRO4_225,Loan__application_canceled,,2011-03-25 22:17:08,Variant 9,9,False
IRO4_225,Cancel_application,,2011-03-25 22:17:08,Variant 9,9,
IRO4_232,Check__application__form_completeness,,2011-03-25 22:18:47,Variant 6,6,
IRO4_232,Check_credit_history,,2011-03-25 22:21:33,Variant 6,6,
IRO4_223,Send_acceptance_pack,,2011-03-25 22:22:27,Variant 9,9,
IRO4_229,Assess_loan_risk,,2011-03-25 22:23:23,Variant 2,2,
IRO4_232,Appraise_property,,2011-03-25 22:24:49,Variant 6,6,
IRO4_229,Assess_eligibility,,2011-03-25 22:25:26,Variant 2,2,
IRO4_229,Reject_application,,2011-03-25 22:25:37,Variant 2,2,False
IRO4_229,Loan_application_rejected,,2011-03-25 22:25:37,Variant 2,2,
IRO4_228,Appraise_property,,2011-03-25 22:27:42,Variant 6,6,
IRO4_224,Send_home_insurance_quote,,2011-03-25 22:28:11,Variant 5,5,
IRO4_233,Loan__application_received,,2011-03-25 22:30:00,Variant 9,9,
IRO4_232,Assess_loan_risk,,2011-03-25 22:35:29,Variant 6,6,
IRO4_224,Verify_repayment_agreement,,2011-03-25 22:35:47,Variant 5,5,
IRO4_231,Appraise_property,,2011-03-25 22:38:22,Variant 8,8,
IRO4_228,Assess_loan_risk,,2011-03-25 22:45:30,Variant 6,6,
IRO4_224,Cancel_application,,2011-03-25 22:51:09,Variant 5,5,
IRO4_224,Loan__application_canceled,,2011-03-25 22:51:09,Variant 5,5,False
IRO4_231,Assess_eligibility,,2011-03-25 22:51:12,Variant 8,8,
IRO4_231,Prepare_acceptance_pack,,2011-03-25 22:59:18,Variant 8,8,
IRO4_234,Loan__application_received,,2011-03-25 23:00:00,Variant 5,5,
IRO4_233,Check__application__form_completeness,,2011-03-25 23:00:14,Variant 9,9,
IRO4_231,Check_if_home_insurance_quote_is_requested,,2011-03-25 23:03:25,Variant 8,8,
IRO4_228,Assess_eligibility,,2011-03-25 23:07:02,Variant 6,6,
IRO4_232,Assess_eligibility,,2011-03-25 23:08:24,Variant 6,6,
IRO4_226,Check_if_home_insurance_quote_is_requested,,2011-03-25 23:09:09,Variant 16,16,
IRO4_233,Check_credit_history,,2011-03-25 23:11:39,Variant 9,9,
IRO4_223,Verify_repayment_agreement,,2011-03-25 23:14:00,Variant 9,9,
IRO4_231,Send_home_insurance_quote,,2011-03-25 23:18:59,Variant 8,8,
IRO4_234,Check__application__form_completeness,,2011-03-25 23:20:57,Variant 5,5,
IRO4_223,Loan__application_canceled,,2011-03-25 23:21:17,Variant 9,9,False
IRO4_223,Cancel_application,,2011-03-25 23:21:17,Variant 9,9,
IRO4_233,Assess_loan_risk,,2011-03-25 23:28:49,Variant 9,9,
IRO4_234,Appraise_property,,2011-03-25 23:29:26,Variant 5,5,
IRO4_235,Loan__application_received,,2011-03-25 23:30:00,Variant 1,1,
IRO4_226,Send_home_insurance_quote,,2011-03-25 23:31:59,Variant 16,16,
IRO4_232,Prepare_acceptance_pack,,2011-03-25 23:35:01,Variant 6,6,
IRO4_235,Check__application__form_completeness,,2011-03-25 23:44:52,Variant 1,1,
IRO4_233,Appraise_property,,2011-03-25 23:46:49,Variant 9,9,
IRO4_235,Appraise_property,,2011-03-25 23:56:04,Variant 1,1,
IRO4_234,Check_credit_history,,2011-03-25 23:58:54,Variant 5,5,
IRO4_234,Assess_loan_risk,,2011-03-25 23:59:49,Variant 5,5,
IRO4_236,Loan__application_received,,2011-03-26 00:00:00,Variant 1,1,
IRO4_234,Assess_eligibility,,2011-03-26 00:01:20,Variant 5,5,
IRO4_236,Check__application__form_completeness,,2011-03-26 00:04:44,Variant 1,1,
IRO4_234,Prepare_acceptance_pack,,2011-03-26 00:14:38,Variant 5,5,
IRO4_226,Verify_repayment_agreement,,2011-03-26 00:16:07,Variant 16,16,
IRO4_233,Assess_eligibility,,2011-03-26 00:19:34,Variant 9,9,
IRO4_236,Appraise_property,,2011-03-26 00:19:48,Variant 1,1,
IRO4_228,Prepare_acceptance_pack,,2011-03-26 00:21:01,Variant 6,6,
IRO4_230,Assess_loan_risk,,2011-03-26 00:22:29,Variant 1,1,
IRO4_226,Approve_application,,2011-03-26 00:23:02,Variant 16,16,True
IRO4_226,Prepare_acceptance_pack,,2011-03-26 00:23:19,Variant 16,16,True
IRO4_226,Verify_repayment_agreement,,2011-03-26 00:26:05,Variant 16,16,True
IRO4_230,Assess_eligibility,,2011-03-26 00:26:36,Variant 1,1,
IRO4_228,Check_if_home_insurance_quote_is_requested,,2011-03-26 00:26:45,Variant 6,6,
IRO4_237,Loan__application_received,,2011-03-26 00:30:00,Variant 9,9,
IRO4_228,Send_home_insurance_quote,,2011-03-26 00:33:05,Variant 6,6,
IRO4_235,Check_credit_history,,2011-03-26 00:37:32,Variant 1,1,
IRO4_228,Verify_repayment_agreement,,2011-03-26 00:39:03,Variant 6,6,
IRO4_235,Assess_loan_risk,,2011-03-26 00:39:16,Variant 1,1,
IRO4_234,Check_if_home_insurance_quote_is_requested,,2011-03-26 00:41:18,Variant 5,5,
IRO4_228,Cancel_application,,2011-03-26 00:42:39,Variant 6,6,
IRO4_228,Loan__application_canceled,,2011-03-26 00:42:39,Variant 6,6,False
IRO4_226,Added_Activity,,2011-03-26 00:51:44,Variant 16,16,True
IRO4_226,Loan__application_approved,,2011-03-26 00:51:44,Variant 16,16,True
IRO4_230,Loan_application_rejected,,2011-03-26 00:52:30,Variant 1,1,False
IRO4_230,Reject_application,,2011-03-26 00:52:30,Variant 1,1,
IRO4_237,Check__application__form_completeness,,2011-03-26 00:57:08,Variant 9,9,
IRO4_238,Loan__application_received,,2011-03-26 01:00:00,Variant 8,8,
IRO4_233,Prepare_acceptance_pack,,2011-03-26 01:05:33,Variant 9,9,
IRO4_237,Check_credit_history,,2011-03-26 01:08:22,Variant 9,9,
IRO4_238,Check__application__form_completeness,,2011-03-26 01:12:57,Variant 8,8,
IRO4_237,Assess_loan_risk,,2011-03-26 01:15:55,Variant 9,9,
IRO4_234,Send_home_insurance_quote,,2011-03-26 01:17:00,Variant 5,5,
IRO4_237,Appraise_property,,2011-03-26 01:22:05,Variant 9,9,
IRO4_231,Verify_repayment_agreement,,2011-03-26 01:25:22,Variant 8,8,
IRO4_239,Loan__application_received,,2011-03-26 01:30:00,Variant 5,5,
IRO4_238,Check_credit_history,,2011-03-26 01:30:34,Variant 8,8,
IRO4_237,Assess_eligibility,,2011-03-26 01:31:46,Variant 9,9,
IRO4_234,Verify_repayment_agreement,,2011-03-26 01:35:39,Variant 5,5,
IRO4_235,Assess_eligibility,,2011-03-26 01:35:41,Variant 1,1,
IRO4_233,Check_if_home_insurance_quote_is_requested,,2011-03-26 01:36:38,Variant 9,9,
IRO4_233,Send_acceptance_pack,,2011-03-26 01:43:46,Variant 9,9,
IRO4_233,Verify_repayment_agreement,,2011-03-26 01:46:27,Variant 9,9,
IRO4_238,Assess_loan_risk,,2011-03-26 01:46:48,Variant 8,8,
IRO4_231,Cancel_application,,2011-03-26 01:49:01,Variant 8,8,
IRO4_231,Loan__application_canceled,,2011-03-26 01:49:01,Variant 8,8,False
IRO4_236,Check_credit_history,,2011-03-26 01:52:51,Variant 1,1,
IRO4_240,Loan__application_received,,2011-03-26 02:00:00,Variant 1,1,
IRO4_236,Assess_loan_risk,,2011-03-26 18:01:00,Variant 1,1,
IRO4_236,Assess_eligibility,,2011-03-26 18:03:38,Variant 1,1,
IRO4_240,Check__application__form_completeness,,2011-03-26 18:05:10,Variant 1,1,
IRO4_239,Check__application__form_completeness,,2011-03-26 18:06:59,Variant 5,5,
IRO4_234,Loan__application_canceled,,2011-03-26 18:08:02,Variant 5,5,False
IRO4_234,Cancel_application,,2011-03-26 18:08:02,Variant 5,5,
IRO4_232,Check_if_home_insurance_quote_is_requested,,2011-03-26 18:14:52,Variant 6,6,
IRO4_240,Appraise_property,,2011-03-26 18:15:16,Variant 1,1,
IRO4_239,Appraise_property,,2011-03-26 18:16:11,Variant 5,5,
IRO4_236,Loan_application_rejected,,2011-03-26 18:19:49,Variant 1,1,False
IRO4_236,Reject_application,,2011-03-26 18:19:49,Variant 1,1,
IRO4_233,Loan__application_canceled,,2011-03-26 18:22:02,Variant 9,9,False
IRO4_233,Cancel_application,,2011-03-26 18:22:02,Variant 9,9,
IRO4_237,Prepare_acceptance_pack,,2011-03-26 18:26:18,Variant 9,9,
IRO4_235,Reject_application,,2011-03-26 18:27:43,Variant 1,1,
IRO4_235,Loan_application_rejected,,2011-03-26 18:27:43,Variant 1,1,False
IRO4_241,Loan__application_received,,2011-03-26 18:30:00,Variant 3,3,
IRO4_239,Check_credit_history,,2011-03-26 18:32:37,Variant 5,5,
IRO4_240,Check_credit_history,,2011-03-26 18:32:50,Variant 1,1,
IRO4_237,Check_if_home_insurance_quote_is_requested,,2011-03-26 18:51:09,Variant 9,9,
IRO4_239,Assess_loan_risk,,2011-03-26 18:51:13,Variant 5,5,
IRO4_240,Assess_loan_risk,,2011-03-26 18:58:46,Variant 1,1,
IRO4_242,Loan__application_received,,2011-03-26 19:00:00,Variant 2,2,
IRO4_240,Assess_eligibility,,2011-03-26 19:11:01,Variant 1,1,
IRO4_238,Appraise_property,,2011-03-26 19:13:54,Variant 8,8,
IRO4_240,Reject_application,,2011-03-26 19:19:04,Variant 1,1,
IRO4_240,Loan_application_rejected,,2011-03-26 19:19:04,Variant 1,1,False
IRO4_238,Assess_eligibility,,2011-03-26 19:19:36,Variant 8,8,
IRO4_239,Assess_eligibility,,2011-03-26 19:20:24,Variant 5,5,
IRO4_239,Prepare_acceptance_pack,,2011-03-26 19:21:35,Variant 5,5,
IRO4_232,Send_home_insurance_quote,,2011-03-26 19:28:28,Variant 6,6,
IRO4_243,Loan__application_received,,2011-03-26 19:30:00,Variant 12,12,
IRO4_243,Check__application__form_completeness,,2011-03-26 19:32:01,Variant 12,12,
IRO4_232,Verify_repayment_agreement,,2011-03-26 19:32:16,Variant 6,6,
IRO4_242,Check__application__form_completeness,,2011-03-26 19:40:58,Variant 2,2,
IRO4_232,Cancel_application,,2011-03-26 19:53:46,Variant 6,6,
IRO4_232,Loan__application_canceled,,2011-03-26 19:53:46,Variant 6,6,False
IRO4_243,Return_application_back_to_applicant,,2011-03-26 19:54:11,Variant 12,12,
IRO4_238,Prepare_acceptance_pack,,2011-03-26 19:55:47,Variant 8,8,
IRO4_244,Loan__application_received,,2011-03-26 20:00:00,Variant 44,44,
IRO4_243,Receive_updated_application,,2011-03-26 20:04:18,Variant 12,12,
IRO4_244,Check__application__form_completeness,,2011-03-26 20:04:41,Variant 44,44,
IRO4_242,Check_credit_history,,2011-03-26 20:11:53,Variant 2,2,
IRO4_239,Check_if_home_insurance_quote_is_requested,,2011-03-26 20:13:29,Variant 5,5,
IRO4_241,Check__application__form_completeness,,2011-03-26 20:13:38,Variant 3,3,
IRO4_238,Check_if_home_insurance_quote_is_requested,,2011-03-26 20:17:38,Variant 8,8,
IRO4_244,Return_application_back_to_applicant,,2011-03-26 20:17:42,Variant 44,44,
IRO4_241,Check_credit_history,,2011-03-26 20:22:41,Variant 3,3,
IRO4_241,Assess_loan_risk,,2011-03-26 20:24:26,Variant 3,3,
IRO4_238,Send_home_insurance_quote,,2011-03-26 20:29:09,Variant 8,8,
IRO4_245,Loan__application_received,,2011-03-26 20:30:00,Variant 18,18,
IRO4_244,Receive_updated_application,,2011-03-26 20:36:03,Variant 44,44,
IRO4_244,Check__application__form_completeness,,2011-03-26 20:37:36,Variant 44,44,
IRO4_245,Check__application__form_completeness,,2011-03-26 20:38:08,Variant 18,18,
IRO4_239,Send_home_insurance_quote,,2011-03-26 20:38:26,Variant 5,5,
IRO4_245,Appraise_property,,2011-03-26 20:40:35,Variant 18,18,
IRO4_239,Verify_repayment_agreement,,2011-03-26 20:40:39,Variant 5,5,
IRO4_244,Appraise_property,,2011-03-26 20:40:50,Variant 44,44,
IRO4_241,Appraise_property,,2011-03-26 20:44:31,Variant 3,3,
IRO4_239,Loan__application_canceled,,2011-03-26 20:51:47,Variant 5,5,False
IRO4_239,Cancel_application,,2011-03-26 20:51:47,Variant 5,5,
IRO4_243,Check__application__form_completeness,,2011-03-26 20:53:32,Variant 12,12,
IRO4_246,Loan__application_received,,2011-03-26 21:00:00,Variant 3,3,
IRO4_237,Send_acceptance_pack,,2011-03-26 21:01:32,Variant 9,9,
IRO4_245,Check_credit_history,,2011-03-26 21:03:01,Variant 18,18,
IRO4_238,Verify_repayment_agreement,,2011-03-26 21:05:44,Variant 8,8,
IRO4_242,Appraise_property,,2011-03-26 21:06:55,Variant 2,2,
IRO4_242,Assess_loan_risk,,2011-03-26 21:12:21,Variant 2,2,
IRO4_245,Assess_loan_risk,,2011-03-26 21:19:48,Variant 18,18,
IRO4_245,Assess_eligibility,,2011-03-26 21:21:41,Variant 18,18,
IRO4_241,Assess_eligibility,,2011-03-26 21:22:59,Variant 3,3,
IRO4_244,Check_credit_history,,2011-03-26 21:24:13,Variant 44,44,
IRO4_243,Appraise_property,,2011-03-26 21:25:58,Variant 12,12,
IRO4_241,Loan_application_rejected,,2011-03-26 21:27:53,Variant 3,3,False
IRO4_241,Reject_application,,2011-03-26 21:27:53,Variant 3,3,
IRO4_247,Loan__application_received,,2011-03-26 21:30:00,Variant 3,3,
IRO4_242,Assess_eligibility,,2011-03-26 21:31:22,Variant 2,2,
IRO4_246,Check__application__form_completeness,,2011-03-26 21:33:39,Variant 3,3,
IRO4_238,Loan__application_canceled,,2011-03-26 21:41:04,Variant 8,8,False
IRO4_238,Cancel_application,,2011-03-26 21:41:04,Variant 8,8,
IRO4_242,Loan_application_rejected,,2011-03-26 21:43:36,Variant 2,2,False
IRO4_242,Reject_application,,2011-03-26 21:43:36,Variant 2,2,
IRO4_243,Check_credit_history,,2011-03-26 21:44:52,Variant 12,12,
IRO4_237,Verify_repayment_agreement,,2011-03-26 21:45:45,Variant 9,9,
IRO4_246,Check_credit_history,,2011-03-26 21:46:44,Variant 3,3,
IRO4_243,Assess_loan_risk,,2011-03-26 21:48:19,Variant 12,12,
IRO4_243,Assess_eligibility,,2011-03-26 21:53:02,Variant 12,12,
IRO4_243,Loan_application_rejected,,2011-03-26 21:55:41,Variant 12,12,False
IRO4_243,Reject_application,,2011-03-26 21:55:41,Variant 12,12,
IRO4_246,Assess_loan_risk,,2011-03-26 21:56:12,Variant 3,3,
IRO4_237,Loan__application_canceled,,2011-03-26 21:57:42,Variant 9,9,False
IRO4_237,Cancel_application,,2011-03-26 21:57:42,Variant 9,9,
IRO4_246,Appraise_property,,2011-03-26 21:58:42,Variant 3,3,
IRO4_248,Loan__application_received,,2011-03-26 22:00:00,Variant 9,9,
IRO4_248,Check__application__form_completeness,,2011-03-26 22:01:35,Variant 9,9,
IRO4_248,Check_credit_history,,2011-03-26 22:05:54,Variant 9,9,
IRO4_246,Assess_eligibility,,2011-03-26 22:06:52,Variant 3,3,
IRO4_246,Loan_application_rejected,,2011-03-26 22:07:50,Variant 3,3,False
IRO4_246,Reject_application,,2011-03-26 22:07:50,Variant 3,3,
IRO4_248,Assess_loan_risk,,2011-03-26 22:10:22,Variant 9,9,
IRO4_244,Assess_loan_risk,,2011-03-26 22:17:28,Variant 44,44,
IRO4_244,Assess_eligibility,,2011-03-26 22:19:50,Variant 44,44,
IRO4_245,Prepare_acceptance_pack,,2011-03-26 22:19:56,Variant 18,18,
IRO4_248,Appraise_property,,2011-03-26 22:25:11,Variant 9,9,
IRO4_244,Prepare_acceptance_pack,,2011-03-26 22:27:10,Variant 44,44,
IRO4_249,Loan__application_received,,2011-03-26 22:30:00,Variant 2,2,
IRO4_247,Check__application__form_completeness,,2011-03-26 22:45:49,Variant 3,3,
IRO4_245,Check_if_home_insurance_quote_is_requested,,2011-03-26 22:47:14,Variant 18,18,
IRO4_247,Check_credit_history,,2011-03-26 22:51:53,Variant 3,3,
IRO4_244,Check_if_home_insurance_quote_is_requested,,2011-03-26 22:59:00,Variant 44,44,
IRO4_248,Assess_eligibility,,2011-03-26 22:59:43,Variant 9,9,
IRO4_249,Check__application__form_completeness,,2011-03-26 22:59:46,Variant 2,2,
IRO4_250,Loan__application_received,,2011-03-26 23:00:00,Variant 5,5,
IRO4_247,Assess_loan_risk,,2011-03-26 23:00:27,Variant 3,3,
IRO4_248,Prepare_acceptance_pack,,2011-03-26 23:11:06,Variant 9,9,
IRO4_249,Check_credit_history,,2011-03-26 23:19:46,Variant 2,2,
IRO4_245,Send_home_insurance_quote,,2011-03-26 23:19:56,Variant 18,18,
IRO4_249,Appraise_property,,2011-03-26 23:20:00,Variant 2,2,
IRO4_245,Verify_repayment_agreement,,2011-03-26 23:23:58,Variant 18,18,
IRO4_245,Approve_application,,2011-03-26 23:28:01,Variant 18,18,True
IRO4_251,Loan__application_received,,2011-03-26 23:30:00,Variant 20,20,
IRO4_250,Check__application__form_completeness,,2011-03-26 23:36:52,Variant 5,5,
IRO4_248,Check_if_home_insurance_quote_is_requested,,2011-03-26 23:38:22,Variant 9,9,
IRO4_250,Appraise_property,,2011-03-26 23:39:50,Variant 5,5,
IRO4_250,Check_credit_history,,2011-03-26 23:43:30,Variant 5,5,
IRO4_249,Assess_loan_risk,,2011-03-26 23:47:35,Variant 2,2,
IRO4_251,Check__application__form_completeness,,2011-03-26 23:49:38,Variant 20,20,
IRO4_244,Send_home_insurance_quote,,2011-03-26 23:53:07,Variant 44,44,
IRO4_250,Assess_loan_risk,,2011-03-26 23:54:37,Variant 5,5,
IRO4_252,Loan__application_received,,2011-03-27 00:00:00,Variant 1,1,
IRO4_251,Appraise_property,,2011-03-27 00:01:29,Variant 20,20,
IRO4_245,Verify_repayment_agreement,,2011-03-27 00:05:57,Variant 18,18,True
IRO4_245,Prepare_acceptance_pack,,2011-03-27 00:06:24,Variant 18,18,True
IRO4_245,Added_Activity,,2011-03-27 00:11:40,Variant 18,18,True
IRO4_245,Loan__application_approved,,2011-03-27 00:11:40,Variant 18,18,True
IRO4_250,Assess_eligibility,,2011-03-27 00:20:38,Variant 5,5,
IRO4_252,Check__application__form_completeness,,2011-03-27 00:22:14,Variant 1,1,
IRO4_248,Send_acceptance_pack,,2011-03-27 00:28:55,Variant 9,9,
IRO4_253,Loan__application_received,,2011-03-27 00:30:00,Variant 1,1,
IRO4_250,Prepare_acceptance_pack,,2011-03-27 00:30:01,Variant 5,5,
IRO4_249,Assess_eligibility,,2011-03-27 00:38:31,Variant 2,2,
IRO4_253,Check__application__form_completeness,,2011-03-27 00:38:42,Variant 1,1,
IRO4_253,Appraise_property,,2011-03-27 00:47:37,Variant 1,1,
IRO4_253,Check_credit_history,,2011-03-27 00:51:42,Variant 1,1,
IRO4_252,Appraise_property,,2011-03-27 00:52:38,Variant 1,1,
IRO4_248,Verify_repayment_agreement,,2011-03-27 00:56:17,Variant 9,9,
IRO4_251,Check_credit_history,,2011-03-27 00:56:34,Variant 20,20,
IRO4_253,Assess_loan_risk,,2011-03-27 00:58:26,Variant 1,1,
IRO4_254,Loan__application_received,,2011-03-27 01:00:00,Variant 1,1,
IRO4_244,Verify_repayment_agreement,,2011-03-27 01:02:01,Variant 44,44,
IRO4_244,Approve_application,,2011-03-27 01:11:13,Variant 44,44,True
IRO4_249,Loan_application_rejected,,2011-03-27 01:13:45,Variant 2,2,
IRO4_249,Reject_application,,2011-03-27 01:13:45,Variant 2,2,False
IRO4_250,Check_if_home_insurance_quote_is_requested,,2011-03-27 01:18:08,Variant 5,5,
IRO4_244,Verify_repayment_agreement,,2011-03-27 01:20:28,Variant 44,44,True
IRO4_251,Assess_loan_risk,,2011-03-27 01:23:26,Variant 20,20,
IRO4_255,Loan__application_received,,2011-03-27 01:30:00,Variant 16,16,
IRO4_244,Prepare_acceptance_pack,,2011-03-27 01:34:28,Variant 44,44,True
IRO4_251,Assess_eligibility,,2011-03-27 01:41:29,Variant 20,20,
IRO4_247,Appraise_property,,2011-03-27 01:46:29,Variant 3,3,
IRO4_250,Send_home_insurance_quote,,2011-03-27 01:49:22,Variant 5,5,
IRO4_254,Check__application__form_completeness,,2011-03-27 01:49:57,Variant 1,1,
IRO4_247,Assess_eligibility,,2011-03-27 01:50:56,Variant 3,3,
IRO4_254,Appraise_property,,2011-03-27 01:52:29,Variant 1,1,
IRO4_248,Loan__application_canceled,,2011-03-27 01:52:58,Variant 9,9,
IRO4_248,Cancel_application,,2011-03-27 01:52:58,Variant 9,9,False
IRO4_247,Reject_application,,2011-03-27 01:53:50,Variant 3,3,
IRO4_247,Loan_application_rejected,,2011-03-27 01:53:50,Variant 3,3,False
IRO4_256,Loan__application_received,,2011-03-27 02:00:00,Variant 3,3,
IRO4_254,Check_credit_history,,2011-03-27 18:00:43,Variant 1,1,
IRO4_252,Check_credit_history,,2011-03-27 18:01:06,Variant 1,1,
IRO4_253,Assess_eligibility,,2011-03-27 18:01:34,Variant 1,1,
IRO4_250,Verify_repayment_agreement,,2011-03-27 18:06:23,Variant 5,5,
IRO4_256,Check__application__form_completeness,,2011-03-27 18:06:45,Variant 3,3,
IRO4_254,Assess_loan_risk,,2011-03-27 18:07:12,Variant 1,1,
IRO4_256,Check_credit_history,,2011-03-27 18:07:49,Variant 3,3,
IRO4_251,Prepare_acceptance_pack,,2011-03-27 18:08:16,Variant 20,20,
IRO4_255,Check__application__form_completeness,,2011-03-27 18:08:27,Variant 16,16,
IRO4_250,Cancel_application,,2011-03-27 18:14:27,Variant 5,5,
IRO4_250,Loan__application_canceled,,2011-03-27 18:14:27,Variant 5,5,False
IRO4_256,Assess_loan_risk,,2011-03-27 18:16:09,Variant 3,3,
IRO4_255,Appraise_property,,2011-03-27 18:16:40,Variant 16,16,
IRO4_244,Loan__application_approved,,2011-03-27 18:18:31,Variant 44,44,True
IRO4_244,Added_Activity,,2011-03-27 18:18:31,Variant 44,44,True
IRO4_253,Reject_application,,2011-03-27 18:19:02,Variant 1,1,
IRO4_253,Loan_application_rejected,,2011-03-27 18:19:02,Variant 1,1,False
IRO4_252,Assess_loan_risk,,2011-03-27 18:23:52,Variant 1,1,
IRO4_257,Loan__application_received,,2011-03-27 18:30:00,Variant 21,21,
IRO4_251,Check_if_home_insurance_quote_is_requested,,2011-03-27 18:37:13,Variant 20,20,
IRO4_254,Assess_eligibility,,2011-03-27 18:40:26,Variant 1,1,
IRO4_257,Check__application__form_completeness,,2011-03-27 18:55:29,Variant 21,21,
IRO4_258,Loan__application_received,,2011-03-27 19:00:00,Variant 8,8,
IRO4_255,Check_credit_history,,2011-03-27 19:04:23,Variant 16,16,
IRO4_258,Check__application__form_completeness,,2011-03-27 19:17:16,Variant 8,8,
IRO4_256,Appraise_property,,2011-03-27 19:18:02,Variant 3,3,
IRO4_258,Check_credit_history,,2011-03-27 19:22:26,Variant 8,8,
IRO4_257,Return_application_back_to_applicant,,2011-03-27 19:24:23,Variant 21,21,
IRO4_251,Send_acceptance_pack,,2011-03-27 19:25:07,Variant 20,20,
IRO4_259,Loan__application_received,,2011-03-27 19:30:00,Variant 1,1,
IRO4_259,Check__application__form_completeness,,2011-03-27 19:34:47,Variant 1,1,
IRO4_251,Verify_repayment_agreement,,2011-03-27 19:47:35,Variant 20,20,
IRO4_258,Assess_loan_risk,,2011-03-27 19:48:00,Variant 8,8,
IRO4_259,Appraise_property,,2011-03-27 19:48:59,Variant 1,1,
IRO4_255,Assess_loan_risk,,2011-03-27 19:49:57,Variant 16,16,
IRO4_252,Assess_eligibility,,2011-03-27 19:52:01,Variant 1,1,
IRO4_254,Reject_application,,2011-03-27 19:57:41,Variant 1,1,False
IRO4_254,Loan_application_rejected,,2011-03-27 19:57:41,Variant 1,1,
IRO4_260,Loan__application_received,,2011-03-27 20:00:00,Variant 28,28,
IRO4_256,Assess_eligibility,,2011-03-27 20:11:09,Variant 3,3,
IRO4_260,Check__application__form_completeness,,2011-03-27 20:12:49,Variant 28,28,
IRO4_255,Assess_eligibility,,2011-03-27 20:20:05,Variant 16,16,
IRO4_255,Prepare_acceptance_pack,,2011-03-27 20:26:54,Variant 16,16,
IRO4_252,Reject_application,,2011-03-27 20:27:41,Variant 1,1,False
IRO4_252,Loan_application_rejected,,2011-03-27 20:27:41,Variant 1,1,
IRO4_259,Check_credit_history,,2011-03-27 20:27:50,Variant 1,1,
IRO4_256,Reject_application,,2011-03-27 20:29:30,Variant 3,3,
IRO4_256,Loan_application_rejected,,2011-03-27 20:29:30,Variant 3,3,False
IRO4_261,Loan__application_received,,2011-03-27 20:30:00,Variant 2,2,
IRO4_258,Appraise_property,,2011-03-27 20:30:22,Variant 8,8,
IRO4_260,Check_credit_history,,2011-03-27 20:35:26,Variant 28,28,
IRO4_260,Assess_loan_risk,,2011-03-27 20:36:25,Variant 28,28,
IRO4_251,Approve_application,,2011-03-27 20:38:19,Variant 20,20,True
IRO4_251,Verify_repayment_agreement,,2011-03-27 20:43:07,Variant 20,20,True
IRO4_251,Prepare_acceptance_pack,,2011-03-27 20:50:43,Variant 20,20,True
IRO4_255,Check_if_home_insurance_quote_is_requested,,2011-03-27 20:51:09,Variant 16,16,
IRO4_258,Assess_eligibility,,2011-03-27 20:56:17,Variant 8,8,
IRO4_262,Loan__application_received,,2011-03-27 21:00:00,Variant 19,19,
IRO4_260,Appraise_property,,2011-03-27 21:04:47,Variant 28,28,
IRO4_251,Added_Activity,,2011-03-27 21:04:55,Variant 20,20,True
IRO4_251,Loan__application_approved,,2011-03-27 21:04:55,Variant 20,20,True
IRO4_255,Send_home_insurance_quote,,2011-03-27 21:12:40,Variant 16,16,
IRO4_262,Check__application__form_completeness,,2011-03-27 21:15:56,Variant 19,19,
IRO4_259,Assess_loan_risk,,2011-03-27 21:21:35,Variant 1,1,
IRO4_261,Check__application__form_completeness,,2011-03-27 21:22:15,Variant 2,2,
IRO4_259,Assess_eligibility,,2011-03-27 21:27:23,Variant 1,1,
IRO4_257,Receive_updated_application,,2011-03-27 21:28:10,Variant 21,21,
