caseid,activity,resource,ts,outcome
7469823,article 34  WABO applies,560872,2013-12-06 08:00:00,
7469823,open draft decision for inspection,560872,2013-12-06 08:00:00,
7469823,send design decision to stakeholders,560872,2013-12-06 08:00:00,
7469823,activities regular procedure,560872,2013-12-06 08:00:00,True
7469823,MER present,560872,2013-12-06 08:00:00,
7469823,phase draft decision made,560872,2013-12-06 08:00:00,
7469823,completed subcases content,560872,2013-12-06 08:00:00,True
7469823,first phase affected,560872,2013-12-06 08:00:00,True
8466820,set phase: phase permitting irrevocable,560872,2013-12-06 08:00:00,True
8466820,register deadline,560872,2013-12-06 08:00:00,True
7469823,request complete,560872,2013-12-06 08:00:00,True
7469823,send letter in progress,560872,2013-12-06 08:00:00,True
7469823,create subcases completeness,560872,2013-12-06 08:00:00,True
7469823,start phased application,560872,2013-12-06 08:00:00,True
7469823,grounds for refusal,560872,2013-12-06 08:00:00,True
7469823,create procedure confirmation,560872,2013-12-06 08:00:00,True
7469823,enter senddate draft decision,560872,2013-12-06 08:00:00,
7469823,procedure change,560872,2013-12-06 08:00:00,
7469823,read field phased application,560872,2013-12-06 08:00:00,
7469823,term 14 or 26 weeks,560872,2013-12-06 08:00:00,
7469823,create cover letter draft decision,560872,2013-12-06 08:00:00,
7469823,start WABOprocedure,560872,2013-12-06 08:00:00,True
7469823,regular procedure without MER,560872,2013-12-06 08:00:00,
7469823,submit draft decision,560872,2013-12-06 08:00:00,
7469823,create draft environtmental permit,560872,2013-12-06 08:00:00,
7469823,create publication document,560872,2013-12-06 08:00:00,
7469823,assessment of content completed,560872,2013-12-06 08:00:00,
7469823,enrich draft decision,560872,2013-12-06 08:00:00,
7469823,phase draft decision ready,560872,2013-12-06 08:00:00,
7469823,procedure change,560872,2013-12-06 08:00:00,
7469823,enter date advice on treatment of environmental permit,560872,2013-12-06 08:00:00,
7469823,phase advice known,560872,2013-12-06 08:00:00,
7469823,phase concept draft decision ready,560872,2013-12-06 08:00:00,
7469823,phase application receptive,560872,2013-12-06 08:00:00,
7469823,publish,560872,2013-12-06 08:00:00,
8928941,enter senddate acknowledgement,560872,2013-12-06 08:00:00,True
7469823,generate draft decision environmental permit,560872,2013-12-06 08:00:00,
7469823,treat subcases content,560872,2013-12-06 08:00:00,
7469823,set decision status,560872,2013-12-06 08:00:00,
7469823,enter senddate draft decision,560872,2013-12-06 18:27:33,True
8501336,keep permanently suspended,2670601,2013-12-09 08:00:00,True
8319149,register number of days extension period,2670601,2013-12-09 08:00:00,True
8319149,phase advice known,2670601,2013-12-09 08:00:00,True
8662954,grounds for refusal,2670601,2013-12-09 08:00:00,True
8662954,ask stakeholders views,2670601,2013-12-09 08:00:00,True
8662954,phase advice known,2670601,2013-12-09 08:00:00,True
8319149,creating decision procedure term extension,2670601,2013-12-09 08:00:00,True
8662954,create subcases completeness,2670601,2013-12-09 08:00:00,True
8662954,procedure change,2670601,2013-12-09 08:00:00,True
8662954,decision date prior to decision,2670601,2013-12-09 08:00:00,True
8662954,request complete,2670601,2013-12-09 08:00:00,True
8662954,treat subcases content,2670601,2013-12-09 08:00:00,True
8662954,procedure change,2670601,2013-12-09 08:00:00,True
8662954,send letter in progress,2670601,2013-12-09 08:00:00,True
8662954,phase application receptive,2670601,2013-12-09 08:00:00,True
8662954,completed subcases content,2670601,2013-12-09 08:00:00,True
8662954,by law,2670601,2013-12-09 08:00:00,True
8662954,coordination of application,2670601,2013-12-09 08:00:00,True
8319149,article 34  WABO applies,2670601,2013-12-09 08:00:00,True
8958665,OLO messaging active,560872,2013-12-09 08:00:00,True
8958665,send confirmation receipt,560872,2013-12-09 08:00:00,True
8958665,phase application received,560872,2013-12-09 08:00:00,True
8958665,forward to the competent authority,560872,2013-12-09 08:00:00,True
8958665,procedure change,560872,2013-12-09 08:00:00,True
8958665,create subcases completeness,560872,2013-12-09 08:00:00,True
8958665,create procedure confirmation,560872,2013-12-09 08:00:00,True
8958665,start WABOprocedure,560872,2013-12-09 08:00:00,
8662954,creating environmental permit decision,2670601,2013-12-09 08:00:00,True
8319149,decision date prior to decision,2670601,2013-12-09 08:00:00,True
8958665,send confirmation receipt,560872,2013-12-09 08:00:00,
8958665,regular procedure without MER,560872,2013-12-09 08:00:00,
8662954,set decision status,2670601,2013-12-09 08:00:00,True
8662954,assessment of content completed,2670601,2013-12-09 08:00:00,True
8662954,article 34  WABO applies,2670601,2013-12-09 08:00:00,True
8662954,suspension ground applicable,2670601,2013-12-09 08:00:00,True
8662954,submit decision,2670601,2013-12-09 08:00:00,True
8662954,generating decision environmental permit,2670601,2013-12-09 08:00:00,True
8319149,request complete,2670601,2013-12-09 08:00:00,True
8662954,phase decision ready,2670601,2013-12-09 08:00:00,True
8598168,treat subcases content,2670601,2013-12-09 08:00:00,True
8319149,create decision procedure term extension,2670601,2013-12-09 08:00:00,True
8319149,assessment of content completed,2670601,2013-12-09 08:00:00,True
8319149,phase procedure extended,2670601,2013-12-09 08:00:00,True
8319149,enter senddate procedure term extension,2670601,2013-12-09 08:00:00,True
8319149,create cover letter extend procedure term,2670601,2013-12-09 08:00:00,True
8501336,start decision phase permanently suspended decided,2670601,2013-12-09 08:00:00,True
8598168,by law,2670601,2013-12-09 08:00:00,True
8598168,phase advice known,2670601,2013-12-09 08:00:00,True
8598168,assessment of content completed,2670601,2013-12-09 08:00:00,True
8319149,start decision phase extension granted,2670601,2013-12-09 08:00:00,True
8598168,procedure change,2670601,2013-12-09 08:00:00,True
8598168,phase decision ready,2670601,2013-12-09 08:00:00,True
8598168,procedure change after completeness,2670601,2013-12-09 08:00:00,True
8598168,grounds for refusal,2670601,2013-12-09 08:00:00,True
8598168,suspension ground applicable,2670601,2013-12-09 08:00:00,True
8501336,decision date prior to decision,2670601,2013-12-09 08:00:00,True
8501336,set decision status,2670601,2013-12-09 08:00:00,True
8501336,creating decision permanently suspended,2670601,2013-12-09 08:00:00,True
8501336,enter senddate decision permanent suspension,2670601,2013-12-09 08:00:00,True
8598168,completed subcases content,2670601,2013-12-09 08:00:00,True
8319149,extend procedure term,2670601,2013-12-09 08:00:00,True
8319149,set decision status,2670601,2013-12-09 08:00:00,True
8319149,completed subcases content,2670601,2013-12-09 08:00:00,True
8319149,phase application receptive,2670601,2013-12-09 08:00:00,True
8319149,procedure change after completeness,2670601,2013-12-09 08:00:00,True
8319149,send letter in progress,2670601,2013-12-09 08:00:00,True
8598168,send letter in progress,2670601,2013-12-09 08:00:00,True
8598168,coordination of application,2670601,2013-12-09 08:00:00,True
8598168,article 34  WABO applies,2670601,2013-12-09 08:00:00,True
8598168,submit decision,2670601,2013-12-09 08:00:00,True
8598168,generating decision environmental permit,2670601,2013-12-09 08:00:00,True
8501336,start decision phase permanent suspension sent,2670601,2013-12-09 08:00:00,True
8501336,phase permanently suspended,2670601,2013-12-09 08:00:00,True
8598168,decision date prior to decision,2670601,2013-12-09 08:00:00,True
8598168,set decision status,2670601,2013-12-09 08:00:00,True
8501336,decision keep permanently suspended,2670601,2013-12-09 08:00:00,True
8501336,create cover letter permanent suspension,2670601,2013-12-09 08:00:00,True
8598168,phase application receptive,2670601,2013-12-09 08:00:00,True
8501336,receive additional information,2670601,2013-12-09 08:00:00,True
8598168,creating environmental permit decision,2670601,2013-12-09 08:00:00,True
8319149,treat subcases content,2670601,2013-12-09 08:00:00,True
8319149,procedure change,2670601,2013-12-09 08:00:00,True
8598168,ask stakeholders views,2670601,2013-12-09 08:00:00,True
8598168,request complete,2670601,2013-12-09 08:00:00,True
8958665,enter senddate acknowledgement,560872,2013-12-09 16:53:04,True
8501336,enter date decision permanent suspension,2670601,2013-12-09 21:09:39,True
8501336,enter senddate decision permanent suspension,2670601,2013-12-09 21:16:58,True
8319149,enter date decision procedure term extension,2670601,2013-12-09 23:13:58,True
8319149,enter senddate decision procedure term extension,2670601,2013-12-09 23:17:35,True
8598168,enter senddate decision,560912,2013-12-10 08:00:00,True
8726860,ask stakeholders views,2670601,2013-12-10 08:00:00,True
8726860,request complete,2670601,2013-12-10 08:00:00,True
8726860,article 34  WABO applies,2670601,2013-12-10 08:00:00,True
8726860,suspension ground applicable,2670601,2013-12-10 08:00:00,True
8662954,record date of decision environmental permit,560912,2013-12-10 08:00:00,True
8726860,subcases completeness completed,2670601,2013-12-10 08:00:00,True
8726860,procedure change,2670601,2013-12-10 08:00:00,True
8726860,treat subcases content,2670601,2013-12-10 08:00:00,True
8726860,completed subcases content,2670601,2013-12-10 08:00:00,True
8726860,procedure change,2670601,2013-12-10 08:00:00,True
8726860,coordination of application,2670601,2013-12-10 08:00:00,True
8726860,treat subcases completeness,2670601,2013-12-10 08:00:00,True
8598168,phase decision sent,560912,2013-12-10 08:00:00,True
8598168,set decision phase decision permitting decided,560912,2013-12-10 08:00:00,True
8726860,assessment of content completed,2670601,2013-12-10 08:00:00,True
8994782,register submission date request,560872,2013-12-10 08:00:00,
8662954,enter senddate decision environmental permit,560912,2013-12-10 08:00:00,True
8662954,creating cover letter decision,560912,2013-12-10 08:00:00,True
8662954,phase decision sent,560912,2013-12-10 08:00:00,True
8662954,start decision phase decision permitting sent,560912,2013-12-10 08:00:00,True
8662954,transcript decision environmental permit to stakeholders,560912,2013-12-10 08:00:00,True
8598168,phase decision taken,560912,2013-12-10 08:00:00,True
8662954,phase decision taken,560912,2013-12-10 08:00:00,True
8598168,transcript decision environmental permit to stakeholders,560912,2013-12-10 08:00:00,True
8598168,creating cover letter decision,560912,2013-12-10 08:00:00,True
8598168,create publication document,560912,2013-12-10 08:00:00,True
8598168,start decision phase decision permitting sent,560912,2013-12-10 08:00:00,True
8598168,enter senddate decision environmental permit,560912,2013-12-10 08:00:00,True
8598168,record date of decision environmental permit,560912,2013-12-10 08:00:00,True
8598168,register objection and appeal periods,560912,2013-12-10 08:00:00,True
8726860,create subcases completeness,2670601,2013-12-10 08:00:00,True
8726860,phase application receptive,2670601,2013-12-10 08:00:00,True
8632892,enter date draft decisionenvironmental permit,560890,2013-12-10 08:00:00,True
8632892,start decisionphase draft decision - permitting decided,560890,2013-12-10 08:00:00,True
8662954,set decision phase decision permitting decided,560912,2013-12-10 08:00:00,True
8662954,enter senddate decision,560912,2013-12-10 08:00:00,True
7469823,enter date draft decisionenvironmental permit,560872,2013-12-10 08:00:00,True
7469823,start decisionphase draft decision - permitting decided,560872,2013-12-10 08:00:00,True
8726860,send letter in progress,2670601,2013-12-10 08:00:00,True
8726860,grounds for refusal,2670601,2013-12-10 08:00:00,True
8726860,phase advice known,2670601,2013-12-10 08:00:00,True
7469823,set decision phase: draft decision permitted sent,560872,2013-12-10 08:00:00,True
8662954,register objection and appeal periods,560912,2013-12-10 08:00:00,True
8319149,start decision phase extension granted,2670601,2013-12-10 08:00:00,True
8598168,enter senddate decision environmental permit,560912,2013-12-10 18:49:49,True
8662954,enter senddate decision environmental permit,560912,2013-12-10 20:13:54,True
8726860,generating decision environmental permit,2670601,2013-12-11 08:00:00,True
8726860,creating environmental permit decision,2670601,2013-12-11 08:00:00,True
8726860,set decision status,2670601,2013-12-11 08:00:00,True
8726860,submit decision,2670601,2013-12-11 08:00:00,True
8726860,by law,2670601,2013-12-11 08:00:00,True
8726860,decision date prior to decision,2670601,2013-12-11 08:00:00,True
8726860,phase decision ready,2670601,2013-12-11 08:00:00,True
8995404,create subcases completeness,560872,2013-12-12 08:00:00,
9017543,register submission date request,560872,2013-12-12 08:00:00,
7034840,creating environmental permit decision,2670601,2013-12-12 08:00:00,True
7034840,decision date prior to decision,2670601,2013-12-12 08:00:00,True
7034840,set decision status,2670601,2013-12-12 08:00:00,True
8995404,register submission date request,560872,2013-12-12 08:00:00,
8995404,OLO messaging active,560872,2013-12-12 08:00:00,
8995404,forward to the competent authority,560872,2013-12-12 08:00:00,
8995404,procedure change,560872,2013-12-12 08:00:00,
8995404,registration date publication,560872,2013-12-12 08:00:00,
8995404,send confirmation receipt,560872,2013-12-12 08:00:00,
8995404,phase application received,560872,2013-12-12 08:00:00,
7034840,by law,2670601,2013-12-12 08:00:00,True
8995404,start WABOprocedure,560872,2013-12-12 08:00:00,
8995404,regular procedure without MER,560872,2013-12-12 08:00:00,
9011176,register submission date request,560872,2013-12-12 08:00:00,
8995404,send confirmation receipt,560872,2013-12-12 08:00:00,
8995404,create publication document,560872,2013-12-12 08:00:00,
8995404,create procedure confirmation,560872,2013-12-12 08:00:00,True
9012817,register submission date request,560925,2013-12-12 08:00:00,
8995404,enter senddate acknowledgement,560872,2013-12-12 20:31:58,True
8275156,grounds for refusal,2670601,2013-12-13 08:00:00,True
8275156,decision date prior to decision,2670601,2013-12-13 08:00:00,True
9043775,register submission date request,560872,2013-12-13 08:00:00,
8275156,by law,2670601,2013-12-13 08:00:00,True
8275156,procedure change,2670601,2013-12-13 08:00:00,True
8275156,request complete,2670601,2013-12-13 08:00:00,True
8275156,generating decision environmental permit,2670601,2013-12-13 08:00:00,True
8275156,set decision status,2670601,2013-12-13 08:00:00,True
9012111,register submission date request,560872,2013-12-13 08:00:00,
8275156,creating environmental permit decision,2670601,2013-12-13 08:00:00,True
8275156,article 34  WABO applies,2670601,2013-12-13 08:00:00,True
8275156,suspension ground applicable,2670601,2013-12-13 08:00:00,True
8275156,phase decision ready,2670601,2013-12-13 08:00:00,True
8275156,submit decision,2670601,2013-12-13 08:00:00,True
8275156,phase application receptive,2670601,2013-12-13 08:00:00,True
8275156,ask stakeholders views,2670601,2013-12-13 08:00:00,True
9014443,register submission date request,560872,2013-12-13 08:00:00,
8275156,procedure change after completeness,2670601,2013-12-13 08:00:00,True
8275156,phase advice known,2670601,2013-12-13 08:00:00,True
8275156,treat subcases content,2670601,2013-12-13 08:00:00,True
8275156,send letter in progress,2670601,2013-12-13 08:00:00,True
8275156,MER present in supplement,2670601,2013-12-13 08:00:00,True
8275156,assessment of content completed,2670601,2013-12-13 08:00:00,True
8275156,completed subcases content,2670601,2013-12-13 08:00:00,True
8275156,coordination of application,2670601,2013-12-13 08:00:00,True
9012111,create subcases completeness,560872,2013-12-16 08:00:00,
9017543,phase application received,560872,2013-12-16 08:00:00,
9017543,send confirmation receipt,560872,2013-12-16 08:00:00,
9017543,create procedure confirmation,560872,2013-12-16 08:00:00,True
9017543,start WABOprocedure,560872,2013-12-16 08:00:00,True
8030280,suspension ground applicable,2670601,2013-12-16 08:00:00,True
8030280,request complete,2670601,2013-12-16 08:00:00,True
9012111,procedure change,560872,2013-12-16 08:00:00,True
8030280,phase advice known,2670601,2013-12-16 08:00:00,True
8030280,procedure change,2670601,2013-12-16 08:00:00,True
9012111,create procedure confirmation,560872,2013-12-16 08:00:00,True
8030280,decision date prior to decision,2670601,2013-12-16 08:00:00,True
9012111,create publication document,560872,2013-12-16 08:00:00,
8030280,phase decision ready,2670601,2013-12-16 08:00:00,True
8030280,coordination of application,2670601,2013-12-16 08:00:00,True
8030280,submit decision,2670601,2013-12-16 08:00:00,True
9012111,registration date publication,560872,2013-12-16 08:00:00,True
9012817,send confirmation receipt,560925,2013-12-16 08:00:00,
9012817,create procedure confirmation,560925,2013-12-16 08:00:00,True
9012817,OLO messaging active,560925,2013-12-16 08:00:00,True
9012817,phase application received,560925,2013-12-16 08:00:00,True
9012817,registration date publication,560925,2013-12-16 08:00:00,True
9012817,regular procedure without MER,560925,2013-12-16 08:00:00,True
9012817,forward to the competent authority,560925,2013-12-16 08:00:00,True
9011176,registration date publication,560872,2013-12-16 08:00:00,True
9011176,regular procedure without MER,560872,2013-12-16 08:00:00,True
9011176,forward to the competent authority,560872,2013-12-16 08:00:00,True
9014443,start WABOprocedure,560872,2013-12-16 08:00:00,True
9014443,create procedure confirmation,560872,2013-12-16 08:00:00,True
9011176,create publication document,560872,2013-12-16 08:00:00,True
9011176,create procedure confirmation,560872,2013-12-16 08:00:00,True
9011176,start WABOprocedure,560872,2013-12-16 08:00:00,
9011176,send confirmation receipt,560872,2013-12-16 08:00:00,
9012817,start WABOprocedure,560925,2013-12-16 08:00:00,True
9012817,send confirmation receipt,560925,2013-12-16 08:00:00,
9017543,send confirmation receipt,560872,2013-12-16 08:00:00,
9017543,forward to the competent authority,560872,2013-12-16 08:00:00,
9017543,registration date publication,560872,2013-12-16 08:00:00,
8030280,article 34  WABO applies,2670601,2013-12-16 08:00:00,True
8030280,set decision status,2670601,2013-12-16 08:00:00,True
8030280,ask stakeholders views,2670601,2013-12-16 08:00:00,True
8030280,treat subcases content,2670601,2013-12-16 08:00:00,True
8030280,phase application receptive,2670601,2013-12-16 08:00:00,True
8030280,by law,2670601,2013-12-16 08:00:00,True
8030280,creating environmental permit decision,2670601,2013-12-16 08:00:00,True
8030280,MER present in supplement,2670601,2013-12-16 08:00:00,True
8030280,completed subcases content,2670601,2013-12-16 08:00:00,True
9011176,send confirmation receipt,560872,2013-12-16 08:00:00,
9011176,phase application received,560872,2013-12-16 08:00:00,
8030280,grounds for refusal,2670601,2013-12-16 08:00:00,True
8030280,assessment of content completed,2670601,2013-12-16 08:00:00,True
8030280,send letter in progress,2670601,2013-12-16 08:00:00,True
8030280,procedure change after completeness,2670601,2013-12-16 08:00:00,True
9017543,OLO messaging active,560872,2013-12-16 08:00:00,
9017543,regular procedure without MER,560872,2013-12-16 08:00:00,
9017543,create publication document,560872,2013-12-16 08:00:00,
9011176,OLO messaging active,560872,2013-12-16 08:00:00,
9012111,regular procedure without MER,560872,2013-12-16 08:00:00,True
8030280,generating decision environmental permit,2670601,2013-12-16 08:00:00,True
9012111,send confirmation receipt,560872,2013-12-16 08:00:00,True
8632892,create cover letter draft decision,560890,2013-12-16 08:00:00,True
8632892,enrich draft decision,560890,2013-12-16 08:00:00,True
8632892,open draft decision for inspection,560890,2013-12-16 08:00:00,True
8632892,enrich draft decision,560890,2013-12-16 08:00:00,True
8632892,submit draft decision,560890,2013-12-16 08:00:00,True
9012111,forward to the competent authority,560872,2013-12-16 08:00:00,True
9014443,send confirmation receipt,560872,2013-12-16 08:00:00,True
9014443,regular procedure without MER,560872,2013-12-16 08:00:00,True
8632892,create subcases submit draft decision,560890,2013-12-16 08:00:00,True
9014443,forward to the competent authority,560872,2013-12-16 08:00:00,True
9014443,create publication document,560872,2013-12-16 08:00:00,True
9014443,phase application received,560872,2013-12-16 08:00:00,True
9014443,OLO messaging active,560872,2013-12-16 08:00:00,True
8632892,set decision phase: draft decision permitted sent,560890,2013-12-16 08:00:00,True
8632892,enter date advice on treatment of environmental permit,560890,2013-12-16 08:00:00,True
7469823,entering senddate draft decision environmental permit,560872,2013-12-16 08:00:00,True
8632892,phase draft decision ready,560890,2013-12-16 08:00:00,True
8632892,create publication document,560890,2013-12-16 08:00:00,True
9014443,registration date publication,560872,2013-12-16 08:00:00,True
8632892,phase draft decision made,560890,2013-12-16 08:00:00,True
8632892,enter senddate draft decision,560890,2013-12-16 08:00:00,True
9012111,start WABOprocedure,560872,2013-12-16 08:00:00,True
9012111,OLO messaging active,560872,2013-12-16 08:00:00,True
9012111,phase application received,560872,2013-12-16 08:00:00,True
9011176,enter senddate acknowledgement,560872,2013-12-16 19:11:50,True
8632892,entering senddate draft decision environmental permit,560890,2013-12-16 19:25:41,True
9012817,enter senddate acknowledgement,560925,2013-12-16 20:41:24,True
9017543,enter senddate acknowledgement,560872,2013-12-16 22:09:24,True
8275156,set decision phase decision permitting decided,560912,2013-12-17 08:00:00,True
8726860,creating cover letter decision,560912,2013-12-17 08:00:00,True
6574954,generating decision environmental permit,560890,2013-12-17 08:00:00,True
8726860,enter senddate decision environmental permit,560912,2013-12-17 08:00:00,True
6574954,creating environmental permit decision,560890,2013-12-17 08:00:00,True
6574954,generate publication document decision environmental permit,560890,2013-12-17 08:00:00,True
8726860,phase decision sent,560912,2013-12-17 08:00:00,True
8726860,start decision phase decision permitting sent,560912,2013-12-17 08:00:00,True
8726860,transcript decision environmental permit to stakeholders,560912,2013-12-17 08:00:00,True
6574954,phase decision taken,560890,2013-12-17 08:00:00,True
6574954,suspension ground applicable,560890,2013-12-17 08:00:00,True
8726860,set decision phase decision permitting decided,560912,2013-12-17 08:00:00,True
8726860,record date of decision environmental permit,560912,2013-12-17 08:00:00,True
8726860,phase decision taken,560912,2013-12-17 08:00:00,True
8275156,register objection and appeal periods,560912,2013-12-17 08:00:00,True
8275156,enter senddate decision environmental permit,560912,2013-12-17 08:00:00,True
6574954,perspective on draft decision environmental permit received,560890,2013-12-17 08:00:00,True
8726860,enter senddate decision,560912,2013-12-17 08:00:00,True
8275156,creating cover letter decision,560912,2013-12-17 08:00:00,True
8275156,enter senddate decision,560912,2013-12-17 08:00:00,True
8275156,phase decision taken,560912,2013-12-17 08:00:00,True
8275156,phase decision sent,560912,2013-12-17 08:00:00,True
8726860,register objection and appeal periods,560912,2013-12-17 08:00:00,True
8275156,start decision phase decision permitting sent,560912,2013-12-17 08:00:00,True
6574954,register objection and appeal periods,560890,2013-12-17 08:00:00,True
6574954,transcript decision environmental permit to stakeholders,560890,2013-12-17 08:00:00,True
8275156,transcript decision environmental permit to stakeholders,560912,2013-12-17 08:00:00,True
6574954,creating cover letter decision,560890,2013-12-17 08:00:00,True
6574954,set decision status,560890,2013-12-17 08:00:00,True
6574954,submit decision,560890,2013-12-17 08:00:00,True
6574954,phase decision ready,560890,2013-12-17 08:00:00,True
6574954,create publication document,560890,2013-12-17 08:00:00,True
6574954,enter senddate decision environmental permit,560890,2013-12-17 08:00:00,True
6574954,phase decision sent,560890,2013-12-17 08:00:00,True
6574954,coordination of application,560890,2013-12-17 08:00:00,True
9053509,register submission date request,560872,2013-12-17 08:00:00,
6574954,send design decision to stakeholders,560890,2013-12-17 08:00:00,True
8275156,record date of decision environmental permit,560912,2013-12-17 08:00:00,True
6574954,decision date prior to decision,560890,2013-12-17 08:00:00,True
6574954,enter senddate draft decision,560890,2013-12-17 08:00:00,True
7835964,perspective on draft decision environmental permit received,560890,2013-12-17 08:00:00,True
7835964,transcript decision environmental permit to stakeholders,560890,2013-12-17 08:00:00,True
7835964,enter senddate decision,560890,2013-12-17 08:00:00,True
7835964,suspension ground applicable,560890,2013-12-17 08:00:00,True
7835964,coordination of application,560890,2013-12-17 08:00:00,True
7835964,read publication date field,560890,2013-12-17 08:00:00,True
7835964,creating environmental permit decision,560890,2013-12-17 08:00:00,True
7835964,decision date prior to decision,560890,2013-12-17 08:00:00,True
7835964,enter senddate decision environmental permit,560890,2013-12-17 08:00:00,True
7835964,creating cover letter decision,560890,2013-12-17 08:00:00,True
7835964,generating decision environmental permit,560890,2013-12-17 08:00:00,True
7835964,submit decision,560890,2013-12-17 08:00:00,True
7835964,phase decision sent,560890,2013-12-17 08:00:00,True
7835964,phase decision taken,560890,2013-12-17 08:00:00,True
7835964,register objection and appeal periods,560890,2013-12-17 08:00:00,True
7835964,set decision status,560890,2013-12-17 08:00:00,True
7835964,phase decision ready,560890,2013-12-17 08:00:00,True
8726860,enter senddate decision environmental permit,560912,2013-12-17 18:16:58,True
8275156,enter senddate decision environmental permit,560912,2013-12-17 19:16:43,True
7711919,article 34  WABO applies,2670601,2013-12-18 08:00:00,True
7711919,completed subcases content,2670601,2013-12-18 08:00:00,True
7711919,procedure change,2670601,2013-12-18 08:00:00,True
7711919,creating environmental permit decision,2670601,2013-12-18 08:00:00,True
7711919,coordination of application,2670601,2013-12-18 08:00:00,True
7711919,suspension ground applicable,2670601,2013-12-18 08:00:00,True
7711919,stop suspended completeness subcases,2670601,2013-12-18 08:00:00,True
7711919,ask stakeholders views,2670601,2013-12-18 08:00:00,True
7711919,by law,2670601,2013-12-18 08:00:00,True
7034840,generating decision environmental permit,2670601,2013-12-18 08:00:00,True
7034840,submit decision,2670601,2013-12-18 08:00:00,True
7711919,phase advice known,2670601,2013-12-18 08:00:00,True
7711919,request complete,2670601,2013-12-18 08:00:00,True
7711919,phase decision ready,2670601,2013-12-18 08:00:00,True
7711919,submit decision,2670601,2013-12-18 08:00:00,True
7034840,phase decision ready,2670601,2013-12-18 08:00:00,True
7711919,treat subcases content,2670601,2013-12-18 08:00:00,True
7711919,generating decision environmental permit,2670601,2013-12-18 08:00:00,True
7711919,grounds for refusal,2670601,2013-12-18 08:00:00,True
7711919,phase application receptive,2670601,2013-12-18 08:00:00,True
9047060,register submission date request,560872,2013-12-18 08:00:00,
7711919,set decision status,2670601,2013-12-18 08:00:00,True
7711919,assessment of content completed,2670601,2013-12-18 08:00:00,True
7711919,send letter in progress,2670601,2013-12-18 08:00:00,True
7711919,decision date prior to decision,2670601,2013-12-18 08:00:00,True
8994782,start WABOprocedure,560872,2013-12-19 08:00:00,
8994782,phase application received,560872,2013-12-19 08:00:00,
8994782,forward to the competent authority,560872,2013-12-19 08:00:00,
8994782,create publication document,560872,2013-12-19 08:00:00,
9043775,registration date publication,560872,2013-12-19 08:00:00,True
9043775,regular procedure without MER,560872,2013-12-19 08:00:00,True
8994782,registration date publication,560872,2013-12-19 08:00:00,
8994782,OLO messaging active,560872,2013-12-19 08:00:00,
8030280,record date of decision environmental permit,560912,2013-12-19 08:00:00,True
8994782,send confirmation receipt,560872,2013-12-19 08:00:00,
8030280,enter senddate decision environmental permit,560912,2013-12-19 08:00:00,True
8030280,phase decision sent,560912,2013-12-19 08:00:00,True
8030280,register objection and appeal periods,560912,2013-12-19 08:00:00,True
7469823,set decision phase: draft decision for inspection,560872,2013-12-19 08:00:00,True
8030280,creating cover letter decision,560912,2013-12-19 08:00:00,True
8030280,transcript decision environmental permit to stakeholders,560912,2013-12-19 08:00:00,True
7469823,date draft decision for inspection,560872,2013-12-19 08:00:00,True
8994782,create procedure confirmation,560872,2013-12-19 08:00:00,True
8994782,regular procedure without MER,560872,2013-12-19 08:00:00,
8030280,phase decision taken,560912,2013-12-19 08:00:00,True
8030280,enter senddate decision,560912,2013-12-19 08:00:00,True
8994782,send confirmation receipt,560872,2013-12-19 08:00:00,
8030280,set decision phase decision permitting decided,560912,2013-12-19 08:00:00,True
8030280,start decision phase decision permitting sent,560912,2013-12-19 08:00:00,True
9043775,forward to the competent authority,560872,2013-12-19 08:00:00,True
9043775,create procedure confirmation,560872,2013-12-19 08:00:00,True
9043775,OLO messaging active,560872,2013-12-19 08:00:00,
9043775,phase application received,560872,2013-12-19 08:00:00,True
9043775,start WABOprocedure,560872,2013-12-19 08:00:00,True
9043775,send confirmation receipt,560872,2013-12-19 08:00:00,True
9043775,create publication document,560872,2013-12-19 08:00:00,
8030280,enter senddate decision environmental permit,560912,2013-12-19 18:23:38,True
7835964,start decision phase decision permitting sent,560890,2013-12-20 08:00:00,True
9053509,create subcases completeness,560872,2013-12-20 08:00:00,
9053509,send confirmation receipt,560872,2013-12-20 08:00:00,
9053509,regular procedure without MER,560872,2013-12-20 08:00:00,
7835964,enter senddate decision environmental permit,560890,2013-12-20 08:00:00,True
9047060,OLO messaging active,560872,2013-12-20 08:00:00,True
9047060,create subcases completeness,560872,2013-12-20 08:00:00,True
9047060,regular procedure without MER,560872,2013-12-20 08:00:00,True
9047060,start WABOprocedure,560872,2013-12-20 08:00:00,True
9047060,registration date publication,560872,2013-12-20 08:00:00,True
9047060,read field phased application,560872,2013-12-20 08:00:00,True
9047060,activities regular procedure,560872,2013-12-20 08:00:00,True
9047060,create publication document,560872,2013-12-20 08:00:00,True
9047060,phased application,560872,2013-12-20 08:00:00,True
9053509,create publication document,560872,2013-12-20 08:00:00,
9053509,send confirmation receipt,560872,2013-12-20 08:00:00,
9047060,publish,560872,2013-12-20 08:00:00,True
9053509,start WABOprocedure,560872,2013-12-20 08:00:00,
8859711,phase decision taken,560890,2013-12-20 08:00:00,True
9053509,phase application received,560872,2013-12-20 08:00:00,
9053509,create procedure confirmation,560872,2013-12-20 08:00:00,True
8859711,start decision phase decision permitting sent,560890,2013-12-20 08:00:00,True
8859711,submit decision,560890,2013-12-20 08:00:00,True
