Case ID,Activity,Resource,Complete Timestamp,(case) Accepted,(case) ApplicationID,(case) CreditScore,(case) FirstWithdrawalAmount,(case) MonthlyCost,(case) NumberOfTerms,(case) OfferedAmount,(case) Selected,Action,EventID,EventOrigin,OfferID,lifecycle:transition
Offer_1979418757,O_Returned,User_119,2016-02-22 21:21:24.336,False,Application_1331645730,0,0.0,175.0,42,6500.0,False,statechange,OfferState_677289004,Offer,Offer_1979418757,complete
Offer_1911777901,O_Accepted,User_118,2016-02-22 21:34:29.056,False,Application_765615310,661,3307.37,231.03,88,17000.0,True,statechange,OfferState_2029110434,Offer,Offer_1911777901,complete
Offer_1525115057,O_Cancelled,User_118,2016-02-22 21:34:29.082,False,Application_765615310,0,3307.37,229.5,88,17000.0,False,statechange,OfferState_1478366812,Offer,Offer_1525115057,complete
Offer_726300753,O_Returned,User_119,2016-02-22 21:38:41.328,True,Application_1715858812,885,3386.9,300.78,116,28000.0,True,statechange,OfferState_1312745109,Offer,Offer_726300753,complete
Offer_1975686184,O_Accepted,User_30,2016-02-22 22:06:21.349,True,Application_2004232010,1063,0.0,125.0,100,10000.0,True,statechange,OfferState_1244805947,Offer,Offer_1975686184,complete
Offer_959233505,O_Accepted,User_68,2016-02-22 22:13:13.993,True,Application_428914747,951,10037.91,125.13,120,11500.0,True,statechange,OfferState_683855370,Offer,Offer_959233505,complete
Offer_598440206,O_Accepted,User_68,2016-02-22 22:19:20.700,True,Application_373453984,951,5070.84,138.0,134,13800.0,True,statechange,OfferState_178540049,Offer,Offer_598440206,complete
Offer_252805345,O_Accepted,User_30,2016-02-22 22:21:15.898,True,Application_779182030,923,40000.0,900.0,56,45000.0,True,statechange,OfferState_534264958,Offer,Offer_252805345,complete
Offer_1133070565,O_Cancelled,User_30,2016-02-22 22:21:15.930,True,Application_779182030,0,0.0,900.0,56,45000.0,False,statechange,OfferState_2107449017,Offer,Offer_1133070565,complete
Offer_1137445113,O_Accepted,User_29,2016-02-22 22:36:58.983,False,Application_1887346433,902,4052.0,256.1,48,11000.0,True,statechange,OfferState_2406302,Offer,Offer_1137445113,complete
Offer_858263152,O_Returned,User_120,2016-02-22 22:44:17.647,False,Application_1289078901,626,3000.0,180.0,127,18000.0,True,statechange,OfferState_543894066,Offer,Offer_858263152,complete
Offer_656432705,O_Accepted,User_75,2016-02-22 22:59:32.441,True,Application_859417645,974,6500.0,329.47,120,31500.0,True,statechange,OfferState_1697544188,Offer,Offer_656432705,complete
Offer_1531085937,O_Accepted,User_102,2016-02-22 23:03:07.182,True,Application_453130682,1005,15000.0,157.59,120,15000.0,True,statechange,OfferState_1388477982,Offer,Offer_1531085937,complete
Offer_1140255449,O_Accepted,User_102,2016-02-22 23:04:51.493,True,Application_1078181682,1064,5000.0,100.0,58,5000.0,True,statechange,OfferState_2009361985,Offer,Offer_1140255449,complete
Offer_1540788101,O_Accepted,User_68,2016-02-22 23:07:36.344,True,Application_2045949745,900,11890.37,366.08,120,35000.0,True,statechange,OfferState_1658449761,Offer,Offer_1540788101,complete
Offer_1267536988,O_Accepted,User_102,2016-02-22 23:10:26.106,True,Application_1752344676,0,5000.0,300.0,101,25000.0,True,statechange,OfferState_2004802584,Offer,Offer_1267536988,complete
Offer_1485151013,O_Accepted,User_102,2016-02-22 23:15:14.797,True,Application_53882128,769,0.0,300.0,78,20000.0,True,statechange,OfferState_900711031,Offer,Offer_1485151013,complete
Offer_576162610,O_Accepted,User_75,2016-02-22 23:16:03.888,False,Application_1401417715,760,12000.0,198.95,78,13000.0,True,statechange,OfferState_577637971,Offer,Offer_576162610,complete
Offer_317336831,O_Accepted,User_68,2016-02-22 23:19:37.056,True,Application_1782825495,982,16000.0,700.46,24,16000.0,True,statechange,OfferState_1526251894,Offer,Offer_317336831,complete
Offer_1678801165,O_Cancelled,User_68,2016-02-22 23:19:37.089,True,Application_1782825495,0,17500.0,1009.53,18,17500.0,False,statechange,OfferState_142481625,Offer,Offer_1678801165,complete
Offer_1401600642,O_Refused,User_30,2016-02-22 23:28:35.375,False,Application_758356402,0,5000.0,192.52,28,5000.0,True,statechange,OfferState_894310303,Offer,Offer_1401600642,complete
Offer_1162376750,O_Refused,User_30,2016-02-22 23:28:35.433,False,Application_758356402,0,5000.0,193.37,28,5000.0,False,statechange,OfferState_1749033648,Offer,Offer_1162376750,complete
Offer_2049189370,O_Refused,User_68,2016-02-22 23:34:31.596,False,Application_1207682902,0,0.0,350.0,38,12000.0,True,statechange,OfferState_638970381,Offer,Offer_2049189370,complete
Offer_583354359,O_Accepted,User_117,2016-02-22 23:48:38.746,True,Application_1006214165,844,5169.03,360.85,120,34500.0,True,statechange,OfferState_1256353504,Offer,Offer_583354359,complete
Offer_562123338,O_Accepted,User_117,2016-02-22 23:52:56.035,True,Application_432629019,752,15000.0,344.04,48,15000.0,True,statechange,OfferState_1888084067,Offer,Offer_562123338,complete
Offer_1835546872,O_Accepted,User_117,2016-02-22 23:56:10.086,True,Application_858441351,906,7603.0,251.73,44,10000.0,True,statechange,OfferState_1597405148,Offer,Offer_1835546872,complete
Offer_1507725869,O_Accepted,User_117,2016-02-23 00:01:02.572,True,Application_1165099041,981,20000.0,249.11,97,20000.0,True,statechange,OfferState_1623300836,Offer,Offer_1507725869,complete
Offer_1841129942,O_Accepted,User_117,2016-02-23 00:03:12.561,True,Application_1114338247,867,1917.2,261.48,120,25000.0,True,statechange,OfferState_637091311,Offer,Offer_1841129942,complete
Offer_822262948,O_Accepted,User_117,2016-02-23 00:06:10.736,True,Application_10693354,967,4524.0,157.59,120,15000.0,True,statechange,OfferState_1209800668,Offer,Offer_822262948,complete
Offer_1649367314,O_Cancelled,User_117,2016-02-23 00:06:10.753,True,Application_10693354,0,4524.0,158.98,120,15000.0,False,statechange,OfferState_893953145,Offer,Offer_1649367314,complete
Offer_1039322390,O_Accepted,User_102,2016-02-23 00:07:35.292,False,Application_1636201715,0,0.0,100.0,72,6000.0,True,statechange,OfferState_493782887,Offer,Offer_1039322390,complete
Offer_1110099923,O_Accepted,User_117,2016-02-23 00:12:04.272,True,Application_1590764969,1004,25000.0,745.88,36,25000.0,True,statechange,OfferState_177895821,Offer,Offer_1110099923,complete
Offer_744874161,O_Accepted,User_102,2016-02-23 00:12:31.767,True,Application_1689022727,977,17000.0,389.91,48,17000.0,True,statechange,OfferState_761401765,Offer,Offer_744874161,complete
Offer_105756472,O_Refused,User_100,2016-02-23 00:15:00.415,False,Application_171520715,0,7000.0,186.2,42,7000.0,True,statechange,OfferState_136050657,Offer,Offer_105756472,complete
Offer_1748535503,O_Accepted,User_102,2016-02-23 00:16:52.972,True,Application_1695874132,818,5000.0,50.0,138,5000.0,True,statechange,OfferState_900353274,Offer,Offer_1748535503,complete
Offer_760764891,O_Accepted,User_102,2016-02-23 00:21:25.680,True,Application_1085598683,1057,6000.0,116.87,60,6000.0,True,statechange,OfferState_579936405,Offer,Offer_760764891,complete
Offer_2049706535,O_Accepted,User_102,2016-02-23 00:23:43.596,True,Application_313222833,937,0.0,150.0,127,15000.0,True,statechange,OfferState_1664044953,Offer,Offer_2049706535,complete
Offer_661531262,O_Accepted,User_117,2016-02-23 00:28:07.020,True,Application_641373824,732,10000.0,193.03,60,10000.0,True,statechange,OfferState_2138282709,Offer,Offer_661531262,complete
Offer_948978127,O_Cancelled,User_117,2016-02-23 00:28:07.038,True,Application_641373824,0,10000.0,191.27,60,10000.0,False,statechange,OfferState_585285368,Offer,Offer_948978127,complete
Offer_1255580244,O_Accepted,User_117,2016-02-23 00:31:40.301,True,Application_297906450,920,22000.0,231.13,120,22000.0,True,statechange,OfferState_1560625190,Offer,Offer_1255580244,complete
Offer_1579890594,O_Accepted,User_117,2016-02-23 00:32:49.141,True,Application_1288118876,765,612.0,282.4,120,27000.0,True,statechange,OfferState_330899597,Offer,Offer_1579890594,complete
Offer_1685918507,O_Accepted,User_117,2016-02-23 00:34:58.255,True,Application_1660185664,943,5000.0,119.02,48,5000.0,True,statechange,OfferState_570456014,Offer,Offer_1685918507,complete
Offer_2027274365,O_Accepted,User_117,2016-02-23 00:37:13.201,False,Application_1879621755,612,6000.0,198.54,33,6000.0,True,statechange,OfferState_503776231,Offer,Offer_2027274365,complete
Offer_2083592893,O_Cancelled,User_117,2016-02-23 00:37:13.222,False,Application_1879621755,0,6000.0,198.54,33,6000.0,False,statechange,OfferState_1088894646,Offer,Offer_2083592893,complete
Offer_185369413,O_Cancelled,User_117,2016-02-23 00:37:13.232,False,Application_1879621755,0,6000.0,199.56,33,6000.0,False,statechange,OfferState_496962149,Offer,Offer_185369413,complete
Offer_861249437,O_Accepted,User_102,2016-02-23 00:39:13.344,True,Application_159653881,922,10000.0,200.01,57,10000.0,True,statechange,OfferState_316032529,Offer,Offer_861249437,complete
Offer_478659689,O_Accepted,User_117,2016-02-23 00:39:22.811,True,Application_1134823558,834,10000.0,129.26,96,10000.0,True,statechange,OfferState_758097464,Offer,Offer_478659689,complete
Offer_1840531754,O_Accepted,User_102,2016-02-23 00:41:22.182,True,Application_1230040703,854,5000.0,100.25,58,5000.0,True,statechange,OfferState_399943135,Offer,Offer_1840531754,complete
Offer_736548416,O_Accepted,User_117,2016-02-23 00:53:45.415,True,Application_1637539366,817,1753.0,119.69,120,11000.0,True,statechange,OfferState_1433912380,Offer,Offer_736548416,complete
Offer_473774013,O_Cancelled,User_117,2016-02-23 00:53:45.452,True,Application_1637539366,0,1753.0,121.77,120,11000.0,False,statechange,OfferState_7210036,Offer,Offer_473774013,complete
Offer_971353101,O_Accepted,User_29,2016-02-23 01:30:56.790,True,Application_107622056,798,600.0,405.58,60,21600.0,True,statechange,OfferState_993612569,Offer,Offer_971353101,complete
Offer_132019918,O_Cancelled,User_29,2016-02-23 01:30:56.809,True,Application_107622056,0,0.0,394.31,60,21000.0,False,statechange,OfferState_2076215786,Offer,Offer_132019918,complete
Offer_2101663436,O_Refused,User_5,2016-02-23 01:39:47.727,True,Application_1466768841,0,20000.0,458.72,48,20000.0,True,statechange,OfferState_1371695111,Offer,Offer_2101663436,complete
Offer_760822339,O_Cancelled,User_43,2016-02-23 02:02:49.438,True,Application_1596462792,0,35000.0,801.24,48,35000.0,False,statechange,OfferState_570372298,Offer,Offer_760822339,complete
Offer_245759681,O_Cancelled,User_1,2016-02-23 16:00:25.728,True,Application_1101795254,0,0.0,410.0,126,41000.0,False,statechange,OfferState_715272269,Offer,Offer_245759681,complete
Offer_965736093,O_Cancelled,User_1,2016-02-23 16:00:27.186,True,Application_1862585299,0,0.0,110.0,58,5500.0,False,statechange,OfferState_2117823562,Offer,Offer_965736093,complete
Offer_1718865164,O_Cancelled,User_1,2016-02-23 16:00:30.353,True,Application_149418612,0,25000.0,489.73,84,35000.0,False,statechange,OfferState_1094987985,Offer,Offer_1718865164,complete
Offer_332103805,O_Cancelled,User_1,2016-02-23 16:00:31.346,True,Application_1289903575,0,0.0,60.0,138,6000.0,False,statechange,OfferState_1040379430,Offer,Offer_332103805,complete
Offer_351348754,O_Cancelled,User_1,2016-02-23 16:00:33.950,True,Application_1896874442,0,0.0,100.0,58,5000.0,False,statechange,OfferState_158631734,Offer,Offer_351348754,complete
Offer_761184164,O_Cancelled,User_1,2016-02-23 16:00:37.181,True,Application_993168875,0,0.0,300.0,126,30000.0,False,statechange,OfferState_1419059783,Offer,Offer_761184164,complete
Offer_681832663,O_Cancelled,User_1,2016-02-23 16:00:39.901,False,Application_1426045114,0,25000.0,261.48,120,25000.0,False,statechange,OfferState_488553613,Offer,Offer_681832663,complete
Offer_331916835,O_Cancelled,User_1,2016-02-23 16:00:40.985,True,Application_771712321,0,0.0,50.0,138,5000.0,False,statechange,OfferState_29168169,Offer,Offer_331916835,complete
Offer_313663711,O_Cancelled,User_90,2016-02-23 16:00:41.733,True,Application_2078455927,0,22000.0,278.75,95,22000.0,False,statechange,OfferState_1343957272,Offer,Offer_313663711,complete
Offer_1884210544,O_Cancelled,User_1,2016-02-23 16:00:42.006,False,Application_2002434573,0,0.0,100.0,58,5000.0,False,statechange,OfferState_1482894865,Offer,Offer_1884210544,complete
Offer_1239620926,O_Cancelled,User_1,2016-02-23 16:00:43.219,False,Application_1003575962,0,0.0,420.0,126,42000.0,False,statechange,OfferState_728957608,Offer,Offer_1239620926,complete
Offer_1431181060,O_Cancelled,User_1,2016-02-23 16:00:44.201,True,Application_415292216,0,50000.0,522.97,120,50000.0,False,statechange,OfferState_749917103,Offer,Offer_1431181060,complete
Offer_1178813561,O_Cancelled,User_1,2016-02-23 16:00:45.199,True,Application_1695855849,0,0.0,290.0,126,29000.0,False,statechange,OfferState_1133385786,Offer,Offer_1178813561,complete
Offer_898384204,O_Cancelled,User_1,2016-02-23 16:00:45.487,False,Application_597031362,0,0.0,300.0,58,15500.0,False,statechange,OfferState_296752953,Offer,Offer_898384204,complete
Offer_1327873673,O_Cancelled,User_1,2016-02-23 16:00:46.607,False,Application_1851326830,0,0.0,100.0,58,5000.0,False,statechange,OfferState_81978122,Offer,Offer_1327873673,complete
Offer_519048723,O_Returned,User_114,2016-02-23 16:20:23.521,True,Application_583059905,0,5000.0,160.99,34,5000.0,True,statechange,OfferState_566712611,Offer,Offer_519048723,complete
Offer_902870082,O_Returned,User_118,2016-02-23 16:21:14.416,False,Application_1020735316,0,5000.0,308.24,17,5000.0,True,statechange,OfferState_1236735151,Offer,Offer_902870082,complete
Offer_831982149,O_Accepted,User_87,2016-02-23 16:24:44.827,True,Application_509062695,850,6000.0,266.77,24,6000.0,True,statechange,OfferState_1047196563,Offer,Offer_831982149,complete
Offer_1311410224,O_Cancelled,User_87,2016-02-23 16:24:44.863,True,Application_509062695,0,6000.0,266.77,24,6000.0,False,statechange,OfferState_2121431733,Offer,Offer_1311410224,complete
Offer_1009618664,O_Cancelled,User_87,2016-02-23 16:24:44.873,True,Application_509062695,0,6000.0,266.77,24,6000.0,False,statechange,OfferState_1424452074,Offer,Offer_1009618664,complete
Offer_978787401,O_Returned,User_118,2016-02-23 16:27:06.698,True,Application_1638071691,0,0.0,100.0,134,10000.0,True,statechange,OfferState_1796055795,Offer,Offer_978787401,complete
Offer_845428974,O_Returned,User_114,2016-02-23 16:29:52.023,True,Application_1587744403,1025,10000.0,302.21,36,10000.0,True,statechange,OfferState_1850681822,Offer,Offer_845428974,complete
Offer_1890793367,O_Accepted,User_87,2016-02-23 16:39:37.583,False,Application_824524096,847,3000.0,200.0,27,5000.0,True,statechange,OfferState_911314575,Offer,Offer_1890793367,complete
Offer_2054472096,O_Returned,User_114,2016-02-23 16:43:20.701,True,Application_140283716,987,0.0,50.0,138,5000.0,True,statechange,OfferState_1336611437,Offer,Offer_2054472096,complete
Offer_241999854,O_Returned,User_117,2016-02-23 16:49:01.015,True,Application_699852953,0,0.0,100.0,134,10000.0,True,statechange,OfferState_384545687,Offer,Offer_241999854,complete
Offer_2136811611,O_Returned,User_118,2016-02-23 16:53:53.682,True,Application_547763286,905,133.0,149.82,61,7800.0,True,statechange,OfferState_68491773,Offer,Offer_2136811611,complete
Offer_713531222,O_Returned,User_117,2016-02-23 16:58:39.707,True,Application_1609314032,0,500.0,150.0,127,15000.0,True,statechange,OfferState_504121908,Offer,Offer_713531222,complete
Offer_523362829,O_Returned,User_114,2016-02-23 16:59:57.061,True,Application_462696075,990,12500.0,239.09,60,12500.0,True,statechange,OfferState_988545366,Offer,Offer_523362829,complete
Offer_1387751554,O_Returned,User_114,2016-02-23 17:03:28.431,True,Application_131665787,805,0.0,315.0,126,31500.0,True,statechange,OfferState_94367182,Offer,Offer_1387751554,complete
Offer_29979898,O_Returned,User_118,2016-02-23 17:06:13.791,True,Application_2033632210,935,1000.0,150.0,80,10000.0,True,statechange,OfferState_1436968677,Offer,Offer_29979898,complete
Offer_1352509924,O_Returned,User_117,2016-02-23 17:06:28.559,True,Application_625053534,0,0.0,300.0,116,28000.0,True,statechange,OfferState_354215728,Offer,Offer_1352509924,complete
Offer_103009279,O_Returned,User_114,2016-02-23 17:10:07.407,True,Application_677685696,0,9000.0,212.66,48,9000.0,True,statechange,OfferState_4400941,Offer,Offer_103009279,complete
Offer_566115752,O_Cancelled,User_20,2016-02-23 17:12:33.117,True,Application_1394552437,0,6300.0,291.54,23,6300.0,False,statechange,OfferState_1213395608,Offer,Offer_566115752,complete
Offer_155172238,O_Accepted,User_90,2016-02-23 17:14:53.837,False,Application_1317339443,962,0.0,200.0,107,17500.0,True,statechange,OfferState_1537619947,Offer,Offer_155172238,complete
Offer_2068128009,O_Returned,User_118,2016-02-23 17:15:26.824,True,Application_1470171951,1076,10000.0,191.27,60,10000.0,True,statechange,OfferState_2034950163,Offer,Offer_2068128009,complete
Offer_180925343,O_Returned,User_114,2016-02-23 17:18:46.592,True,Application_539314379,806,10000.0,191.27,60,10000.0,True,statechange,OfferState_1366705547,Offer,Offer_180925343,complete
Offer_2092814461,O_Returned,User_117,2016-02-23 17:20:44.190,True,Application_663369664,0,3000.0,300.0,126,30000.0,True,statechange,OfferState_546656945,Offer,Offer_2092814461,complete
Offer_1353803998,O_Returned,User_118,2016-02-23 17:22:48.192,True,Application_124232458,1003,0.0,200.0,57,10000.0,True,statechange,OfferState_1890916758,Offer,Offer_1353803998,complete
Offer_1167061919,O_Accepted,User_29,2016-02-23 17:25:46.071,False,Application_115728304,872,4000.0,275.0,126,27500.0,True,statechange,OfferState_14928156,Offer,Offer_1167061919,complete
Offer_460526179,O_Returned,User_114,2016-02-23 17:28:29.592,True,Application_419944128,0,7500.0,248.17,33,7500.0,True,statechange,OfferState_811227098,Offer,Offer_460526179,complete
Offer_2109022044,O_Accepted,User_68,2016-02-23 17:28:51.518,False,Application_1832646712,883,6000.0,141.78,48,6000.0,True,statechange,OfferState_1219930108,Offer,Offer_2109022044,complete
Offer_534965842,O_Returned,User_117,2016-02-23 17:31:06.817,False,Application_1651486302,0,5000.0,127.6,44,5000.0,True,statechange,OfferState_621139328,Offer,Offer_534965842,complete
Offer_1656862516,O_Refused,User_68,2016-02-23 17:34:06.750,False,Application_491256589,0,10600.0,320.35,36,10600.0,True,statechange,OfferState_87615518,Offer,Offer_1656862516,complete
Offer_1034196229,O_Returned,User_114,2016-02-23 17:36:44.701,True,Application_32594633,879,10000.0,302.21,36,10000.0,True,statechange,OfferState_437154839,Offer,Offer_1034196229,complete
Offer_2027606435,O_Returned,User_118,2016-02-23 17:38:06.975,False,Application_761367685,1016,0.0,600.0,27,15000.0,True,statechange,OfferState_1582396337,Offer,Offer_2027606435,complete
Offer_785627395,O_Returned,User_117,2016-02-23 17:38:14.590,True,Application_948974622,922,20000.0,210.12,120,20000.0,True,statechange,OfferState_1435312682,Offer,Offer_785627395,complete
Offer_1355647013,O_Accepted,User_90,2016-02-23 17:46:57.726,True,Application_1562449649,989,1250.0,150.0,127,15000.0,True,statechange,OfferState_1830362386,Offer,Offer_1355647013,complete
Offer_1565961046,O_Returned,User_114,2016-02-23 17:49:24.333,False,Application_53038581,0,2292.0,136.35,60,7000.0,True,statechange,OfferState_1504416285,Offer,Offer_1565961046,complete
Offer_832368469,O_Returned,User_117,2016-02-23 17:51:09.522,True,Application_186457936,1020,6300.0,110.0,68,6300.0,True,statechange,OfferState_383932401,Offer,Offer_832368469,complete
Offer_1282846356,O_Returned,User_114,2016-02-23 17:52:54.486,True,Application_835017760,973,15000.0,250.0,69,15000.0,True,statechange,OfferState_690198167,Offer,Offer_1282846356,complete
Offer_1639472743,O_Returned,User_118,2016-02-23 17:53:06.729,True,Application_1674089102,831,3000.0,100.0,134,10000.0,True,statechange,OfferState_1006360806,Offer,Offer_1639472743,complete
Offer_1239403,O_Accepted,User_68,2016-02-23 17:54:32.403,False,Application_769120467,0,2500.0,200.0,127,20000.0,True,statechange,OfferState_1440436398,Offer,Offer_1239403,complete
Offer_130753993,O_Accepted,User_112,2016-02-23 17:56:44.260,False,Application_352895702,896,18500.0,194.36,120,18500.0,True,statechange,OfferState_1427739267,Offer,Offer_130753993,complete
Offer_790532099,O_Returned,User_114,2016-02-23 17:57:58.538,False,Application_786345678,743,5000.0,152.82,36,5000.0,True,statechange,OfferState_237379450,Offer,Offer_790532099,complete
Offer_1315176828,O_Returned,User_118,2016-02-23 17:58:12.246,True,Application_1632064878,920,24375.0,313.78,120,30000.0,True,statechange,OfferState_1927510809,Offer,Offer_1315176828,complete
Offer_902870082,O_Refused,User_90,2016-02-23 17:59:19.668,False,Application_1020735316,0,5000.0,308.24,17,5000.0,True,statechange,OfferState_1078478816,Offer,Offer_902870082,complete
Offer_1677701458,O_Returned,User_117,2016-02-23 18:00:32.821,True,Application_1275899436,838,2351.0,412.84,48,18000.0,True,statechange,OfferState_1370068935,Offer,Offer_1677701458,complete
Offer_557397705,O_Accepted,User_87,2016-02-23 18:08:25.792,True,Application_1666519543,819,3250.0,130.0,134,13000.0,True,statechange,OfferState_1146256053,Offer,Offer_557397705,complete
Offer_2133615255,O_Returned,User_117,2016-02-23 18:08:46.409,True,Application_793193911,1028,8000.0,90.08,120,8000.0,True,statechange,OfferState_1512884150,Offer,Offer_2133615255,complete
Offer_96784676,O_Accepted,User_87,2016-02-23 18:09:36.395,False,Application_1358960430,664,0.0,200.0,111,18000.0,True,statechange,OfferState_458543823,Offer,Offer_96784676,complete
Offer_680767997,O_Cancelled,User_87,2016-02-23 18:09:36.421,False,Application_1358960430,0,12319.88,202.53,110,18000.0,False,statechange,OfferState_1070763351,Offer,Offer_680767997,complete
Offer_824539356,O_Refused,User_99,2016-02-23 18:10:46.766,False,Application_1270994656,0,10000.0,108.81,120,10000.0,False,statechange,OfferState_1709665420,Offer,Offer_824539356,complete
Offer_1224146641,O_Refused,User_99,2016-02-23 18:10:46.775,False,Application_1270994656,0,10000.0,110.7,120,10000.0,True,statechange,OfferState_1241738797,Offer,Offer_1224146641,complete
Offer_461748796,O_Returned,User_114,2016-02-23 18:11:50.875,True,Application_1441038012,716,2898.87,202.86,40,7300.0,True,statechange,OfferState_1958225545,Offer,Offer_461748796,complete
Offer_946746229,O_Returned,User_118,2016-02-23 18:12:37.995,False,Application_1692569477,618,7750.0,350.0,69,21000.0,True,statechange,OfferState_1362453584,Offer,Offer_946746229,complete
Offer_1760661403,O_Returned,User_118,2016-02-23 18:17:38.207,True,Application_1487439781,705,8639.78,332.43,36,11000.0,True,statechange,OfferState_1072060836,Offer,Offer_1760661403,complete
Offer_551451806,O_Returned,User_114,2016-02-23 18:19:41.076,True,Application_1298261275,965,290.03,316.92,120,30300.0,True,statechange,OfferState_574661748,Offer,Offer_551451806,complete
Offer_1051021943,O_Returned,User_118,2016-02-23 18:23:59.800,False,Application_465648761,715,5000.0,152.82,36,5000.0,True,statechange,OfferState_191965847,Offer,Offer_1051021943,complete
Offer_1353803998,O_Accepted,User_90,2016-02-23 18:26:11.408,True,Application_124232458,1003,0.0,200.0,57,10000.0,True,statechange,OfferState_821419855,Offer,Offer_1353803998,complete
Offer_2074459646,O_Returned,User_117,2016-02-23 18:26:52.710,True,Application_710433184,989,15000.0,157.59,120,15000.0,True,statechange,OfferState_387628834,Offer,Offer_2074459646,complete
Offer_466513569,O_Returned,User_118,2016-02-23 18:27:59.835,False,Application_1339159850,0,11000.0,225.0,56,11000.0,False,statechange,OfferState_695012922,Offer,Offer_466513569,complete
Offer_1113996717,O_Returned,User_114,2016-02-23 18:30:31.154,False,Application_494347751,0,29000.0,290.0,126,29000.0,True,statechange,OfferState_261092603,Offer,Offer_1113996717,complete
Offer_29959738,O_Returned,User_118,2016-02-23 18:31:52.353,True,Application_227264650,928,1500.0,80.0,138,8000.0,True,statechange,OfferState_1070730943,Offer,Offer_29959738,complete
Offer_885971608,O_Returned,User_118,2016-02-23 18:34:00.922,False,Application_1129494804,687,6000.0,102.69,70,6000.0,True,statechange,OfferState_1072824809,Offer,Offer_885971608,complete
Offer_1689992967,O_Returned,User_117,2016-02-23 18:35:10.819,True,Application_293524796,955,5000.0,222.31,24,5000.0,True,statechange,OfferState_18170415,Offer,Offer_1689992967,complete
Offer_524976090,O_Refused,User_75,2016-02-23 18:35:15.363,True,Application_1858993401,0,3500.0,198.54,33,6000.0,True,statechange,OfferState_684327568,Offer,Offer_524976090,complete
Offer_1956045088,O_Returned,User_118,2016-02-23 18:36:30.403,True,Application_743588336,824,0.0,300.0,75,19500.0,True,statechange,OfferState_1297973909,Offer,Offer_1956045088,complete
Offer_599086058,O_Accepted,User_115,2016-02-23 18:36:46.468,False,Application_1190248480,688,15000.0,150.0,127,15000.0,True,statechange,OfferState_867563188,Offer,Offer_599086058,complete
Offer_636101121,O_Accepted,User_30,2016-02-23 18:40:15.785,True,Application_1528142708,0,1300.0,280.0,126,28000.0,True,statechange,OfferState_1231011823,Offer,Offer_636101121,complete
Offer_866079808,O_Accepted,User_115,2016-02-23 18:40:58.341,True,Application_914243583,954,0.0,220.0,57,11000.0,True,statechange,OfferState_672602015,Offer,Offer_866079808,complete
Offer_1290411324,O_Returned,User_114,2016-02-23 18:43:51.123,False,Application_778421995,823,0.0,450.0,126,45000.0,True,statechange,OfferState_489604538,Offer,Offer_1290411324,complete
Offer_615580790,O_Returned,User_118,2016-02-23 18:43:52.193,True,Application_210176751,773,5000.0,97.4,60,5000.0,True,statechange,OfferState_213852799,Offer,Offer_615580790,complete
Offer_2020691804,O_Returned,User_117,2016-02-23 18:45:01.769,True,Application_1368808315,1080,0.0,258.0,57,12900.0,True,statechange,OfferState_1682524185,Offer,Offer_2020691804,complete
Offer_1532104591,O_Accepted,User_75,2016-02-23 18:49:09.592,True,Application_1795732931,882,5824.0,108.81,120,10000.0,True,statechange,OfferState_1473833134,Offer,Offer_1532104591,complete
Offer_8247417,O_Accepted,User_87,2016-02-23 18:49:11.812,True,Application_1884913104,856,0.0,499.45,66,29000.0,True,statechange,OfferState_1899091450,Offer,Offer_8247417,complete
Offer_691160883,O_Returned,User_114,2016-02-23 18:56:09.942,False,Application_662107856,892,26000.0,275.56,118,26000.0,True,statechange,OfferState_1444645806,Offer,Offer_691160883,complete
Offer_133968340,O_Refused,User_75,2016-02-23 19:08:02.076,True,Application_1243011234,0,17500.0,350.0,126,35000.0,True,statechange,OfferState_301206662,Offer,Offer_133968340,complete
Offer_2013177047,O_Returned,User_114,2016-02-23 19:08:38.241,False,Application_744561939,0,5500.0,505.06,81,35000.0,True,statechange,OfferState_2123973660,Offer,Offer_2013177047,complete
Offer_885212069,O_Returned,User_114,2016-02-23 19:18:31.485,True,Application_142183419,968,150.0,300.0,126,30000.0,True,statechange,OfferState_666676001,Offer,Offer_885212069,complete
Offer_33043338,O_Accepted,User_75,2016-02-23 19:19:25.468,True,Application_2090354534,916,17000.0,319.2,60,17000.0,True,statechange,OfferState_416439316,Offer,Offer_33043338,complete
Offer_1326998582,O_Accepted,User_75,2016-02-23 19:20:45.240,True,Application_1442140625,799,15385.0,309.82,60,16500.0,True,statechange,OfferState_1731077625,Offer,Offer_1326998582,complete
Offer_1132034262,O_Returned,User_75,2016-02-23 19:33:22.477,False,Application_75004231,0,0.0,495.0,126,49500.0,True,statechange,OfferState_1841430609,Offer,Offer_1132034262,complete
Offer_2003423832,O_Returned,User_68,2016-02-23 19:36:51.067,True,Application_999352398,905,2000.0,730.0,126,73000.0,True,statechange,OfferState_1800848358,Offer,Offer_2003423832,complete
Offer_1132034262,O_Accepted,User_75,2016-02-23 19:48:46.460,False,Application_75004231,0,0.0,495.0,126,49500.0,True,statechange,OfferState_1012703232,Offer,Offer_1132034262,complete
Offer_1775549172,O_Cancelled,User_75,2016-02-23 19:48:46.481,False,Application_75004231,0,5000.0,500.0,126,50000.0,False,statechange,OfferState_1800626774,Offer,Offer_1775549172,complete
