REQUEST_ID,ACTIVITY,START_DATE,END_DATE,CE_UO,ROLE,CLOSURE_TYPE,CLOSURE_REASON,WORKING_STATE,case_cost,outcome
20192001756,Service closure Request with network responsibility,2019-02-05 16:31:51,2019-02-05 16:39:59.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20192001528,Service closure Request with network responsibility,2019-02-05 16:36:55,2019-02-05 16:37:24.000,565,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192001528,Service closure Request with BO responsibility,2019-02-05 16:37:24,2019-02-07 12:17:11.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192001756,Authorization Requested,2019-02-05 16:39:59,2019-02-05 16:40:31.000,537,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20192001756,Service closure Request with BO responsibility,2019-02-05 16:40:31,2019-02-15 08:45:23.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20192001777,Request created,2019-02-05 16:58:53,2019-02-05 17:02:25.000,7,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192001777,Evaluating Request (NO registered letter),2019-02-05 17:02:25,2019-02-07 09:17:23.000,619,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20191010564,Service closure Request with BO responsibility,2019-02-05 17:03:50,2019-02-08 13:11:25.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.1099999999999985,
20192001652,Service closure Request with BO responsibility,2019-02-05 19:10:45,2019-02-08 13:42:27.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20192001844,Request created,2019-02-06 08:28:59,2019-02-06 08:29:27.000,383,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192001844,Evaluating Request (NO registered letter),2019-02-06 08:29:27,2019-02-12 08:45:07.000,219,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192001847,Request created,2019-02-06 08:37:55,2019-02-06 08:39:56.000,434,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20192001847,Service closure Request with network responsibility,2019-02-06 08:39:56,2019-02-06 08:41:40.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20192001847,Authorization Requested,2019-02-06 08:41:40,2019-02-07 11:03:10.000,288,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20191013122,Service closure Request with network responsibility,2019-02-06 08:51:44,2019-02-06 08:52:08.000,60,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20191013122,Service closure Request with BO responsibility,2019-02-06 08:52:08,2019-02-11 16:46:52.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192001869,Request created,2019-02-06 08:59:22,2019-02-06 09:06:39.000,128,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20191014692,Service closure Request with BO responsibility,2019-02-06 09:02:25,2019-02-08 11:12:55.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20192001869,Service closure Request with network responsibility,2019-02-06 09:06:39,2019-02-06 09:22:45.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20192001885,Request created,2019-02-06 09:11:22,2019-02-06 09:13:17.000,103,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192001885,Evaluating Request (NO registered letter),2019-02-06 09:14:16,2019-02-06 09:16:01.000,358,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192001885,Service closure Request with network responsibility,2019-02-06 09:16:37,2019-02-06 09:19:04.000,358,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192001885,Service closure Request with BO responsibility,2019-02-06 09:19:04,2019-02-11 15:00:44.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192001869,Authorization Requested,2019-02-06 09:22:45,2019-02-07 13:11:15.000,498,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20192001900,Request created,2019-02-06 09:23:14,2019-02-06 09:24:29.000,89,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20192001900,Service closure Request with network responsibility,2019-02-06 09:24:29,2019-02-06 09:27:03.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20192001900,Authorization Requested,2019-02-06 09:27:03,2019-02-06 09:40:42.000,477,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20192001900,Service closure Request with BO responsibility,2019-02-06 09:40:42,2019-02-08 13:07:32.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20192001238,Service closure Request with network responsibility,2019-02-06 09:52:16,2019-02-15 17:01:53.000,444,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20191011006,Service closure Request with BO responsibility,2019-02-06 10:18:56,2019-02-08 12:57:57.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20192002058,Request created,2019-02-06 11:20:09,2019-02-06 11:21:05.000,386,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192002058,Evaluating Request (WITH registered letter),2019-02-06 11:21:05,2019-02-07 09:43:19.000,526,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20192002151,Request created,2019-02-06 12:17:26,2019-02-06 18:15:28.000,230,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192002201,Request created,2019-02-06 12:36:06,2019-02-06 12:36:57.000,18,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20192002201,Service closure Request with network responsibility,2019-02-06 12:36:57,2019-02-06 12:38:22.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20192002201,Authorization Requested,2019-02-06 12:38:22,2019-02-06 12:49:54.000,502,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20192002201,Service closure Request with BO responsibility,2019-02-06 12:49:54,2019-02-12 10:28:34.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20192002386,Request created,2019-02-06 16:16:40,2019-02-06 16:17:04.000,165,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192002386,Evaluating Request (NO registered letter),2019-02-06 16:17:04,2019-02-06 16:45:29.000,323,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192002391,Request created,2019-02-06 16:24:36,2019-02-06 16:26:16.000,32,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192002391,Evaluating Request (WITH registered letter),2019-02-06 16:26:16,2019-02-06 16:44:38.000,323,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20192002386,Service closure Request with network responsibility,2019-02-06 16:48:27,2019-02-06 16:48:41.000,323,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192002391,Service closure Request with network responsibility,2019-02-06 16:49:27,2019-02-06 16:49:51.000,323,APPLICANT,Client Recess,1 - Client lost,Completed,11.91,
20192002391,Service closure Request with BO responsibility,2019-02-06 16:49:51,2019-02-08 17:04:34.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.71,
20192002151,Evaluating Request (NO registered letter),2019-02-06 18:15:28,2019-02-07 10:07:44.000,140,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192002461,Request created,2019-02-07 08:55:28,2019-02-19 11:08:09.000,199,APPLICANT,Client Recess,1 - Client lost,Deleted,1.5,
20192002483,Request created,2019-02-07 09:14:34,2019-02-07 09:16:05.000,469,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20192002483,Service closure Request with network responsibility,2019-02-07 09:16:05,2019-02-12 10:15:12.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20192002058,Service closure Request with BO responsibility,2019-02-07 09:43:19,2019-02-12 15:56:24.000,526,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.11,
201812000181,Pending Request for Reservation Closure,2019-02-07 09:43:25,2019-02-07 09:47:22.000,BOF,BACK-OFFICE,Inheritance,,Completed,6.51,
201812000181,Pending Liquidation Request,2019-02-07 09:47:22,2019-02-09 03:04:20.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.31,
20192001777,Service closure Request with network responsibility,2019-02-07 09:49:07,2019-02-08 08:50:34.000,619,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192002525,Request created,2019-02-07 09:54:08,2019-02-07 09:54:28.000,567,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192002525,Evaluating Request (NO registered letter),2019-02-07 09:54:28,2019-02-07 09:58:51.000,178,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20191009638,Pending Request for Reservation Closure,2019-02-07 09:59:33,2019-02-07 10:03:28.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.9099999999999975,
20192002525,Service closure Request with network responsibility,2019-02-07 10:00:18,2019-02-07 10:08:20.000,178,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20191009638,Pending Liquidation Request,2019-02-07 10:03:28,2019-02-09 03:07:32.000,BOF,BACK-OFFICE,Inheritance,,Completed,8.709999999999999,
20192002525,Service closure Request with BO responsibility,2019-02-07 10:08:20,2019-02-08 09:25:00.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192002151,Service closure Request with network responsibility,2019-02-07 10:19:30,2019-02-07 10:38:10.000,140,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192002585,Request created,2019-02-07 10:26:53,2019-02-07 10:27:40.000,340,APPLICANT,Inheritance,,Completed,1.5,
20192002585,Service closure Request with network responsibility,2019-02-07 10:27:40,2019-02-07 10:31:43.000,,APPLICANT,Inheritance,,Completed,2.1,
20191006886,Pending Request for Reservation Closure,2019-02-07 10:29:49,2019-02-07 10:31:29.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.9099999999999975,
20191006886,Pending Liquidation Request,2019-02-07 10:31:29,2019-02-09 03:06:15.000,BOF,BACK-OFFICE,Inheritance,,Completed,8.709999999999999,
20192002585,Authorization Requested,2019-02-07 10:31:43,2019-02-07 11:20:59.000,338,DIRECTOR,Inheritance,,Completed,4.91,
20192002151,Service closure Request with BO responsibility,2019-02-07 10:38:10,2019-02-12 16:42:43.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192002599,Request created,2019-02-07 10:42:21,2019-02-07 11:11:34.000,486,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20192001847,Service closure Request with BO responsibility,2019-02-07 11:03:10,2019-02-11 14:54:19.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20191013350,Pending Request for Reservation Closure,2019-02-07 11:05:41,2019-02-07 11:07:26.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20191013350,Pending Liquidation Request,2019-02-07 11:07:26,2019-02-09 03:12:33.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192002599,Service closure Request with network responsibility,2019-02-07 11:11:34,2019-02-07 11:18:03.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20192002599,Authorization Requested,2019-02-07 11:18:03,2019-02-11 09:25:19.000,229,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20192002585,Service closure Request with BO responsibility,2019-02-07 11:20:59,2019-02-15 11:54:57.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
20191014738,Pending Request for Reservation Closure,2019-02-07 11:23:31,2019-02-07 11:27:21.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191014738,Pending Liquidation Request,2019-02-07 11:27:21,2019-02-09 03:17:29.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20191014944,Pending Request for Reservation Closure,2019-02-07 11:59:36,2019-02-07 12:03:23.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20191014944,Pending Liquidation Request,2019-02-07 12:03:23,2019-02-09 03:19:05.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192002689,Request created,2019-02-07 12:03:36,2019-02-07 12:04:47.000,96,APPLICANT,Inheritance,,Completed,1.5,
20192002689,Service closure Request with network responsibility,2019-02-07 12:04:47,2019-02-07 12:06:49.000,,APPLICANT,Inheritance,,Completed,2.1,
20192002689,Authorization Requested,2019-02-07 12:06:49,2019-02-07 12:09:43.000,336,DIRECTOR,Inheritance,,Completed,4.91,
20192002689,Service closure Request with BO responsibility,2019-02-07 12:09:43,2019-02-19 11:51:44.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
20192001528,Pending Request for Reservation Closure,2019-02-07 12:17:11,2019-02-07 12:19:27.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192001528,Pending Liquidation Request,2019-02-07 12:19:27,2019-02-09 03:22:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20191014816,Pending Request for Reservation Closure,2019-02-07 12:31:28,2019-02-07 12:35:41.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20191014816,Pending Liquidation Request,2019-02-07 12:35:41,2019-02-09 03:18:10.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
20192002747,Request created,2019-02-07 12:48:51,2019-02-07 12:50:06.000,306,APPLICANT,Client Recess,4 - Open new bank account. Same dip,Completed,1.5,
20192002747,Service closure Request with network responsibility,2019-02-07 12:50:06,2019-02-07 12:50:41.000,,APPLICANT,Client Recess,4 - Open new bank account. Same dip,Completed,2.1,
20192002747,Authorization Requested,2019-02-07 12:50:41,2019-02-12 18:47:13.000,541,DIRECTOR,Client Recess,4 - Open new bank account. Same dip,Completed,4.91,
20191012195,Pending Request for Reservation Closure,2019-02-07 12:59:29,2019-02-07 12:59:32.000,BOF,BACK-OFFICE,Inheritance,,Completed,6.51,
20191012195,Pending Liquidation Request,2019-02-07 12:59:32,2019-02-09 03:09:52.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.31,
20191012263,Pending Request for Reservation Closure,2019-02-07 12:59:40,2019-02-07 13:03:25.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20191012263,Pending Liquidation Request,2019-02-07 13:03:25,2019-02-09 03:10:05.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
20192002797,Request created,2019-02-07 13:24:58,2019-02-07 13:26:49.000,368,APPLICANT,Inheritance,,Completed,1.5,
20192002797,Service closure Request with network responsibility,2019-02-07 13:26:49,2019-02-07 13:28:32.000,,APPLICANT,Inheritance,,Completed,2.1,
20191014576,Authorization Requested,2019-02-07 13:27:24,2019-02-07 14:39:26.000,591,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20192002797,Authorization Requested,2019-02-07 13:28:32,2019-02-07 13:37:37.000,138,DIRECTOR,Inheritance,,Completed,4.91,
20192002797,Service closure Request with BO responsibility,2019-02-07 13:37:37,2019-02-15 11:15:23.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
20192000900,Pending Request for Reservation Closure,2019-02-07 14:05:48,2019-02-07 14:07:27.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,6.51,
20192000900,Pending Liquidation Request,2019-02-07 14:07:27,2019-02-09 03:22:05.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,7.31,
20192000576,Pending Request for Reservation Closure,2019-02-07 14:38:19,2019-02-07 14:39:32.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191014576,Service closure Request with BO responsibility,2019-02-07 14:39:26,2019-02-15 08:24:04.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20192000576,Pending Liquidation Request,2019-02-07 14:39:32,2019-02-09 03:21:43.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201810006512,Service closure Request with BO responsibility,2019-02-07 15:15:17,2019-02-07 15:15:39.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
201810006512,Pending Request for Reservation Closure,2019-02-07 15:15:39,2019-02-07 15:19:28.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
201810006512,Pending Liquidation Request,2019-02-07 15:19:28,2019-02-09 03:03:58.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20192002863,Request created,2019-02-07 15:22:26,2019-02-07 15:23:11.000,240,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20192002863,Service closure Request with network responsibility,2019-02-07 15:23:11,2019-02-07 15:24:03.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20192002863,Authorization Requested,2019-02-07 15:24:03,2019-02-07 16:13:54.000,519,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20191012276,Service closure Request with network responsibility,2019-02-07 15:37:26,2019-02-07 15:37:53.000,537,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20191012276,Service closure Request with BO responsibility,2019-02-07 15:37:53,2019-02-08 17:32:26.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192002863,Service closure Request with BO responsibility,2019-02-07 16:13:54,2019-02-11 11:32:54.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20191008420,Service closure Request with network responsibility,2019-02-07 16:40:24,2019-02-07 16:42:04.000,243,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20191008420,Service closure Request with BO responsibility,2019-02-07 16:42:04,2019-02-08 12:59:53.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192002905,Request created,2019-02-07 17:57:59,2019-02-07 17:58:37.000,128,APPLICANT,Client Recess,4 - Open new bank account. Same dip,Deleted,1.5,
20192002905,Request deleted,2019-02-07 17:58:37,2019-02-07 17:58:37.000,,APPLICANT,Client Recess,4 - Open new bank account. Same dip,Deleted,2.1,False
20191011665,Pending Request for Reservation Closure,2019-02-08 08:20:08,2019-02-08 08:23:27.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191011665,Pending Liquidation Request,2019-02-08 08:23:27,2019-02-12 03:10:31.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192001777,Service closure Request with BO responsibility,2019-02-08 08:50:34,2019-02-13 14:39:46.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192003014,Request created,2019-02-08 08:56:19,2019-02-08 09:07:31.000,258,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192003013,Request created,2019-02-08 08:59:59,2019-02-08 09:00:22.000,27,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192003013,Evaluating Request (NO registered letter),2019-02-08 09:00:22,2019-02-08 09:04:42.000,366,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192003013,Service closure Request with network responsibility,2019-02-08 09:06:14,2019-02-08 09:06:58.000,366,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192003013,Service closure Request with BO responsibility,2019-02-08 09:06:58,2019-02-12 13:03:32.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192003014,Evaluating Request (NO registered letter),2019-02-08 09:07:31,2019-02-08 09:13:14.000,344,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20191010795,Service closure Request with BO responsibility,2019-02-08 09:08:27,2019-02-13 14:57:07.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192000443,Service closure Request with BO responsibility,2019-02-08 09:20:39,2019-02-14 13:20:06.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192002525,Pending Request for Reservation Closure,2019-02-08 09:25:00,2019-02-08 09:27:33.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20192002525,Pending Liquidation Request,2019-02-08 09:27:33,2019-02-12 03:38:33.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192003087,Request created,2019-02-08 09:52:11,2019-02-08 09:54:33.000,266,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192003087,Evaluating Request (NO registered letter),2019-02-08 09:54:33,2019-02-08 11:35:33.000,29,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20192003100,Request created,2019-02-08 10:03:21,2019-02-08 10:08:36.000,308,APPLICANT,Inheritance,,Completed,1.5,
20192003100,Service closure Request with network responsibility,2019-02-08 10:08:36,2019-02-08 10:09:29.000,,APPLICANT,Inheritance,,Completed,2.1,
20192003100,Authorization Requested,2019-02-08 10:09:29,2019-02-08 10:22:47.000,567,DIRECTOR,Inheritance,,Completed,4.91,
20192003119,Request created,2019-02-08 10:16:11,2019-02-08 11:12:11.000,520,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20192003100,Service closure Request with BO responsibility,2019-02-08 10:22:47,2019-02-15 15:00:26.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
20192003175,Request created,2019-02-08 10:53:58,2019-02-08 10:55:04.000,506,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20192003175,Evaluating Request (NO registered letter),2019-02-08 10:55:04,2019-02-08 11:26:24.000,223,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20191013980,Service closure Request with BO responsibility,2019-02-08 11:06:18,2019-02-11 15:44:14.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192003119,Service closure Request with network responsibility,2019-02-08 11:12:11,2019-02-08 11:15:16.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20191014692,Pending Request for Reservation Closure,2019-02-08 11:12:55,2019-02-08 11:15:34.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20192003119,Authorization Requested,2019-02-08 11:15:16,2019-02-08 11:44:43.000,230,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20191014692,Pending Liquidation Request,2019-02-08 11:15:34,2019-02-12 03:18:18.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
20192000659,Pending Request for Reservation Closure,2019-02-08 11:27:08,2019-02-08 11:27:31.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,18.200000000000006,
20192003175,Service closure Request with network responsibility,2019-02-08 11:27:12,2019-02-08 11:35:20.000,223,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192000659,Pending Liquidation Request,2019-02-08 11:27:31,2019-02-12 03:27:26.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,19.000000000000004,
20192003175,Service closure Request with BO responsibility,2019-02-08 11:35:20,2019-02-12 10:59:45.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20192003119,Service closure Request with BO responsibility,2019-02-08 11:44:43,2019-02-11 16:56:11.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20192003087,Service closure Request with network responsibility,2019-02-08 11:53:40,2019-02-08 11:58:09.000,29,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20192003087,Service closure Request with BO responsibility,2019-02-08 11:58:09,2019-02-11 10:35:20.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20191012327,Pending Request for Reservation Closure,2019-02-08 12:20:15,2019-02-08 12:23:31.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191012327,Pending Liquidation Request,2019-02-08 12:23:31,2019-02-12 03:11:34.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20191012225,Network Adjustment Requested,2019-02-08 12:23:32,2019-02-11 10:56:00.000,41,APPLICANT,Client Recess,1 - Client lost,Completed,17.200000000000006,
20192003272,Request created,2019-02-08 12:23:47,2019-02-08 12:24:30.000,38,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20192003272,Service closure Request with network responsibility,2019-02-08 12:24:30,2019-02-08 12:25:17.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20192003272,Authorization Requested,2019-02-08 12:25:17,2019-02-08 12:33:32.000,485,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20192003269,Request created,2019-02-08 12:26:08,2019-02-08 12:26:26.000,212,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,1.5,
20192003269,Evaluating Request (NO registered letter),2019-02-08 12:26:26,2019-02-08 12:28:08.000,172,DIRECTOR,Client Recess,7 - Keep other relationships. Same dip,Completed,16.0,
20192003269,Service closure Request with network responsibility,2019-02-08 12:30:11,2019-02-08 12:34:58.000,172,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,16.6,
20192003272,Service closure Request with BO responsibility,2019-02-08 12:33:32,2019-02-13 15:33:17.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20192003269,Service closure Request with BO responsibility,2019-02-08 12:34:58,2019-02-12 17:09:11.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,17.400000000000002,
20191011006,Pending Request for Reservation Closure,2019-02-08 12:57:57,2019-02-08 12:59:30.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20191011006,Pending Liquidation Request,2019-02-08 12:59:30,2019-02-12 03:09:59.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20191008420,Pending Request for Reservation Closure,2019-02-08 12:59:53,2019-02-08 13:03:51.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20191008420,Pending Liquidation Request,2019-02-08 13:03:51,2019-02-12 03:07:57.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20192001900,Pending Request for Reservation Closure,2019-02-08 13:07:32,2019-02-08 13:11:43.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20191010564,Pending Request for Reservation Closure,2019-02-08 13:11:29,2019-02-08 13:11:32.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.9099999999999975,
20191010564,Pending Liquidation Request,2019-02-08 13:11:32,2019-02-12 03:09:42.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.709999999999999,
20192001900,Pending Liquidation Request,2019-02-08 13:11:43,2019-02-12 03:35:24.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810010740,Pending Request for Reservation Closure,2019-02-08 13:16:58,2019-02-08 13:19:42.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.910000000000002,
201810010740,Pending Liquidation Request,2019-02-08 13:19:42,2019-02-12 03:03:37.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,13.710000000000004,
201811009800,Pending Request for Reservation Closure,2019-02-08 13:23:45,2019-02-08 13:23:46.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,9.920000000000002,
201811009800,Pending Liquidation Request,2019-02-08 13:23:46,2019-02-12 03:04:40.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,10.720000000000002,
20192001652,Pending Request for Reservation Closure,2019-02-08 13:42:27,2019-02-08 13:43:32.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
