Case ID,Activity,Resource,Complete Timestamp,Outcome,Progress
2929114,transcript decision environmental permit to stakeholders,560462,2014-03-07 08:00:00,None,continue
2929114,generate publication document decision environmental permit,560462,2014-03-07 08:00:00,None,continue
5173437,enter senddate decision environmental permit,560462,2014-03-10 08:00:00,None,continue
9385395,procedure change,2670601,2014-03-10 08:00:00,None,continue
9385395,request complete,2670601,2014-03-10 08:00:00,None,continue
9385395,term for supplying missing data,2670601,2014-03-10 08:00:00,None,continue
9385395,create letter requesting missing data,2670601,2014-03-10 08:00:00,None,continue
9508399,request complete,2670601,2014-03-10 08:00:00,None,continue
2929114,enter senddate decision environmental permit,560462,2014-03-10 08:00:00,None,continue
9691153,OLO messaging active,560872,2014-03-10 08:00:00,None,continue
9508399,procedure change,2670601,2014-03-10 08:00:00,None,continue
9508399,create letter requesting missing data,2670601,2014-03-10 08:00:00,None,continue
9565244,phase additional information received,2670601,2014-03-10 08:00:00,True,continue
9691153,phase application received,560872,2014-03-10 08:00:00,None,continue
9691153,send confirmation receipt,560872,2014-03-10 08:00:00,None,continue
9565244,receive additional information,2670601,2014-03-10 08:00:00,None,continue
9565244,phase asked additional information,2670601,2014-03-10 08:00:00,True,continue
9565244,enter receipt of additional data,2670601,2014-03-10 08:00:00,True,continue
9508399,term for supplying missing data,2670601,2014-03-10 08:00:00,None,continue
9691153,send confirmation receipt,560872,2014-03-10 08:00:00,None,continue
9565244,retrieve missing data,2670601,2014-03-10 08:00:00,True,continue
8315841,creating decision procedure term extension,2670601,2014-03-11 08:00:00,True,continue
9716526,register submission date request,560912,2014-03-11 08:00:00,None,continue
8315841,start decision phase extension granted,2670601,2014-03-11 08:00:00,True,continue
8315841,start decision phase extension granted,2670601,2014-03-11 08:00:00,True,continue
8315841,enter senddate procedure term extension,2670601,2014-03-11 08:00:00,True,continue
8315841,extend procedure term,2670601,2014-03-11 08:00:00,True,continue
8315841,create decision procedure term extension,2670601,2014-03-11 08:00:00,True,continue
8520738,objection lodged against decision,560912,2014-03-11 08:00:00,True,continue
8520738,phase decision irrevocable,560912,2014-03-11 08:00:00,True,continue
8520738,read publication date field,560912,2014-03-11 08:00:00,True,continue
8520738,read publication date field,560912,2014-03-11 08:00:00,True,continue
8315841,set decision status,2670601,2014-03-11 08:00:00,True,continue
9716323,register submission date request,560912,2014-03-11 08:00:00,None,continue
8315841,create cover letter extend procedure term,2670601,2014-03-11 08:00:00,True,continue
8315841,register number of days extension period,2670601,2014-03-11 08:00:00,True,continue
8315841,phase procedure extended,2670601,2014-03-11 08:00:00,True,continue
8315841,decision date prior to decision,2670601,2014-03-11 08:00:00,True,continue
9548111,phase decision taken,560912,2014-03-11 08:00:00,None,continue
9354048,transcript decision environmental permit to stakeholders,560912,2014-03-11 08:00:00,None,continue
9548111,enter senddate decision,560912,2014-03-11 08:00:00,None,continue
9548111,phase decision sent,560912,2014-03-11 08:00:00,None,continue
9548111,register objection and appeal periods,560912,2014-03-11 08:00:00,None,continue
9548111,creating cover letter decision,560912,2014-03-11 08:00:00,None,continue
9294701,enter receipt of additional data,2670601,2014-03-11 08:00:00,True,continue
9294701,phase additional information received,2670601,2014-03-11 08:00:00,True,continue
8319149,objection lodged against decision,560912,2014-03-11 08:00:00,True,continue
8319149,phase decision irrevocable,560912,2014-03-11 08:00:00,True,continue
8319149,read publication date field,560912,2014-03-11 08:00:00,True,continue
8319149,read publication date field,560912,2014-03-11 08:00:00,True,continue
8319149,stop all running subcases 2b,560912,2014-03-11 08:00:00,True,continue
9385395,retrieve missing data,2670601,2014-03-11 08:00:00,True,continue
9385395,enter senddate retrieve missing data,2670601,2014-03-11 08:00:00,True,continue
9385395,phase asked additional information,2670601,2014-03-11 08:00:00,True,continue
9354048,register objection and appeal periods,560912,2014-03-11 08:00:00,None,continue
9691153,enter senddate acknowledgement,560872,2014-03-11 08:00:00,None,continue
9354048,phase decision taken,560912,2014-03-11 08:00:00,None,continue
9354048,enter senddate decision environmental permit,560912,2014-03-11 08:00:00,None,continue
9548111,transcript decision environmental permit to stakeholders,560912,2014-03-11 08:00:00,None,continue
9548111,enter senddate decision environmental permit,560912,2014-03-11 08:00:00,None,continue
8994782,enter date decision permanent suspension,2670601,2014-03-11 08:00:00,True,continue
8994782,start decision phase permanently suspended decided,2670601,2014-03-11 08:00:00,True,continue
8994782,enter senddate decision permanent suspension,2670601,2014-03-11 08:00:00,True,continue
8994782,start decision phase permanent suspension sent,2670601,2014-03-11 08:00:00,True,continue
8283472,send confirmation receipt additional data,2670601,2014-03-11 08:00:00,True,end
9508399,retrieve missing data,2670601,2014-03-11 08:00:00,True,continue
9354048,phase decision sent,560912,2014-03-11 08:00:00,None,continue
9508399,phase asked additional information,2670601,2014-03-11 08:00:00,None,continue
9730398,register submission date request,560872,2014-03-11 08:00:00,None,continue
9733006,register submission date request,560872,2014-03-11 08:00:00,None,continue
9354048,enter senddate decision,560912,2014-03-11 08:00:00,None,continue
9354048,creating cover letter decision,560912,2014-03-11 08:00:00,None,continue
9508399,enter senddate retrieve missing data,2670601,2014-03-11 16:42:06,True,continue
8315841,enter date decision procedure term extension,2670601,2014-03-11 17:25:30,True,continue
8315841,enter senddate decision procedure term extension,2670601,2014-03-11 17:31:58,True,continue
8319149,set phase: phase permitting irrevocable,560912,2014-03-11 19:55:36,True,end
8520738,set phase: phase permitting irrevocable,560912,2014-03-11 20:02:13,True,end
2929114,enter date publication decision environmental permit,560462,2014-03-12 08:00:00,None,continue
9294701,procedure change,2670601,2014-03-12 08:00:00,True,continue
9294701,phase advice known,2670601,2014-03-12 08:00:00,True,continue
9294701,phase application receptive,2670601,2014-03-12 08:00:00,True,continue
9294701,MER present in supplement,2670601,2014-03-12 08:00:00,True,continue
9294701,coordination of application,2670601,2014-03-12 08:00:00,True,continue
9294701,suspension ground applicable,2670601,2014-03-12 08:00:00,True,continue
9294701,article 34  WABO applies,2670601,2014-03-12 08:00:00,True,continue
9294701,send letter in progress,2670601,2014-03-12 08:00:00,True,continue
9726383,register submission date request,9264148,2014-03-12 08:00:00,None,continue
9540271,phase decision taken,560912,2014-03-12 08:00:00,None,continue
9540271,register objection and appeal periods,560912,2014-03-12 08:00:00,None,continue
9540271,creating cover letter decision,560912,2014-03-12 08:00:00,None,continue
9540271,transcript decision environmental permit to stakeholders,560912,2014-03-12 08:00:00,None,continue
9540271,enter senddate decision environmental permit,560912,2014-03-12 08:00:00,None,continue
9540271,enter senddate decision,560912,2014-03-12 08:00:00,None,continue
9540271,phase decision sent,560912,2014-03-12 08:00:00,None,continue
9294701,send confirmation receipt additional data,2670601,2014-03-12 08:00:00,True,continue
9294701,request complete,2670601,2014-03-12 08:00:00,True,continue
9294701,assessment of content completed,2670601,2014-03-12 08:00:00,True,continue
9294701,ask stakeholders views,2670601,2014-03-12 08:00:00,True,continue
9446160,enter senddate decision environmental permit,560912,2014-03-12 08:00:00,None,continue
9837234,register submission date request,9264148,2014-03-12 08:00:00,None,continue
9446160,register objection and appeal periods,560912,2014-03-12 08:00:00,None,continue
9446160,creating cover letter decision,560912,2014-03-12 08:00:00,None,continue
9446160,enter senddate decision,560912,2014-03-12 08:00:00,None,continue
9446160,transcript decision environmental permit to stakeholders,560912,2014-03-12 08:00:00,None,continue
9294701,grounds for refusal,2670601,2014-03-12 08:00:00,True,continue
9446160,phase decision sent,560912,2014-03-12 08:00:00,None,continue
9446160,phase decision taken,560912,2014-03-12 08:00:00,None,continue
9294701,procedure change after completeness,2670601,2014-03-12 08:00:00,True,continue
9294701,completed subcases content,2670601,2014-03-12 08:00:00,True,continue
9294701,treat subcases content,2670601,2014-03-12 08:00:00,True,continue
9294701,creating environmental permit decision,2670601,2014-03-12 08:00:00,True,continue
9619198,enter senddate acknowledgement,560912,2014-03-12 08:00:00,None,continue
9294701,set decision status,2670601,2014-03-12 08:00:00,True,continue
9294701,decision date prior to decision,2670601,2014-03-12 08:00:00,True,continue
9294701,by law,2670601,2014-03-12 08:00:00,True,continue
9548111,record date of decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9446160,record date of decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9354048,record date of decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9548111,start decision phase decision permitting sent,560912,2014-03-13 08:00:00,None,continue
9548111,set decision phase decision permitting decided,560912,2014-03-13 08:00:00,False,end
9446160,set decision phase decision permitting decided,560912,2014-03-13 08:00:00,None,continue
9446160,enter senddate decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9354048,set decision phase decision permitting decided,560912,2014-03-13 08:00:00,None,continue
9548111,enter senddate decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9354048,enter senddate decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9546721,completed subcases content,2670601,2014-03-13 08:00:00,None,continue
9446160,start decision phase decision permitting sent,560912,2014-03-13 08:00:00,None,continue
9546721,creating environmental permit decision,2670601,2014-03-13 08:00:00,None,continue
9546721,assessment of content completed,2670601,2014-03-13 08:00:00,None,continue
9546721,procedure change,2670601,2014-03-13 08:00:00,None,continue
9294701,generating decision environmental permit,2670601,2014-03-13 08:00:00,True,continue
9294701,submit decision,2670601,2014-03-13 08:00:00,True,continue
9294701,phase decision ready,2670601,2014-03-13 08:00:00,True,continue
9565244,MER present in supplement,2670601,2014-03-13 08:00:00,True,continue
9565244,request complete,2670601,2014-03-13 08:00:00,True,continue
9565244,send confirmation receipt additional data,2670601,2014-03-13 08:00:00,True,continue
9546721,by law,2670601,2014-03-13 08:00:00,None,continue
9546721,ask stakeholders views,2670601,2014-03-13 08:00:00,None,continue
9546721,grounds for refusal,2670601,2014-03-13 08:00:00,None,continue
9546721,phase application receptive,2670601,2014-03-13 08:00:00,None,continue
9546721,send letter in progress,2670601,2014-03-13 08:00:00,None,continue
9546721,treat subcases content,2670601,2014-03-13 08:00:00,None,continue
9546721,set decision status,2670601,2014-03-13 08:00:00,None,continue
9546721,decision date prior to decision,2670601,2014-03-13 08:00:00,None,continue
9546721,request complete,2670601,2014-03-13 08:00:00,None,continue
9546721,coordination of application,2670601,2014-03-13 08:00:00,None,continue
5173437,date decision for inspection,560462,2014-03-13 08:00:00,None,continue
9540271,record date of decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9540271,set decision phase decision permitting decided,560912,2014-03-13 08:00:00,None,continue
9540271,enter senddate decision environmental permit,560912,2014-03-13 08:00:00,None,continue
9540271,start decision phase decision permitting sent,560912,2014-03-13 08:00:00,False,end
9565244,decision keep permanently suspended,2670601,2014-03-13 08:00:00,True,continue
9565244,keep permanently suspended,2670601,2014-03-13 08:00:00,True,continue
9354048,start decision phase decision permitting sent,560912,2014-03-13 08:00:00,None,continue
9565244,creating decision permanently suspended,2670601,2014-03-13 08:00:00,True,continue
9565244,decision date prior to decision,2670601,2014-03-13 08:00:00,True,continue
9565244,phase permanently suspended,2670601,2014-03-13 08:00:00,True,continue
9565244,create cover letter permanent suspension,2670601,2014-03-13 08:00:00,True,continue
9565244,enter senddate decision permanent suspension,2670601,2014-03-13 08:00:00,True,continue
9546721,procedure change,2670601,2014-03-13 08:00:00,None,continue
9546721,article 34  WABO applies,2670601,2014-03-13 08:00:00,None,continue
9546721,suspension ground applicable,2670601,2014-03-13 08:00:00,None,continue
9565244,set decision status,2670601,2014-03-13 08:00:00,True,continue
9546721,phase advice known,2670601,2014-03-13 08:00:00,None,continue
9730398,phase application received,560872,2014-03-13 08:00:00,None,continue
9691153,phased application,560462,2014-03-13 08:00:00,None,continue
9730398,registration date publication,560872,2014-03-13 08:00:00,None,continue
9725997,phase application received,560912,2014-03-13 08:00:00,None,continue
9725997,send confirmation receipt,560912,2014-03-13 08:00:00,None,continue
9716526,send confirmation receipt,560912,2014-03-13 08:00:00,None,continue
9730398,send confirmation receipt,560872,2014-03-13 08:00:00,None,continue
9730398,create procedure confirmation,560872,2014-03-13 08:00:00,None,continue
9716526,OLO messaging active,560912,2014-03-13 08:00:00,None,continue
9725997,OLO messaging active,560912,2014-03-13 08:00:00,None,continue
9716526,phase application received,560912,2014-03-13 08:00:00,None,continue
9716526,inform BAG administrator,560912,2014-03-13 08:00:00,None,continue
9716526,start WABOprocedure,560912,2014-03-13 08:00:00,None,continue
9730398,send confirmation receipt,560872,2014-03-13 08:00:00,None,continue
9726383,create subcases completeness,9264148,2014-03-13 08:00:00,None,continue
9716323,OLO messaging active,560912,2014-03-13 08:00:00,None,continue
9716323,phase application received,560912,2014-03-13 08:00:00,None,continue
9716323,send confirmation receipt,560912,2014-03-13 08:00:00,None,continue
9716526,send confirmation receipt,560912,2014-03-13 08:00:00,None,continue
9716323,send confirmation receipt,560912,2014-03-13 08:00:00,None,continue
9730398,start WABOprocedure,560872,2014-03-13 08:00:00,None,continue
9730398,OLO messaging active,560872,2014-03-13 08:00:00,None,continue
9726383,create publication document,9264148,2014-03-13 08:00:00,None,continue
9716526,create procedure confirmation,560912,2014-03-13 08:00:00,None,continue
9716526,create publication document,560912,2014-03-13 08:00:00,None,continue
9716526,registration date publication,560912,2014-03-13 08:00:00,None,continue
9716526,forward to the competent authority,560912,2014-03-13 08:00:00,None,continue
9745837,register submission date request,9264148,2014-03-13 08:00:00,None,continue
9726383,send confirmation receipt,9264148,2014-03-13 08:00:00,None,continue
9730398,create publication document,560872,2014-03-13 08:00:00,None,continue
9733006,OLO messaging active,560872,2014-03-13 08:00:00,None,continue
9716526,regular procedure without MER,560912,2014-03-13 08:00:00,None,continue
9726383,OLO messaging active,9264148,2014-03-13 08:00:00,None,continue
9726383,create procedure confirmation,9264148,2014-03-13 08:00:00,None,continue
9726383,phase application received,9264148,2014-03-13 08:00:00,None,continue
9725997,inform BAG administrator,560912,2014-03-13 08:00:00,None,continue
9725997,start WABOprocedure,560912,2014-03-13 08:00:00,None,continue
9725997,send confirmation receipt,560912,2014-03-13 08:00:00,None,continue
9733006,phase application received,560872,2014-03-13 08:00:00,None,continue
9726383,regular procedure without MER,9264148,2014-03-13 08:00:00,None,continue
9716323,start WABOprocedure,560912,2014-03-13 08:00:00,None,continue
9716323,create procedure confirmation,560912,2014-03-13 08:00:00,None,continue
9733006,send confirmation receipt,560872,2014-03-13 08:00:00,None,continue
9754884,register submission date request,9264148,2014-03-13 08:00:00,None,continue
9725997,registration date publication,560912,2014-03-13 08:00:00,None,continue
9725997,forward to the competent authority,560912,2014-03-13 08:00:00,None,continue
9725997,regular procedure without MER,560912,2014-03-13 08:00:00,None,continue
9725997,create procedure confirmation,560912,2014-03-13 08:00:00,None,continue
9726383,start WABOprocedure,9264148,2014-03-13 08:00:00,None,continue
9716323,inform BAG administrator,560912,2014-03-13 08:00:00,None,continue
9733006,send confirmation receipt,560872,2014-03-13 08:00:00,None,continue
9733006,create procedure confirmation,560872,2014-03-13 08:00:00,None,continue
9691153,activities regular procedure,560462,2014-03-13 08:00:00,None,continue
9691153,create procedure confirmation,560462,2014-03-13 08:00:00,None,continue
9691153,publish,560462,2014-03-13 08:00:00,None,continue
9691153,create subcases completeness,560462,2014-03-13 08:00:00,None,continue
9691153,procedure change,560462,2014-03-13 08:00:00,None,continue
9691153,forward to the competent authority,560462,2014-03-13 08:00:00,None,continue
9733006,start WABOprocedure,560872,2014-03-13 08:00:00,None,continue
9733006,create publication document,560872,2014-03-13 08:00:00,None,continue
9733006,registration date publication,560872,2014-03-13 08:00:00,None,continue
9733006,create subcases completeness,560872,2014-03-13 08:00:00,None,continue
9716323,create publication document,560912,2014-03-13 08:00:00,None,continue
9716323,registration date publication,560912,2014-03-13 08:00:00,None,continue
9716323,forward to the competent authority,560912,2014-03-13 08:00:00,None,continue
9716323,regular procedure without MER,560912,2014-03-13 08:00:00,None,continue
9691153,MER present,560462,2014-03-13 08:00:00,None,continue
9691153,start WABOprocedure,560462,2014-03-13 08:00:00,None,continue
9691153,read field phased application,560462,2014-03-13 08:00:00,None,continue
9726383,forward to the competent authority,9264148,2014-03-13 08:00:00,None,continue
9733006,procedure change,560872,2014-03-13 08:00:00,None,continue
9691153,regular procedure without MER,560462,2014-03-13 08:00:00,None,continue
9730398,create subcases completeness,560872,2014-03-13 08:00:00,None,continue
9730398,procedure change,560872,2014-03-13 08:00:00,None,continue
9730398,forward to the competent authority,560872,2014-03-13 08:00:00,None,continue
9730398,regular procedure without MER,560872,2014-03-13 08:00:00,None,continue
9733006,forward to the competent authority,560872,2014-03-13 08:00:00,None,continue
9733006,regular procedure without MER,560872,2014-03-13 08:00:00,None,continue
9725997,create publication document,560912,2014-03-13 08:00:00,None,continue
9726383,registration date publication,9264148,2014-03-13 08:00:00,None,continue
9725997,enter senddate acknowledgement,560912,2014-03-13 19:04:33,None,continue
9716526,enter senddate acknowledgement,560912,2014-03-13 19:50:40,None,continue
9716323,enter senddate acknowledgement,560912,2014-03-13 20:37:28,None,continue
9730398,enter senddate acknowledgement,560872,2014-03-13 21:10:30,None,continue
9565244,enter date decision permanent suspension,2670601,2014-03-13 22:34:50,True,continue
9565244,enter senddate decision permanent suspension,2670601,2014-03-13 22:35:35,True,continue
9733006,enter senddate acknowledgement,560872,2014-03-13 23:06:33,None,continue
9612474,request complete,2670601,2014-03-14 08:00:00,None,continue
9757039,register submission date request,9264148,2014-03-14 08:00:00,None,continue
9612474,phase application receptive,2670601,2014-03-14 08:00:00,None,continue
9612474,send letter in progress,2670601,2014-03-14 08:00:00,None,continue
9612474,treat subcases content,2670601,2014-03-14 08:00:00,None,continue
9546721,submit decision,2670601,2014-03-14 08:00:00,None,continue
9612474,procedure change,2670601,2014-03-14 08:00:00,None,continue
9546721,phase decision ready,2670601,2014-03-14 08:00:00,None,continue
9565244,start decision phase permanently suspended decided,2670601,2014-03-14 08:00:00,True,end
9381889,submit decision,2670601,2014-03-14 08:00:00,None,continue
9381889,phase decision ready,2670601,2014-03-14 08:00:00,None,continue
9565244,start decision phase permanent suspension sent,2670601,2014-03-14 08:00:00,True,continue
9612474,suspension ground applicable,2670601,2014-03-14 08:00:00,None,continue
9612474,set decision status,2670601,2014-03-14 08:00:00,None,continue
9612474,assessment of content completed,2670601,2014-03-14 08:00:00,None,continue
9612474,phase advice known,2670601,2014-03-14 08:00:00,None,continue
9612474,grounds for refusal,2670601,2014-03-14 08:00:00,None,continue
9546721,generating decision environmental permit,2670601,2014-03-14 08:00:00,None,continue
9612474,ask stakeholders views,2670601,2014-03-14 08:00:00,None,continue
9612474,creating environmental permit decision,2670601,2014-03-14 08:00:00,None,continue
9612474,decision date prior to decision,2670601,2014-03-14 08:00:00,None,continue
9612474,generating decision environmental permit,2670601,2014-03-14 08:00:00,None,continue
9612474,submit decision,2670601,2014-03-14 08:00:00,None,continue
9612474,phase decision ready,2670601,2014-03-14 08:00:00,None,continue
9612474,article 34  WABO applies,2670601,2014-03-14 08:00:00,None,continue
9612474,coordination of application,2670601,2014-03-14 08:00:00,None,continue
8577876,set phase: phase permitting irrevocable,560872,2014-03-14 08:00:00,True,continue
8577876,register deadline,560872,2014-03-14 08:00:00,True,continue
9612474,by law,2670601,2014-03-14 08:00:00,None,continue
9612474,completed subcases content,2670601,2014-03-14 08:00:00,None,continue
9612474,procedure change,2670601,2014-03-14 08:00:00,None,continue
7168922,set phase: phase permitting irrevocable,560872,2014-03-14 08:00:00,True,continue
7168922,register deadline,560872,2014-03-14 08:00:00,True,continue
9754884,OLO messaging active,9264148,2014-03-17 08:00:00,None,continue
9754884,start WABOprocedure,9264148,2014-03-17 08:00:00,None,continue
9754884,send confirmation receipt,9264148,2014-03-17 08:00:00,None,continue
9754884,phase application received,9264148,2014-03-17 08:00:00,None,continue
9754884,send confirmation receipt,9264148,2014-03-17 08:00:00,None,continue
9508399,receive additional information,2670601,2014-03-17 08:00:00,True,continue
9757039,OLO messaging active,9264148,2014-03-17 08:00:00,None,continue
9757039,phase application received,9264148,2014-03-17 08:00:00,None,continue
9757039,send confirmation receipt,9264148,2014-03-17 08:00:00,None,continue
9074955,set decision phase decision permitting decided,560890,2014-03-17 08:00:00,True,continue
9757039,send confirmation receipt,9264148,2014-03-17 08:00:00,None,continue
9757039,start WABOprocedure,9264148,2014-03-17 08:00:00,None,continue
9757039,create procedure confirmation,9264148,2014-03-17 08:00:00,None,continue
9757039,create publication document,9264148,2014-03-17 08:00:00,None,continue
9757039,registration date publication,9264148,2014-03-17 08:00:00,None,continue
9508399,enter receipt of additional data,2670601,2014-03-17 08:00:00,True,continue
9754884,create procedure confirmation,9264148,2014-03-17 08:00:00,None,continue
9754884,create publication document,9264148,2014-03-17 08:00:00,None,continue
9754884,regular procedure without MER,9264148,2014-03-17 08:00:00,None,continue
9754884,forward to the competent authority,9264148,2014-03-17 08:00:00,None,continue
9074955,record date of decision environmental permit,560890,2014-03-17 08:00:00,True,continue
9074955,start decision phase decision permitting sent,560890,2014-03-17 08:00:00,True,continue
9074955,creating cover letter decision,560890,2014-03-17 08:00:00,True,continue
9074955,register objection and appeal periods,560890,2014-03-17 08:00:00,True,continue
9745837,OLO messaging active,9264148,2014-03-17 08:00:00,None,continue
9745837,phase application received,9264148,2014-03-17 08:00:00,None,continue
9745837,send confirmation receipt,9264148,2014-03-17 08:00:00,None,continue
9745837,send confirmation receipt,9264148,2014-03-17 08:00:00,None,continue
9745837,start WABOprocedure,9264148,2014-03-17 08:00:00,None,continue
9074955,enter senddate decision environmental permit,560890,2014-03-17 08:00:00,True,continue
9074955,enter senddate decision,560890,2014-03-17 08:00:00,True,continue
9074955,phase decision sent,560890,2014-03-17 08:00:00,True,continue
9074955,phase decision taken,560890,2014-03-17 08:00:00,True,continue
9754884,registration date publication,9264148,2014-03-17 08:00:00,None,continue
9754884,create subcases completeness,9264148,2014-03-17 08:00:00,None,continue
9508399,phase additional information received,2670601,2014-03-17 08:00:00,True,continue
9757039,create subcases completeness,9264148,2014-03-17 08:00:00,None,continue
9074955,transcript decision environmental permit to stakeholders,560890,2014-03-17 08:00:00,True,continue
9757039,forward to the competent authority,9264148,2014-03-17 08:00:00,None,continue
9757039,regular procedure without MER,9264148,2014-03-17 08:00:00,None,continue
9745837,create procedure confirmation,9264148,2014-03-17 08:00:00,None,continue
9745837,create publication document,9264148,2014-03-17 08:00:00,None,continue
9745837,registration date publication,9264148,2014-03-17 08:00:00,None,continue
9763464,register submission date request,9264148,2014-03-17 08:00:00,None,continue
9745837,regular procedure without MER,9264148,2014-03-17 08:00:00,None,continue
9745837,create subcases completeness,9264148,2014-03-17 08:00:00,None,continue
9745837,forward to the competent authority,9264148,2014-03-17 08:00:00,None,continue
9745837,enter senddate acknowledgement,9264148,2014-03-17 16:58:29,None,continue
9074955,enter senddate decision environmental permit,560890,2014-03-17 18:52:54,True,continue
9754884,enter senddate acknowledgement,9264148,2014-03-17 19:29:52,None,continue
9757039,enter senddate acknowledgement,9264148,2014-03-17 20:46:52,None,continue
9745837,procedure change,2670601,2014-03-18 08:00:00,None,continue
8816378,generate draft decision environmental permit,560890,2014-03-18 08:00:00,None,continue
8816378,phase concept draft decision ready,560890,2014-03-18 08:00:00,None,continue
8816378,submit draft decision,560890,2014-03-18 08:00:00,None,continue
9745837,treat subcases content,2670601,2014-03-18 08:00:00,None,continue
9745837,completed subcases content,2670601,2014-03-18 08:00:00,None,continue
9622266,phase asked additional information,2670601,2014-03-18 08:00:00,None,continue
9745837,phase application receptive,2670601,2014-03-18 08:00:00,None,continue
9745837,send letter in progress,2670601,2014-03-18 08:00:00,None,continue
9612474,phase decision taken,560912,2014-03-18 08:00:00,None,continue
9612474,register objection and appeal periods,560912,2014-03-18 08:00:00,None,continue
9745837,phase advice known,2670601,2014-03-18 08:00:00,None,continue
9612474,creating cover letter decision,560912,2014-03-18 08:00:00,None,continue
8816378,enter date advice on treatment of environmental permit,560890,2014-03-18 08:00:00,None,continue
9612474,transcript decision environmental permit to stakeholders,560912,2014-03-18 08:00:00,None,continue
9745837,grounds for refusal,2670601,2014-03-18 08:00:00,None,continue
9612474,enter senddate decision environmental permit,560912,2014-03-18 08:00:00,None,continue
9745837,procedure change,2670601,2014-03-18 08:00:00,None,continue
9612474,enter senddate decision,560912,2014-03-18 08:00:00,None,continue
9612474,phase decision sent,560912,2014-03-18 08:00:00,None,continue
9745837,assessment of content completed,2670601,2014-03-18 08:00:00,None,continue
8816378,enrich draft decision,560890,2014-03-18 08:00:00,None,continue
9745837,request complete,2670601,2014-03-18 08:00:00,None,continue
9566055,create subcases completeness,2670601,2014-03-18 08:00:00,None,continue
9745837,ask stakeholders views,2670601,2014-03-18 08:00:00,None,continue
9745837,decision date prior to decision,2670601,2014-03-18 08:00:00,None,continue
9745837,set decision status,2670601,2014-03-18 08:00:00,None,continue
9745837,creating environmental permit decision,2670601,2014-03-18 08:00:00,None,continue
8816378,create cover letter draft decision,560890,2014-03-18 08:00:00,None,continue
9381889,phase decision taken,560912,2014-03-18 08:00:00,None,continue
9381889,register objection and appeal periods,560912,2014-03-18 08:00:00,None,continue
9381889,creating cover letter decision,560912,2014-03-18 08:00:00,None,continue
9381889,transcript decision environmental permit to stakeholders,560912,2014-03-18 08:00:00,None,continue
9381889,enter senddate decision environmental permit,560912,2014-03-18 08:00:00,None,continue
9381889,enter senddate decision,560912,2014-03-18 08:00:00,None,continue
8816378,phase draft decision ready,560890,2014-03-18 08:00:00,None,continue
9745837,by law,2670601,2014-03-18 08:00:00,None,continue
8816378,start decisionphase draft decision - permitting decided,560890,2014-03-18 08:00:00,None,continue
8816378,create publication document,560890,2014-03-18 08:00:00,None,continue
8816378,enter senddate draft decision,560890,2014-03-18 08:00:00,None,continue
9381889,phase decision sent,560912,2014-03-18 08:00:00,None,continue
9545290,procedure change,2670601,2014-03-18 08:00:00,True,continue
9545290,request complete,2670601,2014-03-18 08:00:00,True,continue
9545290,term for supplying missing data,2670601,2014-03-18 08:00:00,True,continue
9545290,create letter requesting missing data,2670601,2014-03-18 08:00:00,True,continue
9545290,retrieve missing data,2670601,2014-03-18 08:00:00,True,continue
9545290,phase asked additional information,2670601,2014-03-18 08:00:00,None,continue
9745837,coordination of application,2670601,2014-03-18 08:00:00,None,continue
9745837,suspension ground applicable,2670601,2014-03-18 08:00:00,None,continue
9745837,article 34  WABO applies,2670601,2014-03-18 08:00:00,None,continue
8816378,open draft decision for inspection,560890,2014-03-18 08:00:00,None,continue
8816378,phase draft decision made,560890,2014-03-18 08:00:00,None,continue
9622266,request complete,2670601,2014-03-18 08:00:00,None,continue
9546721,phase decision taken,560912,2014-03-18 08:00:00,None,continue
9546721,transcript decision environmental permit to stakeholders,560912,2014-03-18 08:00:00,None,continue
9566055,procedure change,2670601,2014-03-18 08:00:00,True,continue
9546721,phase decision sent,560912,2014-03-18 08:00:00,None,continue
9566055,phase asked additional information,2670601,2014-03-18 08:00:00,True,continue
9566055,term for supplying missing data,2670601,2014-03-18 08:00:00,None,continue
9566055,retrieve missing data,2670601,2014-03-18 08:00:00,True,continue
9566055,create letter requesting missing data,2670601,2014-03-18 08:00:00,True,continue
9294701,phase decision taken,560912,2014-03-18 08:00:00,True,continue
9294701,register objection and appeal periods,560912,2014-03-18 08:00:00,True,continue
9294701,creating cover letter decision,560912,2014-03-18 08:00:00,True,continue
9294701,transcript decision environmental permit to stakeholders,560912,2014-03-18 08:00:00,True,continue
9294701,enter senddate decision environmental permit,560912,2014-03-18 08:00:00,True,continue
9294701,enter senddate decision,560912,2014-03-18 08:00:00,True,continue
9294701,phase decision sent,560912,2014-03-18 08:00:00,True,continue
9546721,enter senddate decision environmental permit,560912,2014-03-18 08:00:00,None,continue
9622266,term for supplying missing data,2670601,2014-03-18 08:00:00,None,continue
9566055,request complete,2670601,2014-03-18 08:00:00,True,continue
9546721,creating cover letter decision,560912,2014-03-18 08:00:00,None,continue
9546721,enter senddate decision,560912,2014-03-18 08:00:00,None,continue
