Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,outcome
IRO1_292,Assess_eligibility,,2004-04-19 00:13:07,Variant 5,5,
IRO1_291,Cancel_application,,2004-04-19 00:18:23,Variant 5,5,False
IRO1_291,Loan__application_canceled,,2004-04-19 00:18:23,Variant 5,5,
IRO1_299,Receive_updated_application,,2004-04-19 00:23:46,Variant 22,22,
IRO1_298,Check_credit_history,,2004-04-19 00:28:00,Variant 30,30,
IRO1_301,Loan__application_received,,2004-04-19 00:30:00,Variant 27,27,
IRO1_301,Check__application__form_completeness,,2004-04-19 00:38:33,Variant 27,27,
IRO1_300,Check_credit_history,,2004-04-19 00:38:59,Variant 20,20,
IRO1_301,Check_credit_history,,2004-04-19 00:39:30,Variant 27,27,
IRO1_292,Prepare_acceptance_pack,,2004-04-19 00:40:33,Variant 5,5,
IRO1_301,Appraise_property,,2004-04-19 00:46:06,Variant 27,27,
IRO1_298,Appraise_property,,2004-04-19 00:49:04,Variant 30,30,
IRO1_299,Check__application__form_completeness,,2004-04-19 00:49:44,Variant 22,22,
IRO1_292,Check_if_home_insurance_quote_is_requested,,2004-04-19 00:50:53,Variant 5,5,
IRO1_299,Check_credit_history,,2004-04-19 00:55:26,Variant 22,22,
IRO1_297,Check__application__form_completeness,,2004-04-19 00:57:55,Variant 1,1,
IRO1_302,Loan__application_received,,2004-04-19 01:00:00,Variant 10,10,
IRO1_302,Check__application__form_completeness,,2004-04-19 01:01:13,Variant 10,10,
IRO1_297,Appraise_property,,2004-04-19 01:01:16,Variant 1,1,
IRO1_292,Send_home_insurance_quote,,2004-04-19 01:03:33,Variant 5,5,
IRO1_298,Assess_loan_risk,,2004-04-19 01:03:35,Variant 30,30,
IRO1_297,Check_credit_history,,2004-04-19 01:07:08,Variant 1,1,
IRO1_297,Assess_loan_risk,,2004-04-19 01:10:52,Variant 1,1,
IRO1_300,Assess_loan_risk,,2004-04-19 01:23:59,Variant 20,20,
IRO1_303,Loan__application_received,,2004-04-19 01:30:00,Variant 3,3,
IRO1_301,Assess_loan_risk,,2004-04-19 01:31:50,Variant 27,27,
IRO1_297,Assess_eligibility,,2004-04-19 01:35:46,Variant 1,1,
IRO1_298,Assess_eligibility,,2004-04-19 01:38:06,Variant 30,30,
IRO1_300,Assess_eligibility,,2004-04-19 01:44:12,Variant 20,20,
IRO1_292,Verify_repayment_agreement,,2004-04-19 01:44:15,Variant 5,5,
IRO1_298,Prepare_acceptance_pack,,2004-04-19 01:50:03,Variant 30,30,
IRO1_297,Loan_application_rejected,,2004-04-19 01:53:06,Variant 1,1,
IRO1_297,Reject_application,,2004-04-19 01:53:06,Variant 1,1,False
IRO1_302,Check_credit_history,,2004-04-19 01:53:44,Variant 10,10,
IRO1_302,Appraise_property,,2004-04-19 01:53:46,Variant 10,10,
IRO1_292,Loan__application_canceled,,2004-04-19 01:56:44,Variant 5,5,
IRO1_292,Cancel_application,,2004-04-19 01:56:44,Variant 5,5,False
IRO1_304,Loan__application_received,,2004-04-19 02:00:00,Variant 6,6,
IRO1_300,Prepare_acceptance_pack,,2004-04-19 18:05:49,Variant 20,20,
IRO1_300,Check_if_home_insurance_quote_is_requested,,2004-04-19 18:25:40,Variant 20,20,
IRO1_299,Assess_loan_risk,,2004-04-19 18:27:33,Variant 22,22,
IRO1_305,Loan__application_received,,2004-04-19 18:30:00,Variant 1,1,
IRO1_305,Check__application__form_completeness,,2004-04-19 18:43:06,Variant 1,1,
IRO1_299,Appraise_property,,2004-04-19 18:47:43,Variant 22,22,
IRO1_300,Send_acceptance_pack,,2004-04-19 18:48:40,Variant 20,20,
IRO1_298,Check_if_home_insurance_quote_is_requested,,2004-04-19 18:51:20,Variant 30,30,
IRO1_305,Appraise_property,,2004-04-19 18:53:32,Variant 1,1,
IRO1_298,Send_home_insurance_quote,,2004-04-19 18:54:38,Variant 30,30,
IRO1_304,Check__application__form_completeness,,2004-04-19 18:58:43,Variant 6,6,
IRO1_305,Check_credit_history,,2004-04-19 18:58:51,Variant 1,1,
IRO1_300,Verify_repayment_agreement,,2004-04-19 18:59:50,Variant 20,20,
IRO1_306,Loan__application_received,,2004-04-19 19:00:00,Variant 3,3,
IRO1_302,Assess_loan_risk,,2004-04-19 19:00:38,Variant 10,10,
IRO1_303,Check__application__form_completeness,,2004-04-19 19:02:59,Variant 3,3,
IRO1_302,Assess_eligibility,,2004-04-19 19:04:43,Variant 10,10,
IRO1_305,Assess_loan_risk,,2004-04-19 19:09:42,Variant 1,1,
IRO1_305,Assess_eligibility,,2004-04-19 19:10:36,Variant 1,1,
IRO1_303,Check_credit_history,,2004-04-19 19:11:48,Variant 3,3,
IRO1_301,Assess_eligibility,,2004-04-19 19:21:43,Variant 27,27,
IRO1_306,Check__application__form_completeness,,2004-04-19 19:27:50,Variant 3,3,
IRO1_299,Assess_eligibility,,2004-04-19 19:29:47,Variant 22,22,
IRO1_307,Loan__application_received,,2004-04-19 19:30:00,Variant 12,12,
IRO1_306,Check_credit_history,,2004-04-19 19:30:57,Variant 3,3,
IRO1_304,Check_credit_history,,2004-04-19 19:32:48,Variant 6,6,
IRO1_298,Verify_repayment_agreement,,2004-04-19 19:33:58,Variant 30,30,
IRO1_305,Loan_application_rejected,,2004-04-19 19:36:48,Variant 1,1,False
IRO1_305,Reject_application,,2004-04-19 19:36:48,Variant 1,1,
IRO1_298,Approve_application,,2004-04-19 19:38:35,Variant 30,30,True
IRO1_301,Prepare_acceptance_pack,,2004-04-19 19:40:04,Variant 27,27,
IRO1_304,Appraise_property,,2004-04-19 19:42:08,Variant 6,6,
IRO1_299,Loan_application_rejected,,2004-04-19 19:45:39,Variant 22,22,False
IRO1_299,Reject_application,,2004-04-19 19:45:39,Variant 22,22,
IRO1_303,Assess_loan_risk,,2004-04-19 19:46:05,Variant 3,3,
IRO1_304,Assess_loan_risk,,2004-04-19 19:51:06,Variant 6,6,
IRO1_306,Assess_loan_risk,,2004-04-19 19:52:09,Variant 3,3,
IRO1_298,Verify_repayment_agreement,,2004-04-19 19:57:05,Variant 30,30,True
IRO1_308,Loan__application_received,,2004-04-19 20:00:00,Variant 44,44,
IRO1_303,Appraise_property,,2004-04-19 20:04:41,Variant 3,3,
IRO1_303,Assess_eligibility,,2004-04-19 20:04:51,Variant 3,3,
IRO1_304,Assess_eligibility,,2004-04-19 20:06:13,Variant 6,6,
IRO1_308,Check__application__form_completeness,,2004-04-19 20:09:46,Variant 44,44,
IRO1_301,Check_if_home_insurance_quote_is_requested,,2004-04-19 20:12:29,Variant 27,27,
IRO1_300,Approve_application,,2004-04-19 20:14:04,Variant 20,20,True
IRO1_300,Verify_repayment_agreement,,2004-04-19 20:14:57,Variant 20,20,True
IRO1_302,Prepare_acceptance_pack,,2004-04-19 20:15:18,Variant 10,10,
IRO1_308,Return_application_back_to_applicant,,2004-04-19 20:18:29,Variant 44,44,
IRO1_308,Receive_updated_application,,2004-04-19 20:23:37,Variant 44,44,
IRO1_298,Prepare_acceptance_pack,,2004-04-19 20:25:16,Variant 30,30,True
IRO1_303,Loan_application_rejected,,2004-04-19 20:27:28,Variant 3,3,False
IRO1_303,Reject_application,,2004-04-19 20:27:28,Variant 3,3,
IRO1_301,Send_acceptance_pack,,2004-04-19 20:28:02,Variant 27,27,
IRO1_300,Prepare_acceptance_pack,,2004-04-19 20:29:11,Variant 20,20,True
IRO1_309,Loan__application_received,,2004-04-19 20:30:00,Variant 3,3,
IRO1_308,Check__application__form_completeness,,2004-04-19 20:33:51,Variant 44,44,
IRO1_308,Appraise_property,,2004-04-19 20:39:31,Variant 44,44,
IRO1_301,Verify_repayment_agreement,,2004-04-19 20:40:49,Variant 27,27,
IRO1_302,Check_if_home_insurance_quote_is_requested,,2004-04-19 20:45:03,Variant 10,10,
IRO1_308,Check_credit_history,,2004-04-19 20:49:22,Variant 44,44,
IRO1_304,Prepare_acceptance_pack,,2004-04-19 20:51:39,Variant 6,6,
IRO1_309,Check__application__form_completeness,,2004-04-19 20:54:36,Variant 3,3,
IRO1_298,Loan__application_approved,,2004-04-19 20:55:14,Variant 30,30,True
IRO1_298,Added_Activity,,2004-04-19 20:55:14,Variant 30,30,True
IRO1_307,Check__application__form_completeness,,2004-04-19 20:55:57,Variant 12,12,
IRO1_310,Loan__application_received,,2004-04-19 21:00:00,Variant 29,29,
IRO1_309,Check_credit_history,,2004-04-19 21:00:18,Variant 3,3,
IRO1_308,Assess_loan_risk,,2004-04-19 21:04:45,Variant 44,44,
IRO1_302,Send_acceptance_pack,,2004-04-19 21:05:56,Variant 10,10,
IRO1_309,Assess_loan_risk,,2004-04-19 21:08:54,Variant 3,3,
IRO1_301,Approve_application,,2004-04-19 21:09:17,Variant 27,27,True
IRO1_301,Verify_repayment_agreement,,2004-04-19 21:12:58,Variant 27,27,True
IRO1_304,Check_if_home_insurance_quote_is_requested,,2004-04-19 21:18:34,Variant 6,6,
IRO1_307,Return_application_back_to_applicant,,2004-04-19 21:18:57,Variant 12,12,
IRO1_310,Check__application__form_completeness,,2004-04-19 21:25:12,Variant 29,29,
IRO1_311,Loan__application_received,,2004-04-19 21:30:00,Variant 10,10,
IRO1_302,Verify_repayment_agreement,,2004-04-19 21:30:26,Variant 10,10,
IRO1_307,Receive_updated_application,,2004-04-19 21:30:33,Variant 12,12,
IRO1_304,Send_home_insurance_quote,,2004-04-19 21:37:47,Variant 6,6,
IRO1_306,Appraise_property,,2004-04-19 21:40:35,Variant 3,3,
IRO1_310,Check_credit_history,,2004-04-19 21:50:01,Variant 29,29,
IRO1_312,Loan__application_received,,2004-04-19 22:00:00,Variant 5,5,
IRO1_310,Assess_loan_risk,,2004-04-19 22:07:06,Variant 29,29,
IRO1_309,Appraise_property,,2004-04-19 22:10:59,Variant 3,3,
IRO1_302,Loan__application_canceled,,2004-04-19 22:14:28,Variant 10,10,False
IRO1_302,Cancel_application,,2004-04-19 22:14:28,Variant 10,10,
IRO1_300,Loan__application_approved,,2004-04-19 22:15:04,Variant 20,20,True
IRO1_300,Added_Activity,,2004-04-19 22:15:04,Variant 20,20,True
IRO1_306,Assess_eligibility,,2004-04-19 22:16:05,Variant 3,3,
IRO1_301,Prepare_acceptance_pack,,2004-04-19 22:21:29,Variant 27,27,True
IRO1_312,Check__application__form_completeness,,2004-04-19 22:24:23,Variant 5,5,
IRO1_301,Loan__application_approved,,2004-04-19 22:29:44,Variant 27,27,True
IRO1_301,Added_Activity,,2004-04-19 22:29:44,Variant 27,27,True
IRO1_313,Loan__application_received,,2004-04-19 22:30:00,Variant 23,23,
IRO1_308,Assess_eligibility,,2004-04-19 22:38:09,Variant 44,44,
IRO1_310,Appraise_property,,2004-04-19 22:41:13,Variant 29,29,
IRO1_304,Verify_repayment_agreement,,2004-04-19 22:45:37,Variant 6,6,
IRO1_313,Check__application__form_completeness,,2004-04-19 22:49:47,Variant 23,23,
IRO1_312,Appraise_property,,2004-04-19 22:51:29,Variant 5,5,
IRO1_307,Check__application__form_completeness,,2004-04-19 22:53:14,Variant 12,12,
IRO1_309,Assess_eligibility,,2004-04-19 22:57:52,Variant 3,3,
IRO1_309,Loan_application_rejected,,2004-04-19 22:58:53,Variant 3,3,
IRO1_309,Reject_application,,2004-04-19 22:58:53,Variant 3,3,False
IRO1_314,Loan__application_received,,2004-04-19 23:00:00,Variant 1,1,
IRO1_314,Check__application__form_completeness,,2004-04-19 23:00:54,Variant 1,1,
IRO1_313,Check_credit_history,,2004-04-19 23:01:43,Variant 23,23,
IRO1_311,Check__application__form_completeness,,2004-04-19 23:04:29,Variant 10,10,
IRO1_307,Appraise_property,,2004-04-19 23:05:47,Variant 12,12,
IRO1_314,Appraise_property,,2004-04-19 23:06:13,Variant 1,1,
IRO1_311,Check_credit_history,,2004-04-19 23:06:28,Variant 10,10,
IRO1_314,Check_credit_history,,2004-04-19 23:08:50,Variant 1,1,
IRO1_304,Cancel_application,,2004-04-19 23:09:10,Variant 6,6,
IRO1_304,Loan__application_canceled,,2004-04-19 23:09:10,Variant 6,6,False
IRO1_313,Assess_loan_risk,,2004-04-19 23:09:41,Variant 23,23,
IRO1_306,Loan_application_rejected,,2004-04-19 23:11:54,Variant 3,3,
IRO1_306,Reject_application,,2004-04-19 23:11:54,Variant 3,3,False
IRO1_310,Assess_eligibility,,2004-04-19 23:22:03,Variant 29,29,
IRO1_311,Appraise_property,,2004-04-19 23:25:31,Variant 10,10,
IRO1_312,Check_credit_history,,2004-04-19 23:27:56,Variant 5,5,
IRO1_315,Loan__application_received,,2004-04-19 23:30:00,Variant 26,26,
IRO1_312,Assess_loan_risk,,2004-04-19 23:36:41,Variant 5,5,
IRO1_310,Prepare_acceptance_pack,,2004-04-19 23:39:58,Variant 29,29,
IRO1_315,Check__application__form_completeness,,2004-04-19 23:44:30,Variant 26,26,
IRO1_313,Appraise_property,,2004-04-19 23:48:46,Variant 23,23,
IRO1_307,Check_credit_history,,2004-04-19 23:53:17,Variant 12,12,
IRO1_313,Assess_eligibility,,2004-04-19 23:54:10,Variant 23,23,
IRO1_316,Loan__application_received,,2004-04-20 00:00:00,Variant 1,1,
IRO1_307,Assess_loan_risk,,2004-04-20 00:01:34,Variant 12,12,
IRO1_311,Assess_loan_risk,,2004-04-20 00:02:15,Variant 10,10,
IRO1_312,Assess_eligibility,,2004-04-20 00:07:56,Variant 5,5,
IRO1_307,Assess_eligibility,,2004-04-20 00:29:58,Variant 12,12,
IRO1_317,Loan__application_received,,2004-04-20 00:30:00,Variant 1,1,
IRO1_312,Prepare_acceptance_pack,,2004-04-20 00:38:23,Variant 5,5,
IRO1_310,Check_if_home_insurance_quote_is_requested,,2004-04-20 00:39:30,Variant 29,29,
IRO1_308,Prepare_acceptance_pack,,2004-04-20 00:40:13,Variant 44,44,
IRO1_308,Check_if_home_insurance_quote_is_requested,,2004-04-20 00:45:59,Variant 44,44,
IRO1_315,Return_application_back_to_applicant,,2004-04-20 00:47:59,Variant 26,26,
IRO1_315,Receive_updated_application,,2004-04-20 00:57:38,Variant 26,26,
IRO1_318,Loan__application_received,,2004-04-20 01:00:00,Variant 2,2,
IRO1_313,Prepare_acceptance_pack,,2004-04-20 01:00:44,Variant 23,23,
IRO1_307,Loan_application_rejected,,2004-04-20 01:03:31,Variant 12,12,False
IRO1_307,Reject_application,,2004-04-20 01:03:31,Variant 12,12,
IRO1_316,Check__application__form_completeness,,2004-04-20 01:08:18,Variant 1,1,
IRO1_317,Check__application__form_completeness,,2004-04-20 01:17:46,Variant 1,1,
IRO1_308,Send_home_insurance_quote,,2004-04-20 01:25:24,Variant 44,44,
IRO1_316,Appraise_property,,2004-04-20 01:25:34,Variant 1,1,
IRO1_317,Appraise_property,,2004-04-20 01:26:05,Variant 1,1,
IRO1_319,Loan__application_received,,2004-04-20 01:30:00,Variant 18,18,
IRO1_315,Check__application__form_completeness,,2004-04-20 01:34:48,Variant 26,26,
IRO1_313,Check_if_home_insurance_quote_is_requested,,2004-04-20 01:35:27,Variant 23,23,
IRO1_312,Check_if_home_insurance_quote_is_requested,,2004-04-20 01:40:16,Variant 5,5,
IRO1_315,Appraise_property,,2004-04-20 01:42:42,Variant 26,26,
IRO1_313,Send_acceptance_pack,,2004-04-20 01:43:54,Variant 23,23,
IRO1_310,Send_acceptance_pack,,2004-04-20 01:44:34,Variant 29,29,
IRO1_315,Check_credit_history,,2004-04-20 01:46:30,Variant 26,26,
IRO1_308,Verify_repayment_agreement,,2004-04-20 01:47:44,Variant 44,44,
IRO1_308,Approve_application,,2004-04-20 01:49:36,Variant 44,44,True
IRO1_310,Verify_repayment_agreement,,2004-04-20 01:52:21,Variant 29,29,
IRO1_319,Check__application__form_completeness,,2004-04-20 01:54:10,Variant 18,18,
IRO1_308,Verify_repayment_agreement,,2004-04-20 01:56:48,Variant 44,44,True
IRO1_315,Assess_loan_risk,,2004-04-20 01:56:57,Variant 26,26,
IRO1_320,Loan__application_received,,2004-04-20 02:00:00,Variant 1,1,
IRO1_315,Assess_eligibility,,2004-04-20 18:01:21,Variant 26,26,
IRO1_317,Check_credit_history,,2004-04-20 18:02:22,Variant 1,1,
IRO1_316,Check_credit_history,,2004-04-20 18:02:41,Variant 1,1,
IRO1_319,Appraise_property,,2004-04-20 18:03:27,Variant 18,18,
IRO1_318,Check__application__form_completeness,,2004-04-20 18:05:19,Variant 2,2,
IRO1_318,Check_credit_history,,2004-04-20 18:07:35,Variant 2,2,
IRO1_313,Verify_repayment_agreement,,2004-04-20 18:08:45,Variant 23,23,
IRO1_318,Appraise_property,,2004-04-20 18:16:10,Variant 2,2,
IRO1_312,Send_home_insurance_quote,,2004-04-20 18:19:23,Variant 5,5,
IRO1_311,Assess_eligibility,,2004-04-20 18:19:26,Variant 10,10,
IRO1_315,Prepare_acceptance_pack,,2004-04-20 18:22:17,Variant 26,26,
IRO1_315,Check_if_home_insurance_quote_is_requested,,2004-04-20 18:25:50,Variant 26,26,
IRO1_321,Loan__application_received,,2004-04-20 18:30:00,Variant 3,3,
IRO1_318,Assess_loan_risk,,2004-04-20 18:30:13,Variant 2,2,
IRO1_318,Assess_eligibility,,2004-04-20 18:39:18,Variant 2,2,
IRO1_311,Prepare_acceptance_pack,,2004-04-20 18:40:12,Variant 10,10,
IRO1_314,Assess_loan_risk,,2004-04-20 18:41:04,Variant 1,1,
IRO1_317,Assess_loan_risk,,2004-04-20 18:43:40,Variant 1,1,
IRO1_320,Check__application__form_completeness,,2004-04-20 18:44:34,Variant 1,1,
IRO1_319,Check_credit_history,,2004-04-20 18:47:23,Variant 18,18,
IRO1_315,Send_acceptance_pack,,2004-04-20 18:47:48,Variant 26,26,
IRO1_312,Verify_repayment_agreement,,2004-04-20 18:53:01,Variant 5,5,
IRO1_312,Cancel_application,,2004-04-20 18:53:35,Variant 5,5,
IRO1_312,Loan__application_canceled,,2004-04-20 18:53:35,Variant 5,5,False
IRO1_320,Appraise_property,,2004-04-20 18:57:15,Variant 1,1,
IRO1_314,Assess_eligibility,,2004-04-20 18:57:21,Variant 1,1,
IRO1_311,Check_if_home_insurance_quote_is_requested,,2004-04-20 18:58:04,Variant 10,10,
IRO1_321,Check__application__form_completeness,,2004-04-20 18:58:49,Variant 3,3,
IRO1_322,Loan__application_received,,2004-04-20 19:00:00,Variant 20,20,
IRO1_319,Assess_loan_risk,,2004-04-20 19:04:07,Variant 18,18,
IRO1_316,Assess_loan_risk,,2004-04-20 19:08:28,Variant 1,1,
IRO1_318,Reject_application,,2004-04-20 19:09:43,Variant 2,2,False
IRO1_318,Loan_application_rejected,,2004-04-20 19:09:43,Variant 2,2,
IRO1_315,Verify_repayment_agreement,,2004-04-20 19:21:01,Variant 26,26,
IRO1_313,Approve_application,,2004-04-20 19:21:42,Variant 23,23,True
IRO1_320,Check_credit_history,,2004-04-20 19:24:19,Variant 1,1,
IRO1_308,Prepare_acceptance_pack,,2004-04-20 19:28:37,Variant 44,44,True
IRO1_323,Loan__application_received,,2004-04-20 19:30:00,Variant 2,2,
IRO1_311,Send_acceptance_pack,,2004-04-20 19:30:31,Variant 10,10,
IRO1_322,Check__application__form_completeness,,2004-04-20 19:31:17,Variant 20,20,
IRO1_322,Appraise_property,,2004-04-20 19:31:46,Variant 20,20,
IRO1_314,Loan_application_rejected,,2004-04-20 19:37:11,Variant 1,1,False
IRO1_314,Reject_application,,2004-04-20 19:37:11,Variant 1,1,
IRO1_320,Assess_loan_risk,,2004-04-20 19:37:48,Variant 1,1,
IRO1_311,Verify_repayment_agreement,,2004-04-20 19:38:26,Variant 10,10,
IRO1_313,Prepare_acceptance_pack,,2004-04-20 19:39:44,Variant 23,23,True
IRO1_317,Assess_eligibility,,2004-04-20 19:43:32,Variant 1,1,
IRO1_317,Reject_application,,2004-04-20 19:43:48,Variant 1,1,
IRO1_317,Loan_application_rejected,,2004-04-20 19:43:48,Variant 1,1,False
IRO1_316,Assess_eligibility,,2004-04-20 19:44:37,Variant 1,1,
IRO1_320,Assess_eligibility,,2004-04-20 19:46:29,Variant 1,1,
IRO1_321,Check_credit_history,,2004-04-20 19:47:08,Variant 3,3,
IRO1_315,Cancel_application,,2004-04-20 19:51:45,Variant 26,26,False
IRO1_315,Loan__application_canceled,,2004-04-20 19:51:45,Variant 26,26,
IRO1_311,Loan__application_canceled,,2004-04-20 19:52:51,Variant 10,10,False
IRO1_311,Cancel_application,,2004-04-20 19:52:51,Variant 10,10,
IRO1_321,Assess_loan_risk,,2004-04-20 19:53:27,Variant 3,3,
IRO1_321,Appraise_property,,2004-04-20 19:55:55,Variant 3,3,
IRO1_320,Reject_application,,2004-04-20 19:56:39,Variant 1,1,
IRO1_320,Loan_application_rejected,,2004-04-20 19:56:39,Variant 1,1,False
IRO1_316,Loan_application_rejected,,2004-04-20 19:59:18,Variant 1,1,
IRO1_316,Reject_application,,2004-04-20 19:59:18,Variant 1,1,False
IRO1_323,Check__application__form_completeness,,2004-04-20 19:59:23,Variant 2,2,
IRO1_324,Loan__application_received,,2004-04-20 20:00:00,Variant 3,3,
IRO1_308,Added_Activity,,2004-04-20 20:00:04,Variant 44,44,True
IRO1_308,Loan__application_approved,,2004-04-20 20:00:04,Variant 44,44,True
IRO1_321,Assess_eligibility,,2004-04-20 20:08:46,Variant 3,3,
IRO1_310,Approve_application,,2004-04-20 20:19:50,Variant 29,29,True
IRO1_323,Check_credit_history,,2004-04-20 20:21:09,Variant 2,2,
IRO1_310,Verify_repayment_agreement,,2004-04-20 20:27:42,Variant 29,29,True
IRO1_323,Appraise_property,,2004-04-20 20:27:51,Variant 2,2,
IRO1_325,Loan__application_received,,2004-04-20 20:30:00,Variant 4,4,
IRO1_325,Check__application__form_completeness,,2004-04-20 20:33:35,Variant 4,4,
IRO1_322,Check_credit_history,,2004-04-20 20:34:41,Variant 20,20,
IRO1_310,Prepare_acceptance_pack,,2004-04-20 20:36:58,Variant 29,29,True
IRO1_313,Verify_repayment_agreement,,2004-04-20 20:48:59,Variant 23,23,True
IRO1_325,Appraise_property,,2004-04-20 20:53:25,Variant 4,4,
IRO1_326,Loan__application_received,,2004-04-20 21:00:00,Variant 4,4,
IRO1_322,Assess_loan_risk,,2004-04-20 21:01:48,Variant 20,20,
IRO1_310,Loan__application_approved,,2004-04-20 21:02:06,Variant 29,29,True
IRO1_310,Added_Activity,,2004-04-20 21:02:06,Variant 29,29,True
IRO1_324,Check__application__form_completeness,,2004-04-20 21:03:08,Variant 3,3,
IRO1_324,Check_credit_history,,2004-04-20 21:03:10,Variant 3,3,
IRO1_313,Loan__application_approved,,2004-04-20 21:03:25,Variant 23,23,True
IRO1_313,Added_Activity,,2004-04-20 21:03:25,Variant 23,23,True
IRO1_323,Assess_loan_risk,,2004-04-20 21:07:41,Variant 2,2,
IRO1_325,Check_credit_history,,2004-04-20 21:09:30,Variant 4,4,
IRO1_322,Assess_eligibility,,2004-04-20 21:12:41,Variant 20,20,
IRO1_324,Assess_loan_risk,,2004-04-20 21:14:31,Variant 3,3,
IRO1_319,Assess_eligibility,,2004-04-20 21:17:54,Variant 18,18,
IRO1_326,Check__application__form_completeness,,2004-04-20 21:18:15,Variant 4,4,
IRO1_325,Assess_loan_risk,,2004-04-20 21:19:56,Variant 4,4,
IRO1_324,Appraise_property,,2004-04-20 21:22:11,Variant 3,3,
IRO1_321,Reject_application,,2004-04-20 21:24:27,Variant 3,3,
IRO1_321,Loan_application_rejected,,2004-04-20 21:24:27,Variant 3,3,False
IRO1_327,Loan__application_received,,2004-04-20 21:30:00,Variant 18,18,
IRO1_325,Assess_eligibility,,2004-04-20 21:30:39,Variant 4,4,
IRO1_325,Prepare_acceptance_pack,,2004-04-20 21:37:48,Variant 4,4,
IRO1_322,Prepare_acceptance_pack,,2004-04-20 21:40:32,Variant 20,20,
IRO1_322,Check_if_home_insurance_quote_is_requested,,2004-04-20 21:42:08,Variant 20,20,
IRO1_323,Assess_eligibility,,2004-04-20 21:44:47,Variant 2,2,
IRO1_323,Loan_application_rejected,,2004-04-20 21:53:16,Variant 2,2,
IRO1_323,Reject_application,,2004-04-20 21:53:16,Variant 2,2,False
IRO1_328,Loan__application_received,,2004-04-20 22:00:00,Variant 4,4,
IRO1_326,Appraise_property,,2004-04-20 22:12:18,Variant 4,4,
IRO1_325,Check_if_home_insurance_quote_is_requested,,2004-04-20 22:25:55,Variant 4,4,
IRO1_329,Loan__application_received,,2004-04-20 22:30:00,Variant 2,2,
IRO1_328,Check__application__form_completeness,,2004-04-20 22:40:23,Variant 4,4,
IRO1_326,Check_credit_history,,2004-04-20 22:42:52,Variant 4,4,
IRO1_328,Appraise_property,,2004-04-20 22:49:38,Variant 4,4,
IRO1_325,Send_acceptance_pack,,2004-04-20 22:51:13,Variant 4,4,
IRO1_330,Loan__application_received,,2004-04-20 23:00:00,Variant 12,12,
IRO1_329,Check__application__form_completeness,,2004-04-20 23:13:11,Variant 2,2,
IRO1_326,Assess_loan_risk,,2004-04-20 23:14:28,Variant 4,4,
IRO1_329,Check_credit_history,,2004-04-20 23:22:52,Variant 2,2,
IRO1_319,Prepare_acceptance_pack,,2004-04-20 23:24:05,Variant 18,18,
IRO1_325,Verify_repayment_agreement,,2004-04-20 23:24:17,Variant 4,4,
IRO1_324,Assess_eligibility,,2004-04-20 23:24:27,Variant 3,3,
IRO1_331,Loan__application_received,,2004-04-20 23:30:00,Variant 2,2,
IRO1_325,Loan__application_canceled,,2004-04-20 23:31:56,Variant 4,4,
IRO1_325,Cancel_application,,2004-04-20 23:31:56,Variant 4,4,False
IRO1_329,Appraise_property,,2004-04-20 23:34:57,Variant 2,2,
IRO1_326,Assess_eligibility,,2004-04-20 23:36:27,Variant 4,4,
IRO1_324,Loan_application_rejected,,2004-04-20 23:39:41,Variant 3,3,
IRO1_324,Reject_application,,2004-04-20 23:39:41,Variant 3,3,False
IRO1_326,Prepare_acceptance_pack,,2004-04-20 23:41:56,Variant 4,4,
IRO1_330,Check__application__form_completeness,,2004-04-20 23:55:12,Variant 12,12,
IRO1_328,Check_credit_history,,2004-04-20 23:58:01,Variant 4,4,
IRO1_329,Assess_loan_risk,,2004-04-20 23:59:56,Variant 2,2,
IRO1_332,Loan__application_received,,2004-04-21 00:00:00,Variant 1,1,
IRO1_328,Assess_loan_risk,,2004-04-21 00:00:16,Variant 4,4,
IRO1_332,Check__application__form_completeness,,2004-04-21 00:02:06,Variant 1,1,
IRO1_329,Assess_eligibility,,2004-04-21 00:04:56,Variant 2,2,
IRO1_327,Check__application__form_completeness,,2004-04-21 00:05:33,Variant 18,18,
IRO1_329,Loan_application_rejected,,2004-04-21 00:19:55,Variant 2,2,False
IRO1_329,Reject_application,,2004-04-21 00:19:55,Variant 2,2,
IRO1_332,Appraise_property,,2004-04-21 00:22:25,Variant 1,1,
IRO1_319,Check_if_home_insurance_quote_is_requested,,2004-04-21 00:24:48,Variant 18,18,
IRO1_327,Appraise_property,,2004-04-21 00:29:54,Variant 18,18,
IRO1_333,Loan__application_received,,2004-04-21 00:30:00,Variant 23,23,
IRO1_322,Send_acceptance_pack,,2004-04-21 00:31:40,Variant 20,20,
IRO1_319,Send_home_insurance_quote,,2004-04-21 00:32:34,Variant 18,18,
IRO1_319,Verify_repayment_agreement,,2004-04-21 00:35:13,Variant 18,18,
IRO1_327,Check_credit_history,,2004-04-21 00:41:59,Variant 18,18,
IRO1_333,Check__application__form_completeness,,2004-04-21 00:47:18,Variant 23,23,
IRO1_333,Check_credit_history,,2004-04-21 00:49:34,Variant 23,23,
IRO1_328,Assess_eligibility,,2004-04-21 00:50:52,Variant 4,4,
IRO1_327,Assess_loan_risk,,2004-04-21 00:54:10,Variant 18,18,
IRO1_330,Return_application_back_to_applicant,,2004-04-21 00:56:23,Variant 12,12,
IRO1_333,Assess_loan_risk,,2004-04-21 00:59:30,Variant 23,23,
